# board=pi5
# config=Mix
# repeats=1000
# expected_active_cores=4
# runner=crisp_run_paper_matrix.sh
[info] cpu0..cpu3 locked to 2400000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=1000, active_cores=4, lock_freq_khz=2400000
# cpu0=insertsort (measured)  cpu1=MAX_LLC  cpu2=MAX_BUS  cpu3=MAX_MEM
[sample=0] cpu=0 bench=insertsort cycles=18034 instructions=2944 cache-misses=8
[sample=1] cpu=0 bench=insertsort cycles=7222 instructions=2944 cache-misses=6
[sample=2] cpu=0 bench=insertsort cycles=1080 instructions=2944 cache-misses=0
[sample=3] cpu=0 bench=insertsort cycles=1012 instructions=2944 cache-misses=0
[sample=4] cpu=0 bench=insertsort cycles=1022 instructions=2944 cache-misses=0
[sample=5] cpu=0 bench=insertsort cycles=1058 instructions=2944 cache-misses=0
[sample=6] cpu=0 bench=insertsort cycles=1010 instructions=2944 cache-misses=0
[sample=7] cpu=0 bench=insertsort cycles=1110 instructions=2944 cache-misses=0
[sample=8] cpu=0 bench=insertsort cycles=986 instructions=2944 cache-misses=0
[sample=9] cpu=0 bench=insertsort cycles=1002 instructions=2944 cache-misses=0
[sample=10] cpu=0 bench=insertsort cycles=1013 instructions=2944 cache-misses=0
[sample=11] cpu=0 bench=insertsort cycles=1077 instructions=2944 cache-misses=0
[sample=12] cpu=0 bench=insertsort cycles=1896 instructions=2944 cache-misses=1
[sample=13] cpu=0 bench=insertsort cycles=1023 instructions=2944 cache-misses=0
[sample=14] cpu=0 bench=insertsort cycles=1017 instructions=2944 cache-misses=0
[sample=15] cpu=0 bench=insertsort cycles=1072 instructions=2944 cache-misses=0
[sample=16] cpu=0 bench=insertsort cycles=1007 instructions=2944 cache-misses=0
[sample=17] cpu=0 bench=insertsort cycles=1096 instructions=2944 cache-misses=0
[sample=18] cpu=0 bench=insertsort cycles=2319 instructions=2944 cache-misses=1
[sample=19] cpu=0 bench=insertsort cycles=1028 instructions=2944 cache-misses=0
[sample=20] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=21] cpu=0 bench=insertsort cycles=1014 instructions=2944 cache-misses=0
[sample=22] cpu=0 bench=insertsort cycles=1080 instructions=2944 cache-misses=0
[sample=23] cpu=0 bench=insertsort cycles=1050 instructions=2944 cache-misses=0
[sample=24] cpu=0 bench=insertsort cycles=1029 instructions=2944 cache-misses=0
[sample=25] cpu=0 bench=insertsort cycles=1009 instructions=2944 cache-misses=0
[sample=26] cpu=0 bench=insertsort cycles=1019 instructions=2944 cache-misses=0
[sample=27] cpu=0 bench=insertsort cycles=1077 instructions=2944 cache-misses=0
[sample=28] cpu=0 bench=insertsort cycles=1057 instructions=2944 cache-misses=0
[sample=29] cpu=0 bench=insertsort cycles=1023 instructions=2944 cache-misses=0
[sample=30] cpu=0 bench=insertsort cycles=3005 instructions=2944 cache-misses=1
[sample=31] cpu=0 bench=insertsort cycles=1083 instructions=2944 cache-misses=0
[sample=32] cpu=0 bench=insertsort cycles=985 instructions=2944 cache-misses=0
[sample=33] cpu=0 bench=insertsort cycles=2630 instructions=2944 cache-misses=1
[sample=34] cpu=0 bench=insertsort cycles=1065 instructions=2944 cache-misses=1
[sample=35] cpu=0 bench=insertsort cycles=1072 instructions=2944 cache-misses=0
[sample=36] cpu=0 bench=insertsort cycles=4426 instructions=2944 cache-misses=3
[sample=37] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=38] cpu=0 bench=insertsort cycles=2542 instructions=2944 cache-misses=1
[sample=39] cpu=0 bench=insertsort cycles=2255 instructions=2944 cache-misses=1
[sample=40] cpu=0 bench=insertsort cycles=1021 instructions=2944 cache-misses=0
[sample=41] cpu=0 bench=insertsort cycles=1010 instructions=2944 cache-misses=0
[sample=42] cpu=0 bench=insertsort cycles=1070 instructions=2944 cache-misses=0
[sample=43] cpu=0 bench=insertsort cycles=1027 instructions=2944 cache-misses=0
[sample=44] cpu=0 bench=insertsort cycles=1027 instructions=2944 cache-misses=0
[sample=45] cpu=0 bench=insertsort cycles=2831 instructions=2944 cache-misses=1
[sample=46] cpu=0 bench=insertsort cycles=1080 instructions=2944 cache-misses=0
[sample=47] cpu=0 bench=insertsort cycles=1023 instructions=2944 cache-misses=0
[sample=48] cpu=0 bench=insertsort cycles=1015 instructions=2944 cache-misses=0
[sample=49] cpu=0 bench=insertsort cycles=1017 instructions=2944 cache-misses=0
[sample=50] cpu=0 bench=insertsort cycles=1102 instructions=2944 cache-misses=0
[sample=51] cpu=0 bench=insertsort cycles=1019 instructions=2944 cache-misses=0
[sample=52] cpu=0 bench=insertsort cycles=5826 instructions=2944 cache-misses=1
[sample=53] cpu=0 bench=insertsort cycles=1014 instructions=2944 cache-misses=0
[sample=54] cpu=0 bench=insertsort cycles=1072 instructions=2944 cache-misses=0
[sample=55] cpu=0 bench=insertsort cycles=997 instructions=2944 cache-misses=0
[sample=56] cpu=0 bench=insertsort cycles=1027 instructions=2944 cache-misses=0
[sample=57] cpu=0 bench=insertsort cycles=1004 instructions=2944 cache-misses=0
[sample=58] cpu=0 bench=insertsort cycles=1135 instructions=2944 cache-misses=0
[sample=59] cpu=0 bench=insertsort cycles=1001 instructions=2944 cache-misses=0
[sample=60] cpu=0 bench=insertsort cycles=1025 instructions=2944 cache-misses=0
[sample=61] cpu=0 bench=insertsort cycles=2150 instructions=2944 cache-misses=1
[sample=62] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=63] cpu=0 bench=insertsort cycles=1014 instructions=2944 cache-misses=0
[sample=64] cpu=0 bench=insertsort cycles=1033 instructions=2944 cache-misses=0
[sample=65] cpu=0 bench=insertsort cycles=1046 instructions=2944 cache-misses=0
[sample=66] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=67] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=68] cpu=0 bench=insertsort cycles=1030 instructions=2944 cache-misses=0
[sample=69] cpu=0 bench=insertsort cycles=1066 instructions=2944 cache-misses=0
[sample=70] cpu=0 bench=insertsort cycles=1023 instructions=2944 cache-misses=0
[sample=71] cpu=0 bench=insertsort cycles=1014 instructions=2944 cache-misses=0
[sample=72] cpu=0 bench=insertsort cycles=1060 instructions=2944 cache-misses=0
[sample=73] cpu=0 bench=insertsort cycles=1009 instructions=2944 cache-misses=0
[sample=74] cpu=0 bench=insertsort cycles=1078 instructions=2944 cache-misses=0
[sample=75] cpu=0 bench=insertsort cycles=1035 instructions=2944 cache-misses=0
[sample=76] cpu=0 bench=insertsort cycles=1015 instructions=2944 cache-misses=0
[sample=77] cpu=0 bench=insertsort cycles=1019 instructions=2944 cache-misses=0
[sample=78] cpu=0 bench=insertsort cycles=1096 instructions=2944 cache-misses=0
[sample=79] cpu=0 bench=insertsort cycles=2968 instructions=2944 cache-misses=1
[sample=80] cpu=0 bench=insertsort cycles=3257 instructions=2944 cache-misses=1
[sample=81] cpu=0 bench=insertsort cycles=1043 instructions=2944 cache-misses=0
[sample=82] cpu=0 bench=insertsort cycles=1064 instructions=2944 cache-misses=0
[sample=83] cpu=0 bench=insertsort cycles=1011 instructions=2944 cache-misses=0
[sample=84] cpu=0 bench=insertsort cycles=998 instructions=2944 cache-misses=0
[sample=85] cpu=0 bench=insertsort cycles=1019 instructions=2944 cache-misses=0
[sample=86] cpu=0 bench=insertsort cycles=1035 instructions=2944 cache-misses=0
[sample=87] cpu=0 bench=insertsort cycles=1059 instructions=2944 cache-misses=0
[sample=88] cpu=0 bench=insertsort cycles=1008 instructions=2944 cache-misses=0
[sample=89] cpu=0 bench=insertsort cycles=26063 instructions=2944 cache-misses=13
[sample=90] cpu=0 bench=insertsort cycles=1080 instructions=2944 cache-misses=0
[sample=91] cpu=0 bench=insertsort cycles=1013 instructions=2944 cache-misses=0
[sample=92] cpu=0 bench=insertsort cycles=1017 instructions=2944 cache-misses=0
[sample=93] cpu=0 bench=insertsort cycles=1012 instructions=2944 cache-misses=0
[sample=94] cpu=0 bench=insertsort cycles=998 instructions=2944 cache-misses=0
[sample=95] cpu=0 bench=insertsort cycles=1005 instructions=2944 cache-misses=0
[sample=96] cpu=0 bench=insertsort cycles=998 instructions=2944 cache-misses=0
[sample=97] cpu=0 bench=insertsort cycles=1007 instructions=2944 cache-misses=0
[sample=98] cpu=0 bench=insertsort cycles=1004 instructions=2944 cache-misses=0
[sample=99] cpu=0 bench=insertsort cycles=1006 instructions=2944 cache-misses=0
[sample=100] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=101] cpu=0 bench=insertsort cycles=1005 instructions=2944 cache-misses=0
[sample=102] cpu=0 bench=insertsort cycles=1020 instructions=2944 cache-misses=0
[sample=103] cpu=0 bench=insertsort cycles=1009 instructions=2944 cache-misses=0
[sample=104] cpu=0 bench=insertsort cycles=1020 instructions=2944 cache-misses=0
[sample=105] cpu=0 bench=insertsort cycles=1008 instructions=2944 cache-misses=0
[sample=106] cpu=0 bench=insertsort cycles=1016 instructions=2944 cache-misses=0
[sample=107] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=108] cpu=0 bench=insertsort cycles=992 instructions=2944 cache-misses=0
[sample=109] cpu=0 bench=insertsort cycles=992 instructions=2944 cache-misses=0
[sample=110] cpu=0 bench=insertsort cycles=1012 instructions=2944 cache-misses=0
[sample=111] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=112] cpu=0 bench=insertsort cycles=1023 instructions=2944 cache-misses=0
[sample=113] cpu=0 bench=insertsort cycles=1010 instructions=2944 cache-misses=0
[sample=114] cpu=0 bench=insertsort cycles=1084 instructions=2944 cache-misses=0
[sample=115] cpu=0 bench=insertsort cycles=999 instructions=2944 cache-misses=0
[sample=116] cpu=0 bench=insertsort cycles=1013 instructions=2944 cache-misses=0
[sample=117] cpu=0 bench=insertsort cycles=1020 instructions=2944 cache-misses=0
[sample=118] cpu=0 bench=insertsort cycles=1012 instructions=2944 cache-misses=0
[sample=119] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=120] cpu=0 bench=insertsort cycles=3049 instructions=2944 cache-misses=1
[sample=121] cpu=0 bench=insertsort cycles=995 instructions=2944 cache-misses=0
[sample=122] cpu=0 bench=insertsort cycles=1026 instructions=2944 cache-misses=0
[sample=123] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=124] cpu=0 bench=insertsort cycles=1026 instructions=2944 cache-misses=0
[sample=125] cpu=0 bench=insertsort cycles=1013 instructions=2944 cache-misses=0
[sample=126] cpu=0 bench=insertsort cycles=1008 instructions=2944 cache-misses=0
[sample=127] cpu=0 bench=insertsort cycles=1019 instructions=2944 cache-misses=0
[sample=128] cpu=0 bench=insertsort cycles=1016 instructions=2944 cache-misses=0
[sample=129] cpu=0 bench=insertsort cycles=1016 instructions=2944 cache-misses=0
[sample=130] cpu=0 bench=insertsort cycles=1002 instructions=2944 cache-misses=0
[sample=131] cpu=0 bench=insertsort cycles=1016 instructions=2944 cache-misses=0
[sample=132] cpu=0 bench=insertsort cycles=1002 instructions=2944 cache-misses=0
[sample=133] cpu=0 bench=insertsort cycles=1008 instructions=2944 cache-misses=0
[sample=134] cpu=0 bench=insertsort cycles=1020 instructions=2944 cache-misses=0
[sample=135] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=136] cpu=0 bench=insertsort cycles=1010 instructions=2944 cache-misses=0
[sample=137] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=138] cpu=0 bench=insertsort cycles=1007 instructions=2944 cache-misses=0
[sample=139] cpu=0 bench=insertsort cycles=1015 instructions=2944 cache-misses=0
[sample=140] cpu=0 bench=insertsort cycles=991 instructions=2944 cache-misses=0
[sample=141] cpu=0 bench=insertsort cycles=1005 instructions=2944 cache-misses=0
[sample=142] cpu=0 bench=insertsort cycles=998 instructions=2944 cache-misses=0
[sample=143] cpu=0 bench=insertsort cycles=1026 instructions=2944 cache-misses=0
[sample=144] cpu=0 bench=insertsort cycles=992 instructions=2944 cache-misses=0
[sample=145] cpu=0 bench=insertsort cycles=1030 instructions=2944 cache-misses=1
[sample=146] cpu=0 bench=insertsort cycles=1017 instructions=2944 cache-misses=0
[sample=147] cpu=0 bench=insertsort cycles=1087 instructions=2944 cache-misses=0
[sample=148] cpu=0 bench=insertsort cycles=1020 instructions=2944 cache-misses=0
[sample=149] cpu=0 bench=insertsort cycles=1013 instructions=2944 cache-misses=0
[sample=150] cpu=0 bench=insertsort cycles=1018 instructions=2944 cache-misses=0
[sample=151] cpu=0 bench=insertsort cycles=1092 instructions=2944 cache-misses=0
[sample=152] cpu=0 bench=insertsort cycles=1029 instructions=2944 cache-misses=0
[sample=153] cpu=0 bench=insertsort cycles=1024 instructions=2944 cache-misses=0
[sample=154] cpu=0 bench=insertsort cycles=1042 instructions=2944 cache-misses=0
[sample=155] cpu=0 bench=insertsort cycles=992 instructions=2944 cache-misses=0
