[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=BUS  cpu2=MEM  cpu3=POINTER
[sample=0] cpu=0 bench=fmref cycles=867434 instructions=454816 cache-misses=117
[sample=1] cpu=0 bench=fmref cycles=792233 instructions=417302 cache-misses=83
[sample=2] cpu=0 bench=fmref cycles=793589 instructions=417305 cache-misses=93
[sample=3] cpu=0 bench=fmref cycles=781697 instructions=417307 cache-misses=73
[sample=4] cpu=0 bench=fmref cycles=789275 instructions=417300 cache-misses=88
[sample=5] cpu=0 bench=fmref cycles=765919 instructions=417307 cache-misses=77
[sample=6] cpu=0 bench=fmref cycles=759034 instructions=417303 cache-misses=76
[sample=7] cpu=0 bench=fmref cycles=733542 instructions=417309 cache-misses=85
[sample=8] cpu=0 bench=fmref cycles=717045 instructions=417301 cache-misses=88
[sample=9] cpu=0 bench=fmref cycles=673394 instructions=417306 cache-misses=83
[sample=10] cpu=0 bench=fmref cycles=657014 instructions=417306 cache-misses=64
[sample=11] cpu=0 bench=fmref cycles=662341 instructions=417298 cache-misses=102
[sample=12] cpu=0 bench=fmref cycles=667093 instructions=417302 cache-misses=68
[sample=13] cpu=0 bench=fmref cycles=662984 instructions=417298 cache-misses=58
[sample=14] cpu=0 bench=fmref cycles=668327 instructions=417298 cache-misses=79
[sample=15] cpu=0 bench=fmref cycles=657152 instructions=417296 cache-misses=79
[sample=16] cpu=0 bench=fmref cycles=664797 instructions=417301 cache-misses=68
[sample=17] cpu=0 bench=fmref cycles=665685 instructions=417300 cache-misses=70
[sample=18] cpu=0 bench=fmref cycles=666000 instructions=417298 cache-misses=55
[sample=19] cpu=0 bench=fmref cycles=659873 instructions=417300 cache-misses=78
[sample=20] cpu=0 bench=fmref cycles=657806 instructions=417297 cache-misses=77
[sample=21] cpu=0 bench=fmref cycles=664197 instructions=417304 cache-misses=51
[sample=22] cpu=0 bench=fmref cycles=659385 instructions=417300 cache-misses=60
[sample=23] cpu=0 bench=fmref cycles=694174 instructions=417299 cache-misses=77
