[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS
[sample=0] cpu=0 bench=insertsort cycles=13662 instructions=2954 cache-misses=23
[sample=62] cpu=0 bench=insertsort cycles=4218 instructions=2946 cache-misses=3
[sample=63] cpu=0 bench=insertsort cycles=4214 instructions=2946 cache-misses=5
[sample=64] cpu=0 bench=insertsort cycles=4197 instructions=2946 cache-misses=3
[sample=65] cpu=0 bench=insertsort cycles=4159 instructions=2946 cache-misses=3
[sample=66] cpu=0 bench=insertsort cycles=4175 instructions=2946 cache-misses=3
[sample=67] cpu=0 bench=insertsort cycles=4153 instructions=2946 cache-misses=3
[sample=68] cpu=0 bench=insertsort cycles=4194 instructions=2946 cache-misses=4
[sample=69] cpu=0 bench=insertsort cycles=4220 instructions=2946 cache-misses=4
[sample=70] cpu=0 bench=insertsort cycles=4181 instructions=2946 cache-misses=2
[sample=71] cpu=0 bench=insertsort cycles=4232 instructions=2946 cache-misses=4
[sample=72] cpu=0 bench=insertsort cycles=4194 instructions=2946 cache-misses=4
[sample=73] cpu=0 bench=insertsort cycles=4157 instructions=2946 cache-misses=2
[sample=74] cpu=0 bench=insertsort cycles=4223 instructions=2946 cache-misses=5
[sample=75] cpu=0 bench=insertsort cycles=4227 instructions=2946 cache-misses=6
[sample=76] cpu=0 bench=insertsort cycles=4204 instructions=2946 cache-misses=4
[sample=77] cpu=0 bench=insertsort cycles=4185 instructions=2946 cache-misses=4
[sample=78] cpu=0 bench=insertsort cycles=4208 instructions=2946 cache-misses=3
[sample=79] cpu=0 bench=insertsort cycles=4177 instructions=2946 cache-misses=2
[sample=80] cpu=0 bench=insertsort cycles=4202 instructions=2946 cache-misses=4
[sample=81] cpu=0 bench=insertsort cycles=4198 instructions=2946 cache-misses=3
[sample=82] cpu=0 bench=insertsort cycles=4214 instructions=2946 cache-misses=2
[sample=83] cpu=0 bench=insertsort cycles=4158 instructions=2946 cache-misses=2
[sample=84] cpu=0 bench=insertsort cycles=4224 instructions=2946 cache-misses=3
[sample=85] cpu=0 bench=insertsort cycles=4207 instructions=2946 cache-misses=4
[sample=86] cpu=0 bench=insertsort cycles=4182 instructions=2946 cache-misses=1
[sample=87] cpu=0 bench=insertsort cycles=4200 instructions=2946 cache-misses=4
[sample=88] cpu=0 bench=insertsort cycles=4205 instructions=2946 cache-misses=5
[sample=89] cpu=0 bench=insertsort cycles=4217 instructions=2946 cache-misses=4
[sample=90] cpu=0 bench=insertsort cycles=4180 instructions=2946 cache-misses=3
[sample=91] cpu=0 bench=insertsort cycles=4155 instructions=2946 cache-misses=2
[sample=92] cpu=0 bench=insertsort cycles=4226 instructions=2946 cache-misses=5
[sample=93] cpu=0 bench=insertsort cycles=4142 instructions=2946 cache-misses=4
[sample=94] cpu=0 bench=insertsort cycles=16442 instructions=2947 cache-misses=30
[sample=95] cpu=0 bench=insertsort cycles=4276 instructions=2946 cache-misses=6
[sample=96] cpu=0 bench=insertsort cycles=4233 instructions=2946 cache-misses=3
[sample=97] cpu=0 bench=insertsort cycles=8013 instructions=2946 cache-misses=5
[sample=98] cpu=0 bench=insertsort cycles=4226 instructions=2946 cache-misses=5
[sample=99] cpu=0 bench=insertsort cycles=4206 instructions=2946 cache-misses=3

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu1)
# event                          min                  max                  avg               median
  cycles                        4142                16442              4484.05              4211.50
  instructions                  2946                 2954              2946.19              2946.00
  cache-misses                     1                   30                 4.35                 4.00
