[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=BUS
[sample=0] cpu=0 bench=fmref cycles=757389 instructions=454812 cache-misses=129
[sample=1] cpu=0 bench=fmref cycles=689583 instructions=417309 cache-misses=66
[sample=2] cpu=0 bench=fmref cycles=664239 instructions=417304 cache-misses=73
[sample=3] cpu=0 bench=fmref cycles=662779 instructions=417301 cache-misses=71
[sample=4] cpu=0 bench=fmref cycles=657061 instructions=417300 cache-misses=73
[sample=5] cpu=0 bench=fmref cycles=661518 instructions=417301 cache-misses=57
[sample=6] cpu=0 bench=fmref cycles=657822 instructions=417302 cache-misses=79
[sample=7] cpu=0 bench=fmref cycles=657872 instructions=417302 cache-misses=88
[sample=8] cpu=0 bench=fmref cycles=656607 instructions=417300 cache-misses=66
[sample=9] cpu=0 bench=fmref cycles=657581 instructions=417301 cache-misses=64
[sample=10] cpu=0 bench=fmref cycles=657985 instructions=417302 cache-misses=69
[sample=11] cpu=0 bench=fmref cycles=657069 instructions=417299 cache-misses=76
[sample=12] cpu=0 bench=fmref cycles=659699 instructions=417302 cache-misses=59
[sample=13] cpu=0 bench=fmref cycles=661065 instructions=417298 cache-misses=69
[sample=14] cpu=0 bench=fmref cycles=660824 instructions=417301 cache-misses=71
[sample=15] cpu=0 bench=fmref cycles=659618 instructions=417305 cache-misses=78
[sample=16] cpu=0 bench=fmref cycles=659496 instructions=417301 cache-misses=61
[sample=17] cpu=0 bench=fmref cycles=659061 instructions=417303 cache-misses=75
[sample=18] cpu=0 bench=fmref cycles=657881 instructions=417301 cache-misses=72
[sample=19] cpu=0 bench=fmref cycles=660966 instructions=417301 cache-misses=73
[sample=20] cpu=0 bench=fmref cycles=659228 instructions=417300 cache-misses=68
[sample=21] cpu=0 bench=fmref cycles=656585 instructions=417299 cache-misses=73
[sample=22] cpu=0 bench=fmref cycles=655607 instructions=417301 cache-misses=69
[sample=23] cpu=0 bench=fmref cycles=656946 instructions=417309 cache-misses=70
[sample=24] cpu=0 bench=fmref cycles=664395 instructions=417301 cache-misses=71
[sample=25] cpu=0 bench=fmref cycles=659486 instructions=417300 cache-misses=74
[sample=26] cpu=0 bench=fmref cycles=659090 instructions=417300 cache-misses=68
[sample=27] cpu=0 bench=fmref cycles=656909 instructions=417297 cache-misses=68
[sample=28] cpu=0 bench=fmref cycles=658123 instructions=417299 cache-misses=77
[sample=29] cpu=0 bench=fmref cycles=661738 instructions=417299 cache-misses=81
[sample=30] cpu=0 bench=fmref cycles=661091 instructions=417302 cache-misses=65
[sample=31] cpu=0 bench=fmref cycles=662141 instructions=417302 cache-misses=71
[sample=32] cpu=0 bench=fmref cycles=661742 instructions=417299 cache-misses=62
[sample=33] cpu=0 bench=fmref cycles=658352 instructions=417298 cache-misses=73
[sample=34] cpu=0 bench=fmref cycles=659226 instructions=417298 cache-misses=70
[sample=35] cpu=0 bench=fmref cycles=657831 instructions=417302 cache-misses=92
[sample=36] cpu=0 bench=fmref cycles=659767 instructions=417296 cache-misses=78
[sample=37] cpu=0 bench=fmref cycles=658986 instructions=417299 cache-misses=69
[sample=38] cpu=0 bench=fmref cycles=659046 instructions=417300 cache-misses=75
[sample=39] cpu=0 bench=fmref cycles=659166 instructions=417300 cache-misses=83
[sample=40] cpu=0 bench=fmref cycles=658549 instructions=417299 cache-misses=71
[sample=41] cpu=0 bench=fmref cycles=657511 instructions=417301 cache-misses=72
[sample=42] cpu=0 bench=fmref cycles=670835 instructions=417302 cache-misses=75
[sample=43] cpu=0 bench=fmref cycles=663489 instructions=417298 cache-misses=63
[sample=44] cpu=0 bench=fmref cycles=659907 instructions=417301 cache-misses=72
[sample=45] cpu=0 bench=fmref cycles=659391 instructions=417304 cache-misses=63
[sample=46] cpu=0 bench=fmref cycles=660505 instructions=417301 cache-misses=61
[sample=47] cpu=0 bench=fmref cycles=665824 instructions=417302 cache-misses=87
[sample=48] cpu=0 bench=fmref cycles=672759 instructions=417305 cache-misses=92
[sample=49] cpu=0 bench=fmref cycles=676395 instructions=417304 cache-misses=76
[sample=50] cpu=0 bench=fmref cycles=668210 instructions=417301 cache-misses=77
[sample=51] cpu=0 bench=fmref cycles=661674 instructions=417301 cache-misses=61
[sample=52] cpu=0 bench=fmref cycles=668297 instructions=417308 cache-misses=78
[sample=53] cpu=0 bench=fmref cycles=665017 instructions=417307 cache-misses=71
[sample=54] cpu=0 bench=fmref cycles=665748 instructions=417303 cache-misses=71
[sample=55] cpu=0 bench=fmref cycles=677375 instructions=417305 cache-misses=81
[sample=56] cpu=0 bench=fmref cycles=678655 instructions=417308 cache-misses=73
[sample=57] cpu=0 bench=fmref cycles=679312 instructions=417304 cache-misses=74
[sample=58] cpu=0 bench=fmref cycles=669312 instructions=417298 cache-misses=63
[sample=59] cpu=0 bench=fmref cycles=667499 instructions=417303 cache-misses=66
[sample=60] cpu=0 bench=fmref cycles=662977 instructions=417297 cache-misses=63
[sample=61] cpu=0 bench=fmref cycles=661188 instructions=417300 cache-misses=67
[sample=62] cpu=0 bench=fmref cycles=657485 instructions=417302 cache-misses=66
[sample=63] cpu=0 bench=fmref cycles=670210 instructions=417301 cache-misses=79
[sample=64] cpu=0 bench=fmref cycles=656883 instructions=417300 cache-misses=63
[sample=65] cpu=0 bench=fmref cycles=654474 instructions=417300 cache-misses=68
[sample=66] cpu=0 bench=fmref cycles=654443 instructions=417303 cache-misses=72
[sample=67] cpu=0 bench=fmref cycles=661630 instructions=417301 cache-misses=74
[sample=68] cpu=0 bench=fmref cycles=658879 instructions=417305 cache-misses=79
[sample=69] cpu=0 bench=fmref cycles=657626 instructions=417302 cache-misses=68
[sample=70] cpu=0 bench=fmref cycles=654201 instructions=417299 cache-misses=89
[sample=71] cpu=0 bench=fmref cycles=655173 instructions=417304 cache-misses=71
[sample=72] cpu=0 bench=fmref cycles=655721 instructions=417300 cache-misses=64
[sample=73] cpu=0 bench=fmref cycles=655200 instructions=417300 cache-misses=68
[sample=74] cpu=0 bench=fmref cycles=654532 instructions=417297 cache-misses=67
[sample=75] cpu=0 bench=fmref cycles=656764 instructions=417302 cache-misses=74
[sample=76] cpu=0 bench=fmref cycles=658442 instructions=417301 cache-misses=66
[sample=77] cpu=0 bench=fmref cycles=656605 instructions=417299 cache-misses=87
[sample=78] cpu=0 bench=fmref cycles=658862 instructions=417303 cache-misses=70
[sample=79] cpu=0 bench=fmref cycles=658494 instructions=417305 cache-misses=75
[sample=80] cpu=0 bench=fmref cycles=655657 instructions=417303 cache-misses=79
[sample=81] cpu=0 bench=fmref cycles=659394 instructions=417305 cache-misses=76
[sample=82] cpu=0 bench=fmref cycles=657215 instructions=417300 cache-misses=63
[sample=83] cpu=0 bench=fmref cycles=661871 instructions=417300 cache-misses=68
[sample=84] cpu=0 bench=fmref cycles=657582 instructions=417303 cache-misses=66
[sample=85] cpu=0 bench=fmref cycles=656307 instructions=417304 cache-misses=66
[sample=86] cpu=0 bench=fmref cycles=656272 instructions=417299 cache-misses=69
[sample=87] cpu=0 bench=fmref cycles=656613 instructions=417296 cache-misses=91
[sample=88] cpu=0 bench=fmref cycles=657685 instructions=417299 cache-misses=78
[sample=89] cpu=0 bench=fmref cycles=658320 instructions=417297 cache-misses=74
[sample=90] cpu=0 bench=fmref cycles=656120 instructions=417298 cache-misses=66
[sample=91] cpu=0 bench=fmref cycles=656136 instructions=417298 cache-misses=69
[sample=92] cpu=0 bench=fmref cycles=655982 instructions=417299 cache-misses=69
[sample=93] cpu=0 bench=fmref cycles=657157 instructions=417300 cache-misses=97
[sample=94] cpu=0 bench=fmref cycles=663281 instructions=417297 cache-misses=76
[sample=95] cpu=0 bench=fmref cycles=667667 instructions=417293 cache-misses=71
[sample=96] cpu=0 bench=fmref cycles=659962 instructions=417299 cache-misses=71
[sample=97] cpu=0 bench=fmref cycles=654559 instructions=417295 cache-misses=64
[sample=98] cpu=0 bench=fmref cycles=655680 instructions=417300 cache-misses=68
[sample=99] cpu=0 bench=fmref cycles=656171 instructions=417301 cache-misses=84

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      654201               757389            661672.54            659053.50
  instructions                417293               454812            417676.08            417301.00
  cache-misses                    57                  129                72.68                71.00
