[warn] cannot read /sys/devices/system/cpu/cpu4/cpufreq/scaling_governor (errno=2: No such file or directory); cpufreq pinning skipped for cpu4
[warn] cannot pin /sys/devices/system/cpu/cpu4/cpufreq/scaling_max_freq = 1600000 (errno=2: No such file or directory)
[warn] cannot pin /sys/devices/system/cpu/cpu4/cpufreq/scaling_min_freq = 1600000 (errno=2: No such file or directory)
[info] cpu0..cpu4 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=5, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=CACHE  cpu3=BUS  cpu4=POINTER
sched_setaffinity: Invalid argument
[sample=0] cpu=0 bench=insertsort cycles=52088 instructions=2953 cache-misses=27
[sample=19] cpu=0 bench=insertsort cycles=4860 instructions=2946 cache-misses=12
[sample=20] cpu=0 bench=insertsort cycles=5069 instructions=2946 cache-misses=16
[sample=21] cpu=0 bench=insertsort cycles=4913 instructions=2946 cache-misses=14
[sample=22] cpu=0 bench=insertsort cycles=5437 instructions=2946 cache-misses=15
[sample=23] cpu=0 bench=insertsort cycles=5284 instructions=2946 cache-misses=14
[sample=24] cpu=0 bench=insertsort cycles=4950 instructions=2946 cache-misses=15
[sample=25] cpu=0 bench=insertsort cycles=5332 instructions=2946 cache-misses=16
[sample=26] cpu=0 bench=insertsort cycles=4778 instructions=2946 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=5288 instructions=2946 cache-misses=17
[sample=28] cpu=0 bench=insertsort cycles=4684 instructions=2946 cache-misses=14
[sample=29] cpu=0 bench=insertsort cycles=4975 instructions=2946 cache-misses=15
[sample=30] cpu=0 bench=insertsort cycles=5319 instructions=2946 cache-misses=17
[sample=31] cpu=0 bench=insertsort cycles=5006 instructions=2946 cache-misses=15
[sample=32] cpu=0 bench=insertsort cycles=4734 instructions=2946 cache-misses=15
[sample=33] cpu=0 bench=insertsort cycles=5492 instructions=2946 cache-misses=15
[sample=34] cpu=0 bench=insertsort cycles=4714 instructions=2947 cache-misses=13
[sample=35] cpu=0 bench=insertsort cycles=4773 instructions=2946 cache-misses=16
[sample=36] cpu=0 bench=insertsort cycles=4879 instructions=2947 cache-misses=16
[sample=37] cpu=0 bench=insertsort cycles=5049 instructions=2946 cache-misses=16
[sample=38] cpu=0 bench=insertsort cycles=4995 instructions=2946 cache-misses=15
[sample=39] cpu=0 bench=insertsort cycles=5641 instructions=2946 cache-misses=15
[sample=40] cpu=0 bench=insertsort cycles=4714 instructions=2946 cache-misses=15
[sample=41] cpu=0 bench=insertsort cycles=5130 instructions=2946 cache-misses=14
[sample=42] cpu=0 bench=insertsort cycles=9878 instructions=2946 cache-misses=15
[sample=43] cpu=0 bench=insertsort cycles=4601 instructions=2946 cache-misses=15
[sample=44] cpu=0 bench=insertsort cycles=4745 instructions=2946 cache-misses=17
[sample=45] cpu=0 bench=insertsort cycles=5261 instructions=2946 cache-misses=15
[sample=46] cpu=0 bench=insertsort cycles=4863 instructions=2946 cache-misses=15
[sample=47] cpu=0 bench=insertsort cycles=5240 instructions=2946 cache-misses=15
[sample=48] cpu=0 bench=insertsort cycles=4614 instructions=2947 cache-misses=14
[sample=49] cpu=0 bench=insertsort cycles=4917 instructions=2946 cache-misses=14
[sample=50] cpu=0 bench=insertsort cycles=4957 instructions=2946 cache-misses=14
[sample=51] cpu=0 bench=insertsort cycles=4618 instructions=2946 cache-misses=15
[sample=52] cpu=0 bench=insertsort cycles=4988 instructions=2946 cache-misses=16
[sample=53] cpu=0 bench=insertsort cycles=4902 instructions=2947 cache-misses=16
[sample=54] cpu=0 bench=insertsort cycles=4647 instructions=2946 cache-misses=15
[sample=55] cpu=0 bench=insertsort cycles=4873 instructions=2946 cache-misses=14
[sample=56] cpu=0 bench=insertsort cycles=5072 instructions=2946 cache-misses=17
[sample=57] cpu=0 bench=insertsort cycles=4619 instructions=2947 cache-misses=14
[sample=58] cpu=0 bench=insertsort cycles=6382 instructions=2946 cache-misses=13
[sample=59] cpu=0 bench=insertsort cycles=4951 instructions=2946 cache-misses=16
[sample=60] cpu=0 bench=insertsort cycles=4522 instructions=2946 cache-misses=14
[sample=61] cpu=0 bench=insertsort cycles=5125 instructions=2946 cache-misses=16
[sample=62] cpu=0 bench=insertsort cycles=5139 instructions=2946 cache-misses=15
[sample=63] cpu=0 bench=insertsort cycles=7223 instructions=2946 cache-misses=16
[sample=64] cpu=0 bench=insertsort cycles=5366 instructions=2946 cache-misses=17
[sample=65] cpu=0 bench=insertsort cycles=10080 instructions=2946 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=4969 instructions=2946 cache-misses=15
[sample=67] cpu=0 bench=insertsort cycles=9243 instructions=2946 cache-misses=14
[sample=68] cpu=0 bench=insertsort cycles=9543 instructions=2946 cache-misses=17
[sample=69] cpu=0 bench=insertsort cycles=6848 instructions=2946 cache-misses=14
[sample=70] cpu=0 bench=insertsort cycles=5111 instructions=2946 cache-misses=16
[sample=71] cpu=0 bench=insertsort cycles=5133 instructions=2947 cache-misses=14
[sample=72] cpu=0 bench=insertsort cycles=5215 instructions=2946 cache-misses=14
[sample=73] cpu=0 bench=insertsort cycles=4941 instructions=2946 cache-misses=17
[sample=74] cpu=0 bench=insertsort cycles=4423 instructions=2947 cache-misses=16
[sample=75] cpu=0 bench=insertsort cycles=4776 instructions=2946 cache-misses=15
[sample=76] cpu=0 bench=insertsort cycles=4875 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=4956 instructions=2946 cache-misses=15
[sample=78] cpu=0 bench=insertsort cycles=4747 instructions=2946 cache-misses=14
[sample=79] cpu=0 bench=insertsort cycles=4830 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=4609 instructions=2946 cache-misses=16
[sample=81] cpu=0 bench=insertsort cycles=5040 instructions=2946 cache-misses=17
[sample=82] cpu=0 bench=insertsort cycles=5076 instructions=2946 cache-misses=17
[sample=83] cpu=0 bench=insertsort cycles=5101 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=5443 instructions=2946 cache-misses=16
[sample=85] cpu=0 bench=insertsort cycles=5195 instructions=2946 cache-misses=17
[sample=86] cpu=0 bench=insertsort cycles=6056 instructions=2946 cache-misses=16
[sample=87] cpu=0 bench=insertsort cycles=5020 instructions=2946 cache-misses=16
[sample=88] cpu=0 bench=insertsort cycles=4929 instructions=2946 cache-misses=15
[sample=89] cpu=0 bench=insertsort cycles=4976 instructions=2946 cache-misses=17
[sample=90] cpu=0 bench=insertsort cycles=4388 instructions=2946 cache-misses=15
[sample=91] cpu=0 bench=insertsort cycles=5328 instructions=2946 cache-misses=15
[sample=92] cpu=0 bench=insertsort cycles=4921 instructions=2946 cache-misses=16
[sample=93] cpu=0 bench=insertsort cycles=5243 instructions=2946 cache-misses=16
[sample=94] cpu=0 bench=insertsort cycles=10192 instructions=2946 cache-misses=17
[sample=95] cpu=0 bench=insertsort cycles=9282 instructions=2947 cache-misses=16
[sample=96] cpu=0 bench=insertsort cycles=4954 instructions=2946 cache-misses=14
[sample=97] cpu=0 bench=insertsort cycles=4933 instructions=2947 cache-misses=16
[sample=98] cpu=0 bench=insertsort cycles=4559 instructions=2946 cache-misses=15
[sample=99] cpu=0 bench=insertsort cycles=4663 instructions=2946 cache-misses=15

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu4)
# event                          min                  max                  avg               median
  cycles                        4388                52088              6337.64              5013.00
  instructions                  2946                 2953              2946.19              2946.00
  cache-misses                    12                   27                15.31                15.00
