[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=CACHE
[sample=0] cpu=0 bench=fmref cycles=901921 instructions=454814 cache-misses=118
[sample=1] cpu=0 bench=fmref cycles=1242634 instructions=417307 cache-misses=74
[sample=2] cpu=0 bench=fmref cycles=669141 instructions=417304 cache-misses=84
[sample=3] cpu=0 bench=fmref cycles=666716 instructions=417302 cache-misses=53
[sample=4] cpu=0 bench=fmref cycles=665025 instructions=417302 cache-misses=61
[sample=5] cpu=0 bench=fmref cycles=660929 instructions=417302 cache-misses=58
[sample=6] cpu=0 bench=fmref cycles=667649 instructions=417310 cache-misses=86
[sample=7] cpu=0 bench=fmref cycles=662229 instructions=417304 cache-misses=65
[sample=8] cpu=0 bench=fmref cycles=661669 instructions=417297 cache-misses=70
[sample=9] cpu=0 bench=fmref cycles=663663 instructions=417306 cache-misses=56
[sample=10] cpu=0 bench=fmref cycles=664276 instructions=417297 cache-misses=68
[sample=11] cpu=0 bench=fmref cycles=663148 instructions=417300 cache-misses=48
[sample=12] cpu=0 bench=fmref cycles=662319 instructions=417302 cache-misses=67
[sample=13] cpu=0 bench=fmref cycles=667125 instructions=417302 cache-misses=83
[sample=14] cpu=0 bench=fmref cycles=662962 instructions=417301 cache-misses=64
[sample=15] cpu=0 bench=fmref cycles=658943 instructions=417300 cache-misses=79
[sample=16] cpu=0 bench=fmref cycles=666308 instructions=417303 cache-misses=69
[sample=17] cpu=0 bench=fmref cycles=663441 instructions=417299 cache-misses=50
[sample=18] cpu=0 bench=fmref cycles=660932 instructions=417303 cache-misses=59
[sample=19] cpu=0 bench=fmref cycles=658508 instructions=417299 cache-misses=60
[sample=20] cpu=0 bench=fmref cycles=660543 instructions=417302 cache-misses=59
[sample=21] cpu=0 bench=fmref cycles=662143 instructions=417301 cache-misses=71
[sample=22] cpu=0 bench=fmref cycles=665194 instructions=417299 cache-misses=72
[sample=23] cpu=0 bench=fmref cycles=659740 instructions=417302 cache-misses=65
[sample=24] cpu=0 bench=fmref cycles=665499 instructions=417297 cache-misses=87
[sample=25] cpu=0 bench=fmref cycles=663278 instructions=417298 cache-misses=65
[sample=26] cpu=0 bench=fmref cycles=668309 instructions=417301 cache-misses=79
[sample=27] cpu=0 bench=fmref cycles=660650 instructions=417300 cache-misses=58
[sample=28] cpu=0 bench=fmref cycles=671204 instructions=417307 cache-misses=63
[sample=29] cpu=0 bench=fmref cycles=656758 instructions=417305 cache-misses=53
[sample=30] cpu=0 bench=fmref cycles=661052 instructions=417304 cache-misses=67
[sample=31] cpu=0 bench=fmref cycles=662328 instructions=417302 cache-misses=80
[sample=32] cpu=0 bench=fmref cycles=657945 instructions=417301 cache-misses=56
[sample=33] cpu=0 bench=fmref cycles=662101 instructions=417303 cache-misses=73
[sample=34] cpu=0 bench=fmref cycles=666216 instructions=417304 cache-misses=54
[sample=35] cpu=0 bench=fmref cycles=660356 instructions=417297 cache-misses=65
[sample=36] cpu=0 bench=fmref cycles=663765 instructions=417299 cache-misses=60
[sample=37] cpu=0 bench=fmref cycles=663807 instructions=417304 cache-misses=60
[sample=38] cpu=0 bench=fmref cycles=660902 instructions=417303 cache-misses=58
[sample=39] cpu=0 bench=fmref cycles=661556 instructions=417302 cache-misses=59
[sample=40] cpu=0 bench=fmref cycles=671492 instructions=417304 cache-misses=88
[sample=41] cpu=0 bench=fmref cycles=664751 instructions=417303 cache-misses=51
[sample=42] cpu=0 bench=fmref cycles=664790 instructions=417300 cache-misses=70
[sample=43] cpu=0 bench=fmref cycles=663957 instructions=417297 cache-misses=58
[sample=44] cpu=0 bench=fmref cycles=660701 instructions=417303 cache-misses=46
[sample=45] cpu=0 bench=fmref cycles=662654 instructions=417301 cache-misses=63
[sample=46] cpu=0 bench=fmref cycles=663987 instructions=417304 cache-misses=57
[sample=47] cpu=0 bench=fmref cycles=660956 instructions=417298 cache-misses=57
[sample=48] cpu=0 bench=fmref cycles=660765 instructions=417302 cache-misses=56
[sample=49] cpu=0 bench=fmref cycles=660578 instructions=417304 cache-misses=68
[sample=50] cpu=0 bench=fmref cycles=662131 instructions=417305 cache-misses=70
[sample=51] cpu=0 bench=fmref cycles=663534 instructions=417302 cache-misses=68
[sample=52] cpu=0 bench=fmref cycles=660272 instructions=417307 cache-misses=61
[sample=53] cpu=0 bench=fmref cycles=663167 instructions=417300 cache-misses=55
[sample=54] cpu=0 bench=fmref cycles=663637 instructions=417304 cache-misses=55
[sample=55] cpu=0 bench=fmref cycles=661144 instructions=417299 cache-misses=59
