[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=1008305 instructions=454813 cache-misses=118
[sample=1] cpu=0 bench=fmref cycles=674274 instructions=417302 cache-misses=70
[sample=2] cpu=0 bench=fmref cycles=671109 instructions=417303 cache-misses=66
[sample=3] cpu=0 bench=fmref cycles=668572 instructions=417297 cache-misses=75
[sample=4] cpu=0 bench=fmref cycles=664394 instructions=417294 cache-misses=63
[sample=5] cpu=0 bench=fmref cycles=671049 instructions=417298 cache-misses=70
[sample=6] cpu=0 bench=fmref cycles=666207 instructions=417300 cache-misses=63
[sample=7] cpu=0 bench=fmref cycles=662925 instructions=417300 cache-misses=56
[sample=8] cpu=0 bench=fmref cycles=665357 instructions=417296 cache-misses=54
[sample=9] cpu=0 bench=fmref cycles=661415 instructions=417293 cache-misses=70
[sample=10] cpu=0 bench=fmref cycles=665996 instructions=417298 cache-misses=79
[sample=11] cpu=0 bench=fmref cycles=664578 instructions=417301 cache-misses=73
[sample=12] cpu=0 bench=fmref cycles=669754 instructions=417299 cache-misses=61
[sample=13] cpu=0 bench=fmref cycles=668049 instructions=417299 cache-misses=72
[sample=14] cpu=0 bench=fmref cycles=664839 instructions=417298 cache-misses=60
[sample=15] cpu=0 bench=fmref cycles=671854 instructions=417296 cache-misses=74
[sample=16] cpu=0 bench=fmref cycles=665791 instructions=417300 cache-misses=64
[sample=17] cpu=0 bench=fmref cycles=664216 instructions=417303 cache-misses=61
[sample=18] cpu=0 bench=fmref cycles=669665 instructions=417300 cache-misses=73
[sample=19] cpu=0 bench=fmref cycles=663284 instructions=417298 cache-misses=60
[sample=20] cpu=0 bench=fmref cycles=662542 instructions=417306 cache-misses=66
[sample=21] cpu=0 bench=fmref cycles=669811 instructions=417308 cache-misses=66
[sample=22] cpu=0 bench=fmref cycles=663963 instructions=417301 cache-misses=66
[sample=23] cpu=0 bench=fmref cycles=669393 instructions=417297 cache-misses=57
[sample=24] cpu=0 bench=fmref cycles=662737 instructions=417291 cache-misses=59
[sample=25] cpu=0 bench=fmref cycles=664639 instructions=417299 cache-misses=57
[sample=26] cpu=0 bench=fmref cycles=669626 instructions=417300 cache-misses=76
[sample=27] cpu=0 bench=fmref cycles=663139 instructions=417302 cache-misses=50
[sample=28] cpu=0 bench=fmref cycles=669597 instructions=417301 cache-misses=52
[sample=29] cpu=0 bench=fmref cycles=671299 instructions=417298 cache-misses=64
[sample=30] cpu=0 bench=fmref cycles=670222 instructions=417296 cache-misses=63
[sample=31] cpu=0 bench=fmref cycles=669498 instructions=417302 cache-misses=82
[sample=32] cpu=0 bench=fmref cycles=668994 instructions=417298 cache-misses=64
[sample=33] cpu=0 bench=fmref cycles=662871 instructions=417298 cache-misses=82
[sample=34] cpu=0 bench=fmref cycles=669700 instructions=417297 cache-misses=70
[sample=35] cpu=0 bench=fmref cycles=664922 instructions=417297 cache-misses=63
[sample=36] cpu=0 bench=fmref cycles=669386 instructions=417299 cache-misses=55
[sample=37] cpu=0 bench=fmref cycles=672568 instructions=417297 cache-misses=70
[sample=38] cpu=0 bench=fmref cycles=662452 instructions=417301 cache-misses=60
[sample=39] cpu=0 bench=fmref cycles=663729 instructions=417298 cache-misses=63
[sample=40] cpu=0 bench=fmref cycles=664836 instructions=417297 cache-misses=69
[sample=41] cpu=0 bench=fmref cycles=667599 instructions=417298 cache-misses=58
[sample=42] cpu=0 bench=fmref cycles=671151 instructions=417299 cache-misses=74
[sample=43] cpu=0 bench=fmref cycles=662453 instructions=417301 cache-misses=49
[sample=44] cpu=0 bench=fmref cycles=668565 instructions=417302 cache-misses=91
[sample=45] cpu=0 bench=fmref cycles=665155 instructions=417296 cache-misses=80
[sample=46] cpu=0 bench=fmref cycles=671394 instructions=417300 cache-misses=58
[sample=47] cpu=0 bench=fmref cycles=664131 instructions=417294 cache-misses=62
[sample=48] cpu=0 bench=fmref cycles=658917 instructions=417300 cache-misses=58
[sample=49] cpu=0 bench=fmref cycles=665942 instructions=417300 cache-misses=82
[sample=50] cpu=0 bench=fmref cycles=664758 instructions=417298 cache-misses=58
[sample=51] cpu=0 bench=fmref cycles=670624 instructions=417298 cache-misses=62
[sample=52] cpu=0 bench=fmref cycles=664344 instructions=417299 cache-misses=57
[sample=53] cpu=0 bench=fmref cycles=664568 instructions=417299 cache-misses=68
[sample=54] cpu=0 bench=fmref cycles=671993 instructions=417299 cache-misses=62
[sample=55] cpu=0 bench=fmref cycles=669883 instructions=417292 cache-misses=75
[sample=56] cpu=0 bench=fmref cycles=661917 instructions=417300 cache-misses=61
[sample=57] cpu=0 bench=fmref cycles=667276 instructions=417302 cache-misses=58
[sample=58] cpu=0 bench=fmref cycles=666194 instructions=417302 cache-misses=84
[sample=59] cpu=0 bench=fmref cycles=664248 instructions=417296 cache-misses=63
[sample=60] cpu=0 bench=fmref cycles=664546 instructions=417298 cache-misses=59
[sample=61] cpu=0 bench=fmref cycles=666274 instructions=417297 cache-misses=59
[sample=62] cpu=0 bench=fmref cycles=664297 instructions=417302 cache-misses=52
[sample=63] cpu=0 bench=fmref cycles=663131 instructions=417299 cache-misses=69
[sample=64] cpu=0 bench=fmref cycles=667497 instructions=417303 cache-misses=55
[sample=65] cpu=0 bench=fmref cycles=663501 instructions=417296 cache-misses=68
[sample=66] cpu=0 bench=fmref cycles=665434 instructions=417304 cache-misses=76
[sample=67] cpu=0 bench=fmref cycles=664869 instructions=417297 cache-misses=58
[sample=68] cpu=0 bench=fmref cycles=673368 instructions=417299 cache-misses=88
[sample=69] cpu=0 bench=fmref cycles=667892 instructions=417302 cache-misses=81
[sample=70] cpu=0 bench=fmref cycles=669531 instructions=417300 cache-misses=57
[sample=71] cpu=0 bench=fmref cycles=665453 instructions=417298 cache-misses=58
[sample=72] cpu=0 bench=fmref cycles=664000 instructions=417299 cache-misses=58
[sample=73] cpu=0 bench=fmref cycles=663369 instructions=417294 cache-misses=53
[sample=74] cpu=0 bench=fmref cycles=665914 instructions=417297 cache-misses=51
[sample=75] cpu=0 bench=fmref cycles=670027 instructions=417299 cache-misses=86
[sample=76] cpu=0 bench=fmref cycles=670932 instructions=417295 cache-misses=60
[sample=77] cpu=0 bench=fmref cycles=665573 instructions=417299 cache-misses=71
[sample=78] cpu=0 bench=fmref cycles=668289 instructions=417299 cache-misses=91
[sample=79] cpu=0 bench=fmref cycles=664558 instructions=417298 cache-misses=77
[sample=80] cpu=0 bench=fmref cycles=670442 instructions=417302 cache-misses=49
[sample=81] cpu=0 bench=fmref cycles=665179 instructions=417301 cache-misses=64
[sample=82] cpu=0 bench=fmref cycles=663240 instructions=417296 cache-misses=59
[sample=83] cpu=0 bench=fmref cycles=664700 instructions=417296 cache-misses=48
[sample=84] cpu=0 bench=fmref cycles=665035 instructions=417297 cache-misses=53
[sample=85] cpu=0 bench=fmref cycles=669880 instructions=417298 cache-misses=65
[sample=86] cpu=0 bench=fmref cycles=665869 instructions=417295 cache-misses=58
[sample=87] cpu=0 bench=fmref cycles=669783 instructions=417297 cache-misses=60
[sample=88] cpu=0 bench=fmref cycles=668247 instructions=417302 cache-misses=61
[sample=89] cpu=0 bench=fmref cycles=667509 instructions=417300 cache-misses=70
[sample=90] cpu=0 bench=fmref cycles=669767 instructions=417296 cache-misses=58
[sample=91] cpu=0 bench=fmref cycles=664464 instructions=417304 cache-misses=73
[sample=92] cpu=0 bench=fmref cycles=665589 instructions=417305 cache-misses=59
[sample=93] cpu=0 bench=fmref cycles=662507 instructions=417298 cache-misses=61
[sample=94] cpu=0 bench=fmref cycles=665836 instructions=417295 cache-misses=65
[sample=95] cpu=0 bench=fmref cycles=664401 instructions=417300 cache-misses=60
[sample=96] cpu=0 bench=fmref cycles=669635 instructions=417303 cache-misses=70
[sample=97] cpu=0 bench=fmref cycles=673149 instructions=417299 cache-misses=57
[sample=98] cpu=0 bench=fmref cycles=670692 instructions=417298 cache-misses=66
[sample=99] cpu=0 bench=fmref cycles=663920 instructions=417297 cache-misses=78

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      658917              1008305            670169.68            665891.50
  instructions                417291               454813            417674.00            417299.00
  cache-misses                    48                  118                65.57                63.00
