[info] offlined cpu1..cpu3 to isolate the active cores
[info] cpu0..cpu0 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=1, lock_freq_khz=1600000
# cpu0=fmref (measured)  (solo: all other cpus offlined)
[sample=0] cpu=0 bench=fmref cycles=748038 instructions=454816 cache-misses=124
[sample=1] cpu=0 bench=fmref cycles=654629 instructions=417307 cache-misses=69
[sample=2] cpu=0 bench=fmref cycles=654244 instructions=417305 cache-misses=79
[sample=3] cpu=0 bench=fmref cycles=654717 instructions=417304 cache-misses=72
[sample=4] cpu=0 bench=fmref cycles=654411 instructions=417299 cache-misses=62
[sample=5] cpu=0 bench=fmref cycles=654351 instructions=417301 cache-misses=55
[sample=6] cpu=0 bench=fmref cycles=654265 instructions=417301 cache-misses=75
[sample=7] cpu=0 bench=fmref cycles=654255 instructions=417298 cache-misses=58
[sample=8] cpu=0 bench=fmref cycles=654481 instructions=417303 cache-misses=62
[sample=9] cpu=0 bench=fmref cycles=654225 instructions=417296 cache-misses=62
[sample=10] cpu=0 bench=fmref cycles=654270 instructions=417298 cache-misses=60
[sample=11] cpu=0 bench=fmref cycles=654674 instructions=417300 cache-misses=66
[sample=12] cpu=0 bench=fmref cycles=654314 instructions=417296 cache-misses=59
[sample=13] cpu=0 bench=fmref cycles=654328 instructions=417298 cache-misses=59
[sample=14] cpu=0 bench=fmref cycles=654172 instructions=417296 cache-misses=50
[sample=15] cpu=0 bench=fmref cycles=654301 instructions=417297 cache-misses=60
[sample=16] cpu=0 bench=fmref cycles=654427 instructions=417302 cache-misses=58
[sample=17] cpu=0 bench=fmref cycles=654380 instructions=417301 cache-misses=54
[sample=18] cpu=0 bench=fmref cycles=654412 instructions=417300 cache-misses=62
[sample=19] cpu=0 bench=fmref cycles=654431 instructions=417300 cache-misses=62
[sample=20] cpu=0 bench=fmref cycles=654357 instructions=417299 cache-misses=61
[sample=21] cpu=0 bench=fmref cycles=676908 instructions=417301 cache-misses=71
[sample=22] cpu=0 bench=fmref cycles=673678 instructions=417311 cache-misses=122
[sample=23] cpu=0 bench=fmref cycles=656605 instructions=417305 cache-misses=83
[sample=24] cpu=0 bench=fmref cycles=654366 instructions=417302 cache-misses=60
[sample=25] cpu=0 bench=fmref cycles=654423 instructions=417301 cache-misses=58
[sample=26] cpu=0 bench=fmref cycles=654453 instructions=417300 cache-misses=64
[sample=27] cpu=0 bench=fmref cycles=675825 instructions=417304 cache-misses=108
[sample=28] cpu=0 bench=fmref cycles=667294 instructions=417299 cache-misses=62
[sample=29] cpu=0 bench=fmref cycles=653762 instructions=417299 cache-misses=38
[sample=30] cpu=0 bench=fmref cycles=653691 instructions=417296 cache-misses=28
[sample=31] cpu=0 bench=fmref cycles=653731 instructions=417298 cache-misses=23
[sample=32] cpu=0 bench=fmref cycles=653695 instructions=417293 cache-misses=24
[sample=33] cpu=0 bench=fmref cycles=653566 instructions=417292 cache-misses=21
[sample=34] cpu=0 bench=fmref cycles=653552 instructions=417295 cache-misses=19
[sample=35] cpu=0 bench=fmref cycles=653506 instructions=417292 cache-misses=23
[sample=36] cpu=0 bench=fmref cycles=684043 instructions=417309 cache-misses=83
[sample=37] cpu=0 bench=fmref cycles=656450 instructions=417302 cache-misses=49
[sample=38] cpu=0 bench=fmref cycles=654066 instructions=417305 cache-misses=50
[sample=39] cpu=0 bench=fmref cycles=653911 instructions=417298 cache-misses=32
[sample=40] cpu=0 bench=fmref cycles=653714 instructions=417294 cache-misses=24
[sample=41] cpu=0 bench=fmref cycles=653527 instructions=417291 cache-misses=22
[sample=42] cpu=0 bench=fmref cycles=681761 instructions=417312 cache-misses=103
[sample=43] cpu=0 bench=fmref cycles=657008 instructions=417300 cache-misses=47
[sample=44] cpu=0 bench=fmref cycles=654304 instructions=417304 cache-misses=50
[sample=45] cpu=0 bench=fmref cycles=654039 instructions=417299 cache-misses=40
[sample=46] cpu=0 bench=fmref cycles=653922 instructions=417299 cache-misses=31
[sample=47] cpu=0 bench=fmref cycles=653745 instructions=417296 cache-misses=25
[sample=48] cpu=0 bench=fmref cycles=653839 instructions=417297 cache-misses=31
[sample=49] cpu=0 bench=fmref cycles=653731 instructions=417297 cache-misses=28
[sample=50] cpu=0 bench=fmref cycles=653662 instructions=417297 cache-misses=30
[sample=51] cpu=0 bench=fmref cycles=653677 instructions=417297 cache-misses=24
[sample=52] cpu=0 bench=fmref cycles=653681 instructions=417295 cache-misses=23
[sample=53] cpu=0 bench=fmref cycles=657019 instructions=417298 cache-misses=74
[sample=54] cpu=0 bench=fmref cycles=661183 instructions=417312 cache-misses=120
[sample=55] cpu=0 bench=fmref cycles=661145 instructions=417316 cache-misses=147
[sample=56] cpu=0 bench=fmref cycles=678084 instructions=417312 cache-misses=142
[sample=57] cpu=0 bench=fmref cycles=668687 instructions=417302 cache-misses=62
[sample=58] cpu=0 bench=fmref cycles=653894 instructions=417303 cache-misses=27
[sample=59] cpu=0 bench=fmref cycles=653749 instructions=417298 cache-misses=27
[sample=60] cpu=0 bench=fmref cycles=656253 instructions=417305 cache-misses=71
[sample=61] cpu=0 bench=fmref cycles=654421 instructions=417298 cache-misses=63
[sample=62] cpu=0 bench=fmref cycles=654289 instructions=417297 cache-misses=61
[sample=63] cpu=0 bench=fmref cycles=654251 instructions=417296 cache-misses=61
[sample=64] cpu=0 bench=fmref cycles=654201 instructions=417296 cache-misses=55
[sample=65] cpu=0 bench=fmref cycles=654326 instructions=417302 cache-misses=72
[sample=66] cpu=0 bench=fmref cycles=654311 instructions=417298 cache-misses=61
[sample=67] cpu=0 bench=fmref cycles=654818 instructions=417299 cache-misses=84
[sample=68] cpu=0 bench=fmref cycles=654187 instructions=417297 cache-misses=53
[sample=69] cpu=0 bench=fmref cycles=654204 instructions=417301 cache-misses=56
[sample=70] cpu=0 bench=fmref cycles=654168 instructions=417299 cache-misses=56
[sample=71] cpu=0 bench=fmref cycles=654329 instructions=417299 cache-misses=57
[sample=72] cpu=0 bench=fmref cycles=654228 instructions=417295 cache-misses=61
[sample=73] cpu=0 bench=fmref cycles=654333 instructions=417298 cache-misses=66
[sample=74] cpu=0 bench=fmref cycles=654410 instructions=417296 cache-misses=62
[sample=75] cpu=0 bench=fmref cycles=654417 instructions=417299 cache-misses=85
[sample=76] cpu=0 bench=fmref cycles=654379 instructions=417301 cache-misses=63
[sample=77] cpu=0 bench=fmref cycles=654361 instructions=417306 cache-misses=57
[sample=78] cpu=0 bench=fmref cycles=654154 instructions=417297 cache-misses=55
