[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=874819 instructions=454817 cache-misses=125
[sample=1] cpu=0 bench=fmref cycles=682616 instructions=417302 cache-misses=73
[sample=2] cpu=0 bench=fmref cycles=669703 instructions=417300 cache-misses=67
[sample=3] cpu=0 bench=fmref cycles=666266 instructions=417304 cache-misses=69
[sample=4] cpu=0 bench=fmref cycles=665891 instructions=417304 cache-misses=67
[sample=5] cpu=0 bench=fmref cycles=664922 instructions=417301 cache-misses=65
[sample=6] cpu=0 bench=fmref cycles=667468 instructions=417304 cache-misses=70
[sample=7] cpu=0 bench=fmref cycles=670006 instructions=417304 cache-misses=64
[sample=8] cpu=0 bench=fmref cycles=667854 instructions=417306 cache-misses=67
[sample=9] cpu=0 bench=fmref cycles=666665 instructions=417303 cache-misses=65
[sample=10] cpu=0 bench=fmref cycles=671769 instructions=417308 cache-misses=57
[sample=11] cpu=0 bench=fmref cycles=670969 instructions=417306 cache-misses=69
[sample=12] cpu=0 bench=fmref cycles=665645 instructions=417305 cache-misses=66
[sample=13] cpu=0 bench=fmref cycles=671982 instructions=417304 cache-misses=66
[sample=14] cpu=0 bench=fmref cycles=671898 instructions=417300 cache-misses=70
[sample=15] cpu=0 bench=fmref cycles=663105 instructions=417309 cache-misses=62
[sample=16] cpu=0 bench=fmref cycles=663275 instructions=417299 cache-misses=62
[sample=17] cpu=0 bench=fmref cycles=676787 instructions=417309 cache-misses=84
[sample=18] cpu=0 bench=fmref cycles=666718 instructions=417305 cache-misses=69
[sample=19] cpu=0 bench=fmref cycles=664159 instructions=417306 cache-misses=59
[sample=20] cpu=0 bench=fmref cycles=669774 instructions=417303 cache-misses=63
[sample=21] cpu=0 bench=fmref cycles=676908 instructions=417306 cache-misses=79
[sample=22] cpu=0 bench=fmref cycles=672261 instructions=417301 cache-misses=64
[sample=23] cpu=0 bench=fmref cycles=662719 instructions=417302 cache-misses=60
[sample=24] cpu=0 bench=fmref cycles=668193 instructions=417306 cache-misses=63
[sample=25] cpu=0 bench=fmref cycles=664654 instructions=417306 cache-misses=65
[sample=26] cpu=0 bench=fmref cycles=668474 instructions=417308 cache-misses=73
[sample=27] cpu=0 bench=fmref cycles=664048 instructions=417301 cache-misses=71
[sample=28] cpu=0 bench=fmref cycles=673018 instructions=417301 cache-misses=64
[sample=29] cpu=0 bench=fmref cycles=665230 instructions=417303 cache-misses=69
[sample=30] cpu=0 bench=fmref cycles=664264 instructions=417309 cache-misses=66
[sample=31] cpu=0 bench=fmref cycles=669408 instructions=417302 cache-misses=68
[sample=32] cpu=0 bench=fmref cycles=672258 instructions=417303 cache-misses=57
[sample=33] cpu=0 bench=fmref cycles=674777 instructions=417302 cache-misses=73
[sample=34] cpu=0 bench=fmref cycles=671706 instructions=417307 cache-misses=62
[sample=35] cpu=0 bench=fmref cycles=667050 instructions=417302 cache-misses=64
[sample=36] cpu=0 bench=fmref cycles=667891 instructions=417306 cache-misses=70
[sample=37] cpu=0 bench=fmref cycles=669442 instructions=417307 cache-misses=71
[sample=38] cpu=0 bench=fmref cycles=665130 instructions=417305 cache-misses=60
[sample=39] cpu=0 bench=fmref cycles=670200 instructions=417308 cache-misses=68
[sample=40] cpu=0 bench=fmref cycles=667293 instructions=417307 cache-misses=78
[sample=41] cpu=0 bench=fmref cycles=670670 instructions=417306 cache-misses=71
[sample=42] cpu=0 bench=fmref cycles=664076 instructions=417301 cache-misses=61
[sample=43] cpu=0 bench=fmref cycles=671548 instructions=417302 cache-misses=64
[sample=44] cpu=0 bench=fmref cycles=662533 instructions=417304 cache-misses=60
[sample=45] cpu=0 bench=fmref cycles=667372 instructions=417304 cache-misses=68
[sample=46] cpu=0 bench=fmref cycles=669338 instructions=417298 cache-misses=75
[sample=47] cpu=0 bench=fmref cycles=670131 instructions=417303 cache-misses=60
[sample=48] cpu=0 bench=fmref cycles=665825 instructions=417301 cache-misses=68
[sample=49] cpu=0 bench=fmref cycles=666878 instructions=417305 cache-misses=65
[sample=50] cpu=0 bench=fmref cycles=672512 instructions=417306 cache-misses=70
[sample=51] cpu=0 bench=fmref cycles=666419 instructions=417302 cache-misses=65
[sample=52] cpu=0 bench=fmref cycles=666993 instructions=417302 cache-misses=57
[sample=53] cpu=0 bench=fmref cycles=672206 instructions=417307 cache-misses=62
[sample=54] cpu=0 bench=fmref cycles=670457 instructions=417306 cache-misses=68
[sample=55] cpu=0 bench=fmref cycles=665476 instructions=417308 cache-misses=62
[sample=56] cpu=0 bench=fmref cycles=664632 instructions=417307 cache-misses=67
[sample=57] cpu=0 bench=fmref cycles=670764 instructions=417303 cache-misses=65
[sample=58] cpu=0 bench=fmref cycles=665789 instructions=417302 cache-misses=65
[sample=59] cpu=0 bench=fmref cycles=669121 instructions=417308 cache-misses=60
[sample=60] cpu=0 bench=fmref cycles=663461 instructions=417302 cache-misses=63
[sample=61] cpu=0 bench=fmref cycles=668456 instructions=417303 cache-misses=59
[sample=62] cpu=0 bench=fmref cycles=673342 instructions=417303 cache-misses=64
[sample=63] cpu=0 bench=fmref cycles=665962 instructions=417306 cache-misses=70
[sample=64] cpu=0 bench=fmref cycles=665395 instructions=417308 cache-misses=59
[sample=65] cpu=0 bench=fmref cycles=665687 instructions=417304 cache-misses=62
[sample=66] cpu=0 bench=fmref cycles=664196 instructions=417306 cache-misses=65
[sample=67] cpu=0 bench=fmref cycles=670782 instructions=417307 cache-misses=71
[sample=68] cpu=0 bench=fmref cycles=669046 instructions=417302 cache-misses=58
[sample=69] cpu=0 bench=fmref cycles=663946 instructions=417310 cache-misses=62
[sample=70] cpu=0 bench=fmref cycles=670119 instructions=417303 cache-misses=62
[sample=71] cpu=0 bench=fmref cycles=657507 instructions=417298 cache-misses=56
[sample=72] cpu=0 bench=fmref cycles=659964 instructions=417308 cache-misses=64
[sample=73] cpu=0 bench=fmref cycles=661714 instructions=417301 cache-misses=69
[sample=74] cpu=0 bench=fmref cycles=669212 instructions=417307 cache-misses=59
[sample=75] cpu=0 bench=fmref cycles=670582 instructions=417305 cache-misses=81
[sample=76] cpu=0 bench=fmref cycles=666846 instructions=417306 cache-misses=62
[sample=77] cpu=0 bench=fmref cycles=671956 instructions=417303 cache-misses=60
[sample=78] cpu=0 bench=fmref cycles=667801 instructions=417305 cache-misses=57
[sample=79] cpu=0 bench=fmref cycles=670267 instructions=417304 cache-misses=67
[sample=80] cpu=0 bench=fmref cycles=668900 instructions=417307 cache-misses=75
[sample=81] cpu=0 bench=fmref cycles=668739 instructions=417304 cache-misses=66
[sample=82] cpu=0 bench=fmref cycles=667719 instructions=417307 cache-misses=60
[sample=83] cpu=0 bench=fmref cycles=665457 instructions=417306 cache-misses=56
[sample=84] cpu=0 bench=fmref cycles=668364 instructions=417300 cache-misses=66
[sample=85] cpu=0 bench=fmref cycles=665956 instructions=417302 cache-misses=67
[sample=86] cpu=0 bench=fmref cycles=666072 instructions=417303 cache-misses=60
[sample=87] cpu=0 bench=fmref cycles=665007 instructions=417302 cache-misses=59
[sample=88] cpu=0 bench=fmref cycles=671854 instructions=417302 cache-misses=64
[sample=89] cpu=0 bench=fmref cycles=671349 instructions=417305 cache-misses=59
[sample=90] cpu=0 bench=fmref cycles=672680 instructions=417310 cache-misses=78
[sample=91] cpu=0 bench=fmref cycles=673336 instructions=417305 cache-misses=57
[sample=92] cpu=0 bench=fmref cycles=665451 instructions=417304 cache-misses=66
[sample=93] cpu=0 bench=fmref cycles=666833 instructions=417305 cache-misses=69
[sample=94] cpu=0 bench=fmref cycles=665866 instructions=417304 cache-misses=67
[sample=95] cpu=0 bench=fmref cycles=670741 instructions=417302 cache-misses=80
[sample=96] cpu=0 bench=fmref cycles=665692 instructions=417308 cache-misses=63
[sample=97] cpu=0 bench=fmref cycles=667592 instructions=417304 cache-misses=57
[sample=98] cpu=0 bench=fmref cycles=663306 instructions=417310 cache-misses=64
[sample=99] cpu=0 bench=fmref cycles=666934 instructions=417304 cache-misses=69

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      657507               874819            670140.44            667760.00
  instructions                417298               454817            417679.51            417304.00
  cache-misses                    56                  125                66.09                65.00
