[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=892285 instructions=454808 cache-misses=115
[sample=1] cpu=0 bench=fmref cycles=699667 instructions=417309 cache-misses=79
[sample=2] cpu=0 bench=fmref cycles=673536 instructions=417305 cache-misses=62
[sample=3] cpu=0 bench=fmref cycles=668857 instructions=417303 cache-misses=79
[sample=4] cpu=0 bench=fmref cycles=671766 instructions=417306 cache-misses=108
[sample=5] cpu=0 bench=fmref cycles=671676 instructions=417300 cache-misses=56
[sample=6] cpu=0 bench=fmref cycles=661054 instructions=417303 cache-misses=51
[sample=7] cpu=0 bench=fmref cycles=667204 instructions=417303 cache-misses=56
[sample=8] cpu=0 bench=fmref cycles=669741 instructions=417301 cache-misses=56
[sample=9] cpu=0 bench=fmref cycles=667433 instructions=417301 cache-misses=51
[sample=10] cpu=0 bench=fmref cycles=679449 instructions=417300 cache-misses=77
[sample=11] cpu=0 bench=fmref cycles=668125 instructions=417300 cache-misses=57
[sample=12] cpu=0 bench=fmref cycles=667393 instructions=417299 cache-misses=58
[sample=13] cpu=0 bench=fmref cycles=664613 instructions=417300 cache-misses=57
[sample=14] cpu=0 bench=fmref cycles=663462 instructions=417303 cache-misses=45
[sample=15] cpu=0 bench=fmref cycles=665678 instructions=417301 cache-misses=65
[sample=16] cpu=0 bench=fmref cycles=668271 instructions=417299 cache-misses=58
[sample=17] cpu=0 bench=fmref cycles=663342 instructions=417303 cache-misses=53
[sample=18] cpu=0 bench=fmref cycles=664910 instructions=417296 cache-misses=56
[sample=19] cpu=0 bench=fmref cycles=666913 instructions=417300 cache-misses=52
[sample=20] cpu=0 bench=fmref cycles=670468 instructions=417304 cache-misses=54
[sample=21] cpu=0 bench=fmref cycles=671336 instructions=417302 cache-misses=54
[sample=22] cpu=0 bench=fmref cycles=668725 instructions=417301 cache-misses=52
[sample=23] cpu=0 bench=fmref cycles=667629 instructions=417301 cache-misses=52
[sample=24] cpu=0 bench=fmref cycles=663345 instructions=417299 cache-misses=51
[sample=25] cpu=0 bench=fmref cycles=673174 instructions=417299 cache-misses=53
[sample=26] cpu=0 bench=fmref cycles=666328 instructions=417298 cache-misses=65
[sample=27] cpu=0 bench=fmref cycles=667245 instructions=417295 cache-misses=55
[sample=28] cpu=0 bench=fmref cycles=662649 instructions=417299 cache-misses=48
[sample=29] cpu=0 bench=fmref cycles=667759 instructions=417300 cache-misses=66
[sample=30] cpu=0 bench=fmref cycles=662222 instructions=417304 cache-misses=79
[sample=31] cpu=0 bench=fmref cycles=666038 instructions=417302 cache-misses=81
[sample=32] cpu=0 bench=fmref cycles=666546 instructions=417302 cache-misses=63
[sample=33] cpu=0 bench=fmref cycles=664619 instructions=417300 cache-misses=56
[sample=34] cpu=0 bench=fmref cycles=671408 instructions=417301 cache-misses=51
[sample=35] cpu=0 bench=fmref cycles=667552 instructions=417308 cache-misses=55
[sample=36] cpu=0 bench=fmref cycles=663617 instructions=417306 cache-misses=52
[sample=37] cpu=0 bench=fmref cycles=673583 instructions=417304 cache-misses=95
[sample=38] cpu=0 bench=fmref cycles=665812 instructions=417297 cache-misses=52
[sample=39] cpu=0 bench=fmref cycles=665761 instructions=417296 cache-misses=56
[sample=40] cpu=0 bench=fmref cycles=668127 instructions=417301 cache-misses=59
[sample=41] cpu=0 bench=fmref cycles=665298 instructions=417301 cache-misses=48
[sample=42] cpu=0 bench=fmref cycles=661219 instructions=417304 cache-misses=49
[sample=43] cpu=0 bench=fmref cycles=663160 instructions=417301 cache-misses=54
[sample=44] cpu=0 bench=fmref cycles=673509 instructions=417304 cache-misses=53
[sample=45] cpu=0 bench=fmref cycles=661811 instructions=417298 cache-misses=56
[sample=46] cpu=0 bench=fmref cycles=665432 instructions=417302 cache-misses=46
[sample=47] cpu=0 bench=fmref cycles=668598 instructions=417303 cache-misses=53
[sample=48] cpu=0 bench=fmref cycles=669082 instructions=417302 cache-misses=58
[sample=49] cpu=0 bench=fmref cycles=910390 instructions=417313 cache-misses=129
[sample=50] cpu=0 bench=fmref cycles=716114 instructions=417304 cache-misses=110
[sample=51] cpu=0 bench=fmref cycles=694511 instructions=417309 cache-misses=75
[sample=52] cpu=0 bench=fmref cycles=671562 instructions=417307 cache-misses=81
[sample=53] cpu=0 bench=fmref cycles=665950 instructions=417301 cache-misses=81
[sample=54] cpu=0 bench=fmref cycles=665250 instructions=417302 cache-misses=52
[sample=55] cpu=0 bench=fmref cycles=664674 instructions=417304 cache-misses=64
[sample=56] cpu=0 bench=fmref cycles=667803 instructions=417299 cache-misses=56
[sample=57] cpu=0 bench=fmref cycles=666666 instructions=417306 cache-misses=53
[sample=58] cpu=0 bench=fmref cycles=661423 instructions=417303 cache-misses=49
[sample=59] cpu=0 bench=fmref cycles=663461 instructions=417300 cache-misses=55
[sample=60] cpu=0 bench=fmref cycles=668530 instructions=417300 cache-misses=54
[sample=61] cpu=0 bench=fmref cycles=662488 instructions=417302 cache-misses=59
[sample=62] cpu=0 bench=fmref cycles=664892 instructions=417303 cache-misses=53
[sample=63] cpu=0 bench=fmref cycles=663577 instructions=417306 cache-misses=65
[sample=64] cpu=0 bench=fmref cycles=669304 instructions=417306 cache-misses=64
[sample=65] cpu=0 bench=fmref cycles=666378 instructions=417306 cache-misses=60
[sample=66] cpu=0 bench=fmref cycles=674357 instructions=417307 cache-misses=61
[sample=67] cpu=0 bench=fmref cycles=668382 instructions=417301 cache-misses=54
[sample=68] cpu=0 bench=fmref cycles=661682 instructions=417305 cache-misses=64
[sample=69] cpu=0 bench=fmref cycles=677955 instructions=417301 cache-misses=74
[sample=70] cpu=0 bench=fmref cycles=664115 instructions=417305 cache-misses=59
[sample=71] cpu=0 bench=fmref cycles=663817 instructions=417299 cache-misses=66
