[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=adpcm_dec (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=adpcm_dec cycles=460650 instructions=228476 cache-misses=61
[sample=24] cpu=0 bench=adpcm_dec cycles=415549 instructions=228471 cache-misses=40
[sample=25] cpu=0 bench=adpcm_dec cycles=321953 instructions=228468 cache-misses=18
[sample=26] cpu=0 bench=adpcm_dec cycles=322667 instructions=228468 cache-misses=15
[sample=27] cpu=0 bench=adpcm_dec cycles=322504 instructions=228468 cache-misses=16
[sample=28] cpu=0 bench=adpcm_dec cycles=324640 instructions=228468 cache-misses=17
[sample=29] cpu=0 bench=adpcm_dec cycles=322230 instructions=228468 cache-misses=13
[sample=30] cpu=0 bench=adpcm_dec cycles=319878 instructions=228469 cache-misses=14
[sample=31] cpu=0 bench=adpcm_dec cycles=322613 instructions=228468 cache-misses=12
[sample=32] cpu=0 bench=adpcm_dec cycles=327190 instructions=228468 cache-misses=11
[sample=33] cpu=0 bench=adpcm_dec cycles=321116 instructions=228468 cache-misses=18
[sample=34] cpu=0 bench=adpcm_dec cycles=474892 instructions=228474 cache-misses=76
[sample=35] cpu=0 bench=adpcm_dec cycles=362934 instructions=228470 cache-misses=37
[sample=36] cpu=0 bench=adpcm_dec cycles=320904 instructions=228470 cache-misses=21
[sample=37] cpu=0 bench=adpcm_dec cycles=326388 instructions=228469 cache-misses=13
[sample=38] cpu=0 bench=adpcm_dec cycles=320626 instructions=228468 cache-misses=17
[sample=39] cpu=0 bench=adpcm_dec cycles=320430 instructions=228470 cache-misses=19
[sample=40] cpu=0 bench=adpcm_dec cycles=319931 instructions=228467 cache-misses=15
[sample=41] cpu=0 bench=adpcm_dec cycles=320998 instructions=228468 cache-misses=16
[sample=42] cpu=0 bench=adpcm_dec cycles=325490 instructions=228467 cache-misses=13
[sample=43] cpu=0 bench=adpcm_dec cycles=320266 instructions=228467 cache-misses=15
[sample=44] cpu=0 bench=adpcm_dec cycles=328265 instructions=228470 cache-misses=26
[sample=45] cpu=0 bench=adpcm_dec cycles=323039 instructions=228468 cache-misses=24
[sample=46] cpu=0 bench=adpcm_dec cycles=320106 instructions=228468 cache-misses=15
[sample=47] cpu=0 bench=adpcm_dec cycles=322831 instructions=228467 cache-misses=25
[sample=48] cpu=0 bench=adpcm_dec cycles=321624 instructions=228468 cache-misses=18
[sample=49] cpu=0 bench=adpcm_dec cycles=319856 instructions=228467 cache-misses=11
[sample=50] cpu=0 bench=adpcm_dec cycles=318344 instructions=228467 cache-misses=12
[sample=51] cpu=0 bench=adpcm_dec cycles=320864 instructions=228467 cache-misses=13
[sample=52] cpu=0 bench=adpcm_dec cycles=322534 instructions=228467 cache-misses=15
[sample=53] cpu=0 bench=adpcm_dec cycles=320198 instructions=228467 cache-misses=15
[sample=54] cpu=0 bench=adpcm_dec cycles=319416 instructions=228467 cache-misses=11
[sample=55] cpu=0 bench=adpcm_dec cycles=321358 instructions=228467 cache-misses=17
[sample=56] cpu=0 bench=adpcm_dec cycles=479801 instructions=228478 cache-misses=81
[sample=57] cpu=0 bench=adpcm_dec cycles=376087 instructions=228471 cache-misses=63
[sample=58] cpu=0 bench=adpcm_dec cycles=331757 instructions=228469 cache-misses=48
[sample=59] cpu=0 bench=adpcm_dec cycles=326962 instructions=228469 cache-misses=47
[sample=60] cpu=0 bench=adpcm_dec cycles=331096 instructions=228468 cache-misses=45
[sample=61] cpu=0 bench=adpcm_dec cycles=329618 instructions=228467 cache-misses=56
[sample=62] cpu=0 bench=adpcm_dec cycles=329037 instructions=228468 cache-misses=48
[sample=63] cpu=0 bench=adpcm_dec cycles=324236 instructions=228468 cache-misses=57
[sample=64] cpu=0 bench=adpcm_dec cycles=327346 instructions=228468 cache-misses=48
[sample=65] cpu=0 bench=adpcm_dec cycles=326970 instructions=228469 cache-misses=44
[sample=66] cpu=0 bench=adpcm_dec cycles=331888 instructions=228469 cache-misses=44
[sample=67] cpu=0 bench=adpcm_dec cycles=332697 instructions=228468 cache-misses=50
[sample=68] cpu=0 bench=adpcm_dec cycles=329194 instructions=228469 cache-misses=47
[sample=69] cpu=0 bench=adpcm_dec cycles=328895 instructions=228468 cache-misses=43
[sample=70] cpu=0 bench=adpcm_dec cycles=333436 instructions=228470 cache-misses=66
[sample=71] cpu=0 bench=adpcm_dec cycles=327504 instructions=228468 cache-misses=46
[sample=72] cpu=0 bench=adpcm_dec cycles=328911 instructions=228468 cache-misses=47
[sample=73] cpu=0 bench=adpcm_dec cycles=331012 instructions=228470 cache-misses=49
[sample=74] cpu=0 bench=adpcm_dec cycles=324170 instructions=228469 cache-misses=58
[sample=75] cpu=0 bench=adpcm_dec cycles=327036 instructions=228469 cache-misses=56
[sample=76] cpu=0 bench=adpcm_dec cycles=328754 instructions=228469 cache-misses=47
[sample=77] cpu=0 bench=adpcm_dec cycles=327925 instructions=228471 cache-misses=57
[sample=78] cpu=0 bench=adpcm_dec cycles=327323 instructions=228472 cache-misses=47
[sample=79] cpu=0 bench=adpcm_dec cycles=328592 instructions=228468 cache-misses=47
[sample=80] cpu=0 bench=adpcm_dec cycles=331561 instructions=228470 cache-misses=47
[sample=81] cpu=0 bench=adpcm_dec cycles=331210 instructions=228468 cache-misses=49
[sample=82] cpu=0 bench=adpcm_dec cycles=332453 instructions=228471 cache-misses=47
[sample=83] cpu=0 bench=adpcm_dec cycles=327632 instructions=228470 cache-misses=58
[sample=84] cpu=0 bench=adpcm_dec cycles=330189 instructions=228471 cache-misses=60
[sample=85] cpu=0 bench=adpcm_dec cycles=335464 instructions=228469 cache-misses=53
[sample=86] cpu=0 bench=adpcm_dec cycles=327977 instructions=228469 cache-misses=47
[sample=87] cpu=0 bench=adpcm_dec cycles=327831 instructions=228469 cache-misses=47
[sample=88] cpu=0 bench=adpcm_dec cycles=327031 instructions=228469 cache-misses=44
[sample=89] cpu=0 bench=adpcm_dec cycles=329616 instructions=228469 cache-misses=46
[sample=90] cpu=0 bench=adpcm_dec cycles=329945 instructions=228469 cache-misses=50
[sample=91] cpu=0 bench=adpcm_dec cycles=332728 instructions=228470 cache-misses=45
[sample=92] cpu=0 bench=adpcm_dec cycles=330768 instructions=228469 cache-misses=47
[sample=93] cpu=0 bench=adpcm_dec cycles=328225 instructions=228468 cache-misses=48
[sample=94] cpu=0 bench=adpcm_dec cycles=325921 instructions=228470 cache-misses=60
[sample=95] cpu=0 bench=adpcm_dec cycles=328851 instructions=228468 cache-misses=45
[sample=96] cpu=0 bench=adpcm_dec cycles=335289 instructions=228469 cache-misses=46
[sample=97] cpu=0 bench=adpcm_dec cycles=334278 instructions=228470 cache-misses=64
[sample=98] cpu=0 bench=adpcm_dec cycles=326194 instructions=228471 cache-misses=46
[sample=99] cpu=0 bench=adpcm_dec cycles=329163 instructions=228468 cache-misses=45

# Statistics over 100 samples on cpu0 bench=adpcm_dec (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      318344               479801            334587.92            327951.00
  instructions                228467               228478            228468.98            228469.00
  cache-misses                    11                   84                41.19                46.50
