[info] offlined cpu1..cpu3 to isolate the active cores
[info] cpu0..cpu0 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=1, lock_freq_khz=1600000
# cpu0=fmref (measured)  (solo: all other cpus offlined)
[sample=0] cpu=0 bench=fmref cycles=745257 instructions=454809 cache-misses=133
[sample=1] cpu=0 bench=fmref cycles=655743 instructions=417306 cache-misses=81
[sample=2] cpu=0 bench=fmref cycles=655113 instructions=417302 cache-misses=69
[sample=3] cpu=0 bench=fmref cycles=654451 instructions=417305 cache-misses=63
[sample=4] cpu=0 bench=fmref cycles=654387 instructions=417298 cache-misses=63
[sample=5] cpu=0 bench=fmref cycles=654304 instructions=417298 cache-misses=64
[sample=6] cpu=0 bench=fmref cycles=654251 instructions=417299 cache-misses=71
[sample=7] cpu=0 bench=fmref cycles=654164 instructions=417298 cache-misses=68
[sample=8] cpu=0 bench=fmref cycles=655162 instructions=417300 cache-misses=82
[sample=9] cpu=0 bench=fmref cycles=675944 instructions=417300 cache-misses=117
[sample=10] cpu=0 bench=fmref cycles=666505 instructions=417301 cache-misses=68
[sample=11] cpu=0 bench=fmref cycles=653957 instructions=417299 cache-misses=43
[sample=12] cpu=0 bench=fmref cycles=653765 instructions=417298 cache-misses=40
[sample=13] cpu=0 bench=fmref cycles=653919 instructions=417298 cache-misses=43
[sample=14] cpu=0 bench=fmref cycles=653709 instructions=417297 cache-misses=39
[sample=15] cpu=0 bench=fmref cycles=653707 instructions=417297 cache-misses=42
[sample=16] cpu=0 bench=fmref cycles=653716 instructions=417295 cache-misses=34
[sample=17] cpu=0 bench=fmref cycles=653636 instructions=417295 cache-misses=32
[sample=18] cpu=0 bench=fmref cycles=686583 instructions=417304 cache-misses=88
[sample=19] cpu=0 bench=fmref cycles=657016 instructions=417308 cache-misses=63
[sample=20] cpu=0 bench=fmref cycles=653909 instructions=417302 cache-misses=53
[sample=21] cpu=0 bench=fmref cycles=653968 instructions=417297 cache-misses=41
[sample=22] cpu=0 bench=fmref cycles=653800 instructions=417300 cache-misses=41
[sample=23] cpu=0 bench=fmref cycles=653673 instructions=417298 cache-misses=35
[sample=24] cpu=0 bench=fmref cycles=653724 instructions=417298 cache-misses=36
[sample=25] cpu=0 bench=fmref cycles=653631 instructions=417296 cache-misses=33
[sample=26] cpu=0 bench=fmref cycles=653747 instructions=417295 cache-misses=30
[sample=27] cpu=0 bench=fmref cycles=675906 instructions=417303 cache-misses=84
[sample=28] cpu=0 bench=fmref cycles=667440 instructions=417299 cache-misses=55
[sample=29] cpu=0 bench=fmref cycles=654087 instructions=417300 cache-misses=36
[sample=30] cpu=0 bench=fmref cycles=653883 instructions=417301 cache-misses=29
[sample=31] cpu=0 bench=fmref cycles=653762 instructions=417302 cache-misses=36
[sample=32] cpu=0 bench=fmref cycles=654020 instructions=417303 cache-misses=35
[sample=33] cpu=0 bench=fmref cycles=653594 instructions=417300 cache-misses=31
[sample=34] cpu=0 bench=fmref cycles=653657 instructions=417302 cache-misses=35
