[info] offlined cpu1..cpu3 to isolate the active cores
[info] cpu0..cpu0 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=1, lock_freq_khz=1600000
# cpu0=fmref (measured)  (solo: all other cpus offlined)
[sample=0] cpu=0 bench=fmref cycles=748132 instructions=454817 cache-misses=126
[sample=1] cpu=0 bench=fmref cycles=654911 instructions=417304 cache-misses=66
[sample=2] cpu=0 bench=fmref cycles=655616 instructions=417306 cache-misses=94
[sample=3] cpu=0 bench=fmref cycles=676758 instructions=417313 cache-misses=111
[sample=4] cpu=0 bench=fmref cycles=671762 instructions=417314 cache-misses=130
[sample=5] cpu=0 bench=fmref cycles=658090 instructions=417307 cache-misses=61
[sample=6] cpu=0 bench=fmref cycles=654406 instructions=417298 cache-misses=66
[sample=7] cpu=0 bench=fmref cycles=654393 instructions=417306 cache-misses=77
[sample=8] cpu=0 bench=fmref cycles=654376 instructions=417300 cache-misses=56
[sample=9] cpu=0 bench=fmref cycles=654289 instructions=417299 cache-misses=55
[sample=10] cpu=0 bench=fmref cycles=654424 instructions=417303 cache-misses=54
[sample=11] cpu=0 bench=fmref cycles=679730 instructions=417302 cache-misses=67
[sample=12] cpu=0 bench=fmref cycles=654120 instructions=417301 cache-misses=50
[sample=13] cpu=0 bench=fmref cycles=654222 instructions=417298 cache-misses=51
[sample=14] cpu=0 bench=fmref cycles=653742 instructions=417296 cache-misses=45
[sample=15] cpu=0 bench=fmref cycles=653721 instructions=417293 cache-misses=35
[sample=16] cpu=0 bench=fmref cycles=653763 instructions=417292 cache-misses=33
[sample=17] cpu=0 bench=fmref cycles=653634 instructions=417290 cache-misses=24
[sample=18] cpu=0 bench=fmref cycles=653594 instructions=417294 cache-misses=21
[sample=19] cpu=0 bench=fmref cycles=653572 instructions=417293 cache-misses=25
[sample=20] cpu=0 bench=fmref cycles=653762 instructions=417291 cache-misses=26
[sample=21] cpu=0 bench=fmref cycles=653570 instructions=417292 cache-misses=29
[sample=22] cpu=0 bench=fmref cycles=689188 instructions=417304 cache-misses=90
[sample=23] cpu=0 bench=fmref cycles=660702 instructions=417307 cache-misses=80
[sample=24] cpu=0 bench=fmref cycles=654855 instructions=417303 cache-misses=62
[sample=25] cpu=0 bench=fmref cycles=687116 instructions=417315 cache-misses=144
[sample=26] cpu=0 bench=fmref cycles=661236 instructions=417309 cache-misses=141
[sample=27] cpu=0 bench=fmref cycles=664602 instructions=417332 cache-misses=137
[sample=28] cpu=0 bench=fmref cycles=683160 instructions=417313 cache-misses=113
[sample=29] cpu=0 bench=fmref cycles=660915 instructions=417306 cache-misses=80
[sample=30] cpu=0 bench=fmref cycles=654322 instructions=417304 cache-misses=60
[sample=31] cpu=0 bench=fmref cycles=654416 instructions=417300 cache-misses=73
[sample=32] cpu=0 bench=fmref cycles=655079 instructions=417298 cache-misses=83
[sample=33] cpu=0 bench=fmref cycles=654365 instructions=417304 cache-misses=55
[sample=34] cpu=0 bench=fmref cycles=654301 instructions=417298 cache-misses=55
[sample=35] cpu=0 bench=fmref cycles=654345 instructions=417300 cache-misses=57
[sample=36] cpu=0 bench=fmref cycles=654330 instructions=417297 cache-misses=59
[sample=37] cpu=0 bench=fmref cycles=654195 instructions=417297 cache-misses=55
[sample=38] cpu=0 bench=fmref cycles=654382 instructions=417298 cache-misses=63
[sample=39] cpu=0 bench=fmref cycles=654410 instructions=417301 cache-misses=55
[sample=40] cpu=0 bench=fmref cycles=655039 instructions=417301 cache-misses=96
[sample=41] cpu=0 bench=fmref cycles=654376 instructions=417301 cache-misses=67
[sample=42] cpu=0 bench=fmref cycles=654311 instructions=417300 cache-misses=69
[sample=43] cpu=0 bench=fmref cycles=654164 instructions=417298 cache-misses=55
[sample=44] cpu=0 bench=fmref cycles=654478 instructions=417301 cache-misses=59
[sample=45] cpu=0 bench=fmref cycles=654319 instructions=417297 cache-misses=56
[sample=46] cpu=0 bench=fmref cycles=654347 instructions=417299 cache-misses=67
[sample=47] cpu=0 bench=fmref cycles=659294 instructions=417302 cache-misses=65
[sample=48] cpu=0 bench=fmref cycles=658823 instructions=417310 cache-misses=116
[sample=49] cpu=0 bench=fmref cycles=655335 instructions=417298 cache-misses=62
[sample=50] cpu=0 bench=fmref cycles=654337 instructions=417300 cache-misses=81
[sample=51] cpu=0 bench=fmref cycles=654506 instructions=417307 cache-misses=79
[sample=52] cpu=0 bench=fmref cycles=654195 instructions=417296 cache-misses=58
[sample=53] cpu=0 bench=fmref cycles=654272 instructions=417299 cache-misses=62
[sample=54] cpu=0 bench=fmref cycles=654396 instructions=417298 cache-misses=58
[sample=55] cpu=0 bench=fmref cycles=654277 instructions=417298 cache-misses=81
[sample=56] cpu=0 bench=fmref cycles=654331 instructions=417299 cache-misses=63
[sample=57] cpu=0 bench=fmref cycles=654306 instructions=417299 cache-misses=72
[sample=58] cpu=0 bench=fmref cycles=654248 instructions=417293 cache-misses=60
[sample=59] cpu=0 bench=fmref cycles=654193 instructions=417298 cache-misses=50
[sample=60] cpu=0 bench=fmref cycles=654267 instructions=417298 cache-misses=67
[sample=61] cpu=0 bench=fmref cycles=655006 instructions=417309 cache-misses=74
[sample=62] cpu=0 bench=fmref cycles=654336 instructions=417300 cache-misses=59
[sample=63] cpu=0 bench=fmref cycles=654274 instructions=417296 cache-misses=82
[sample=64] cpu=0 bench=fmref cycles=654279 instructions=417300 cache-misses=58
[sample=65] cpu=0 bench=fmref cycles=654292 instructions=417301 cache-misses=58
[sample=66] cpu=0 bench=fmref cycles=654412 instructions=417300 cache-misses=56
[sample=67] cpu=0 bench=fmref cycles=654241 instructions=417299 cache-misses=61
[sample=68] cpu=0 bench=fmref cycles=654213 instructions=417299 cache-misses=69
[sample=69] cpu=0 bench=fmref cycles=655018 instructions=417301 cache-misses=86
[sample=70] cpu=0 bench=fmref cycles=654301 instructions=417298 cache-misses=59
[sample=71] cpu=0 bench=fmref cycles=654457 instructions=417300 cache-misses=66
[sample=72] cpu=0 bench=fmref cycles=654249 instructions=417303 cache-misses=72
[sample=73] cpu=0 bench=fmref cycles=654238 instructions=417301 cache-misses=60
[sample=74] cpu=0 bench=fmref cycles=654354 instructions=417301 cache-misses=71
[sample=75] cpu=0 bench=fmref cycles=654419 instructions=417306 cache-misses=59
[sample=76] cpu=0 bench=fmref cycles=654565 instructions=417299 cache-misses=65
[sample=77] cpu=0 bench=fmref cycles=654623 instructions=417300 cache-misses=66
[sample=78] cpu=0 bench=fmref cycles=654711 instructions=417305 cache-misses=72
[sample=79] cpu=0 bench=fmref cycles=654387 instructions=417304 cache-misses=61
[sample=80] cpu=0 bench=fmref cycles=654258 instructions=417296 cache-misses=61
[sample=81] cpu=0 bench=fmref cycles=654348 instructions=417301 cache-misses=69
