[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=892010 instructions=454813 cache-misses=143
[sample=1] cpu=0 bench=fmref cycles=763870 instructions=417308 cache-misses=74
[sample=2] cpu=0 bench=fmref cycles=684780 instructions=417308 cache-misses=102
[sample=3] cpu=0 bench=fmref cycles=663504 instructions=417301 cache-misses=40
[sample=4] cpu=0 bench=fmref cycles=661689 instructions=417298 cache-misses=37
[sample=5] cpu=0 bench=fmref cycles=662828 instructions=417295 cache-misses=36
[sample=6] cpu=0 bench=fmref cycles=660444 instructions=417297 cache-misses=29
[sample=7] cpu=0 bench=fmref cycles=661193 instructions=417292 cache-misses=27
[sample=8] cpu=0 bench=fmref cycles=671419 instructions=417305 cache-misses=71
[sample=9] cpu=0 bench=fmref cycles=664474 instructions=417298 cache-misses=53
[sample=10] cpu=0 bench=fmref cycles=658905 instructions=417295 cache-misses=34
[sample=11] cpu=0 bench=fmref cycles=659437 instructions=417294 cache-misses=35
[sample=12] cpu=0 bench=fmref cycles=660322 instructions=417295 cache-misses=29
[sample=13] cpu=0 bench=fmref cycles=658570 instructions=417293 cache-misses=29
[sample=14] cpu=0 bench=fmref cycles=659608 instructions=417295 cache-misses=29
[sample=15] cpu=0 bench=fmref cycles=664780 instructions=417298 cache-misses=45
[sample=16] cpu=0 bench=fmref cycles=664369 instructions=417293 cache-misses=42
[sample=17] cpu=0 bench=fmref cycles=659441 instructions=417294 cache-misses=28
[sample=18] cpu=0 bench=fmref cycles=656762 instructions=417289 cache-misses=22
[sample=19] cpu=0 bench=fmref cycles=683592 instructions=417303 cache-misses=63
[sample=20] cpu=0 bench=fmref cycles=660857 instructions=417301 cache-misses=45
[sample=21] cpu=0 bench=fmref cycles=660842 instructions=417298 cache-misses=45
[sample=22] cpu=0 bench=fmref cycles=657707 instructions=417295 cache-misses=37
[sample=23] cpu=0 bench=fmref cycles=664866 instructions=417296 cache-misses=38
[sample=24] cpu=0 bench=fmref cycles=672251 instructions=417297 cache-misses=37
[sample=25] cpu=0 bench=fmref cycles=658827 instructions=417294 cache-misses=27
[sample=26] cpu=0 bench=fmref cycles=660466 instructions=417294 cache-misses=31
[sample=27] cpu=0 bench=fmref cycles=657825 instructions=417293 cache-misses=27
[sample=28] cpu=0 bench=fmref cycles=659547 instructions=417297 cache-misses=27
[sample=29] cpu=0 bench=fmref cycles=813784 instructions=417302 cache-misses=109
[sample=30] cpu=0 bench=fmref cycles=683729 instructions=417301 cache-misses=56
[sample=31] cpu=0 bench=fmref cycles=660211 instructions=417297 cache-misses=37
[sample=32] cpu=0 bench=fmref cycles=656462 instructions=417292 cache-misses=32
[sample=33] cpu=0 bench=fmref cycles=659665 instructions=417293 cache-misses=29
[sample=34] cpu=0 bench=fmref cycles=655542 instructions=417293 cache-misses=36
[sample=35] cpu=0 bench=fmref cycles=659030 instructions=417299 cache-misses=45
[sample=36] cpu=0 bench=fmref cycles=656607 instructions=417298 cache-misses=46
[sample=37] cpu=0 bench=fmref cycles=656240 instructions=417299 cache-misses=30
[sample=38] cpu=0 bench=fmref cycles=659374 instructions=417295 cache-misses=31
[sample=39] cpu=0 bench=fmref cycles=667534 instructions=417300 cache-misses=30
[sample=40] cpu=0 bench=fmref cycles=664588 instructions=417296 cache-misses=29
[sample=41] cpu=0 bench=fmref cycles=658609 instructions=417298 cache-misses=22
[sample=42] cpu=0 bench=fmref cycles=659917 instructions=417294 cache-misses=27
[sample=43] cpu=0 bench=fmref cycles=817198 instructions=417306 cache-misses=98
[sample=44] cpu=0 bench=fmref cycles=675762 instructions=417299 cache-misses=49
