[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=895522 instructions=454808 cache-misses=122
[sample=1] cpu=0 bench=fmref cycles=667783 instructions=417299 cache-misses=68
[sample=2] cpu=0 bench=fmref cycles=666659 instructions=417304 cache-misses=60
[sample=3] cpu=0 bench=fmref cycles=667395 instructions=417299 cache-misses=59
[sample=4] cpu=0 bench=fmref cycles=665935 instructions=417293 cache-misses=54
[sample=5] cpu=0 bench=fmref cycles=669834 instructions=417299 cache-misses=78
[sample=6] cpu=0 bench=fmref cycles=667998 instructions=417297 cache-misses=57
[sample=7] cpu=0 bench=fmref cycles=666792 instructions=417297 cache-misses=69
[sample=8] cpu=0 bench=fmref cycles=667959 instructions=417298 cache-misses=63
[sample=9] cpu=0 bench=fmref cycles=666047 instructions=417300 cache-misses=60
[sample=10] cpu=0 bench=fmref cycles=673988 instructions=417299 cache-misses=73
[sample=11] cpu=0 bench=fmref cycles=668934 instructions=417294 cache-misses=63
[sample=12] cpu=0 bench=fmref cycles=666207 instructions=417294 cache-misses=68
[sample=13] cpu=0 bench=fmref cycles=672855 instructions=417295 cache-misses=63
[sample=14] cpu=0 bench=fmref cycles=668663 instructions=417295 cache-misses=57
[sample=15] cpu=0 bench=fmref cycles=674036 instructions=417297 cache-misses=66
[sample=16] cpu=0 bench=fmref cycles=672628 instructions=417297 cache-misses=83
[sample=17] cpu=0 bench=fmref cycles=663283 instructions=417297 cache-misses=67
[sample=18] cpu=0 bench=fmref cycles=666662 instructions=417298 cache-misses=58
[sample=19] cpu=0 bench=fmref cycles=668096 instructions=417297 cache-misses=56
[sample=20] cpu=0 bench=fmref cycles=662536 instructions=417297 cache-misses=63
[sample=21] cpu=0 bench=fmref cycles=669915 instructions=417299 cache-misses=76
[sample=22] cpu=0 bench=fmref cycles=664306 instructions=417296 cache-misses=62
[sample=23] cpu=0 bench=fmref cycles=662886 instructions=417298 cache-misses=61
[sample=24] cpu=0 bench=fmref cycles=665816 instructions=417298 cache-misses=72
[sample=25] cpu=0 bench=fmref cycles=662891 instructions=417297 cache-misses=60
[sample=26] cpu=0 bench=fmref cycles=664877 instructions=417297 cache-misses=61
[sample=27] cpu=0 bench=fmref cycles=667263 instructions=417299 cache-misses=63
[sample=28] cpu=0 bench=fmref cycles=664949 instructions=417300 cache-misses=50
[sample=29] cpu=0 bench=fmref cycles=667753 instructions=417296 cache-misses=57
[sample=30] cpu=0 bench=fmref cycles=664502 instructions=417295 cache-misses=59
[sample=31] cpu=0 bench=fmref cycles=661136 instructions=417298 cache-misses=61
[sample=32] cpu=0 bench=fmref cycles=671539 instructions=417301 cache-misses=84
[sample=33] cpu=0 bench=fmref cycles=670344 instructions=417303 cache-misses=68
[sample=34] cpu=0 bench=fmref cycles=664502 instructions=417298 cache-misses=66
[sample=35] cpu=0 bench=fmref cycles=667742 instructions=417303 cache-misses=64
[sample=36] cpu=0 bench=fmref cycles=659683 instructions=417296 cache-misses=64
[sample=37] cpu=0 bench=fmref cycles=660848 instructions=417296 cache-misses=62
[sample=38] cpu=0 bench=fmref cycles=663170 instructions=417301 cache-misses=58
[sample=39] cpu=0 bench=fmref cycles=662180 instructions=417293 cache-misses=60
[sample=40] cpu=0 bench=fmref cycles=665535 instructions=417297 cache-misses=58
[sample=41] cpu=0 bench=fmref cycles=660902 instructions=417296 cache-misses=55
[sample=42] cpu=0 bench=fmref cycles=661659 instructions=417297 cache-misses=76
[sample=43] cpu=0 bench=fmref cycles=664644 instructions=417303 cache-misses=49
[sample=44] cpu=0 bench=fmref cycles=691809 instructions=417302 cache-misses=91
[sample=45] cpu=0 bench=fmref cycles=672094 instructions=417295 cache-misses=69
[sample=46] cpu=0 bench=fmref cycles=669108 instructions=417295 cache-misses=63
[sample=47] cpu=0 bench=fmref cycles=674137 instructions=417297 cache-misses=64
[sample=48] cpu=0 bench=fmref cycles=668862 instructions=417295 cache-misses=66
[sample=49] cpu=0 bench=fmref cycles=663244 instructions=417299 cache-misses=66
[sample=50] cpu=0 bench=fmref cycles=672536 instructions=417296 cache-misses=57
[sample=51] cpu=0 bench=fmref cycles=659953 instructions=417298 cache-misses=61
[sample=52] cpu=0 bench=fmref cycles=668539 instructions=417299 cache-misses=62
[sample=53] cpu=0 bench=fmref cycles=670468 instructions=417297 cache-misses=64
[sample=54] cpu=0 bench=fmref cycles=671119 instructions=417301 cache-misses=67
[sample=55] cpu=0 bench=fmref cycles=666903 instructions=417297 cache-misses=66
[sample=56] cpu=0 bench=fmref cycles=666883 instructions=417298 cache-misses=65
[sample=57] cpu=0 bench=fmref cycles=670322 instructions=417297 cache-misses=64
[sample=58] cpu=0 bench=fmref cycles=668228 instructions=417295 cache-misses=60
[sample=59] cpu=0 bench=fmref cycles=671016 instructions=417304 cache-misses=79
[sample=60] cpu=0 bench=fmref cycles=665709 instructions=417299 cache-misses=70
[sample=61] cpu=0 bench=fmref cycles=667317 instructions=417298 cache-misses=72
[sample=62] cpu=0 bench=fmref cycles=668250 instructions=417295 cache-misses=59
[sample=63] cpu=0 bench=fmref cycles=667526 instructions=417300 cache-misses=59
[sample=64] cpu=0 bench=fmref cycles=665203 instructions=417296 cache-misses=68
[sample=65] cpu=0 bench=fmref cycles=666564 instructions=417298 cache-misses=63
[sample=66] cpu=0 bench=fmref cycles=667183 instructions=417300 cache-misses=56
[sample=67] cpu=0 bench=fmref cycles=662541 instructions=417296 cache-misses=57
[sample=68] cpu=0 bench=fmref cycles=671010 instructions=417297 cache-misses=56
[sample=69] cpu=0 bench=fmref cycles=665397 instructions=417300 cache-misses=65
[sample=70] cpu=0 bench=fmref cycles=665907 instructions=417297 cache-misses=76
[sample=71] cpu=0 bench=fmref cycles=667884 instructions=417300 cache-misses=62
[sample=72] cpu=0 bench=fmref cycles=665989 instructions=417302 cache-misses=54
[sample=73] cpu=0 bench=fmref cycles=669671 instructions=417297 cache-misses=58
[sample=74] cpu=0 bench=fmref cycles=676121 instructions=417298 cache-misses=64
[sample=75] cpu=0 bench=fmref cycles=666560 instructions=417293 cache-misses=75
[sample=76] cpu=0 bench=fmref cycles=661275 instructions=417296 cache-misses=53
[sample=77] cpu=0 bench=fmref cycles=665565 instructions=417295 cache-misses=55
[sample=78] cpu=0 bench=fmref cycles=665687 instructions=417294 cache-misses=69
[sample=79] cpu=0 bench=fmref cycles=671466 instructions=417297 cache-misses=55
[sample=80] cpu=0 bench=fmref cycles=669450 instructions=417296 cache-misses=59
[sample=81] cpu=0 bench=fmref cycles=666946 instructions=417296 cache-misses=59
[sample=82] cpu=0 bench=fmref cycles=665893 instructions=417294 cache-misses=56
[sample=83] cpu=0 bench=fmref cycles=662589 instructions=417295 cache-misses=60
[sample=84] cpu=0 bench=fmref cycles=666692 instructions=417296 cache-misses=61
[sample=85] cpu=0 bench=fmref cycles=663876 instructions=417298 cache-misses=55
[sample=86] cpu=0 bench=fmref cycles=681106 instructions=417306 cache-misses=91
[sample=87] cpu=0 bench=fmref cycles=668621 instructions=417297 cache-misses=57
[sample=88] cpu=0 bench=fmref cycles=671597 instructions=417299 cache-misses=61
[sample=89] cpu=0 bench=fmref cycles=667367 instructions=417295 cache-misses=66
[sample=90] cpu=0 bench=fmref cycles=669295 instructions=417296 cache-misses=58
[sample=91] cpu=0 bench=fmref cycles=667644 instructions=417297 cache-misses=71
[sample=92] cpu=0 bench=fmref cycles=663274 instructions=417299 cache-misses=57
[sample=93] cpu=0 bench=fmref cycles=671612 instructions=417297 cache-misses=61
[sample=94] cpu=0 bench=fmref cycles=669012 instructions=417299 cache-misses=63
[sample=95] cpu=0 bench=fmref cycles=666368 instructions=417296 cache-misses=54
[sample=96] cpu=0 bench=fmref cycles=673277 instructions=417299 cache-misses=66
[sample=97] cpu=0 bench=fmref cycles=661726 instructions=417299 cache-misses=71
[sample=98] cpu=0 bench=fmref cycles=667056 instructions=417301 cache-misses=57
[sample=99] cpu=0 bench=fmref cycles=670215 instructions=417297 cache-misses=52

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      659683               895522            669805.16            667223.00
  instructions                417293               454808            417672.76            417297.00
  cache-misses                    49                  122                63.98                62.00
