[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=903080 instructions=454818 cache-misses=149
[sample=1] cpu=0 bench=fmref cycles=749753 instructions=417305 cache-misses=72
[sample=2] cpu=0 bench=fmref cycles=681494 instructions=417307 cache-misses=55
[sample=3] cpu=0 bench=fmref cycles=706633 instructions=417304 cache-misses=85
[sample=4] cpu=0 bench=fmref cycles=693457 instructions=417299 cache-misses=54
[sample=5] cpu=0 bench=fmref cycles=671623 instructions=417299 cache-misses=68
[sample=6] cpu=0 bench=fmref cycles=674703 instructions=417302 cache-misses=58
[sample=7] cpu=0 bench=fmref cycles=728552 instructions=417300 cache-misses=57
[sample=8] cpu=0 bench=fmref cycles=674405 instructions=417302 cache-misses=59
[sample=9] cpu=0 bench=fmref cycles=680072 instructions=417296 cache-misses=82
[sample=10] cpu=0 bench=fmref cycles=678266 instructions=417301 cache-misses=58
[sample=11] cpu=0 bench=fmref cycles=688755 instructions=417305 cache-misses=61
[sample=12] cpu=0 bench=fmref cycles=687828 instructions=417297 cache-misses=61
[sample=13] cpu=0 bench=fmref cycles=674924 instructions=417296 cache-misses=58
[sample=14] cpu=0 bench=fmref cycles=684199 instructions=417307 cache-misses=81
[sample=15] cpu=0 bench=fmref cycles=688741 instructions=417301 cache-misses=63
[sample=16] cpu=0 bench=fmref cycles=666848 instructions=417301 cache-misses=57
[sample=17] cpu=0 bench=fmref cycles=778365 instructions=417307 cache-misses=104
[sample=18] cpu=0 bench=fmref cycles=776112 instructions=417308 cache-misses=73
[sample=19] cpu=0 bench=fmref cycles=740297 instructions=417310 cache-misses=73
[sample=20] cpu=0 bench=fmref cycles=765828 instructions=417303 cache-misses=66
[sample=21] cpu=0 bench=fmref cycles=737171 instructions=417301 cache-misses=63
[sample=22] cpu=0 bench=fmref cycles=687066 instructions=417304 cache-misses=61
[sample=23] cpu=0 bench=fmref cycles=671764 instructions=417303 cache-misses=81
[sample=24] cpu=0 bench=fmref cycles=678209 instructions=417298 cache-misses=57
[sample=25] cpu=0 bench=fmref cycles=697355 instructions=417298 cache-misses=55
[sample=26] cpu=0 bench=fmref cycles=681394 instructions=417299 cache-misses=57
[sample=27] cpu=0 bench=fmref cycles=669268 instructions=417301 cache-misses=69
[sample=28] cpu=0 bench=fmref cycles=676998 instructions=417300 cache-misses=80
[sample=29] cpu=0 bench=fmref cycles=665435 instructions=417303 cache-misses=57
[sample=30] cpu=0 bench=fmref cycles=697820 instructions=417294 cache-misses=80
[sample=31] cpu=0 bench=fmref cycles=680810 instructions=417295 cache-misses=86
[sample=32] cpu=0 bench=fmref cycles=790402 instructions=417305 cache-misses=66
[sample=33] cpu=0 bench=fmref cycles=680964 instructions=417296 cache-misses=61
[sample=34] cpu=0 bench=fmref cycles=704570 instructions=417306 cache-misses=73
[sample=35] cpu=0 bench=fmref cycles=678990 instructions=417300 cache-misses=63
[sample=36] cpu=0 bench=fmref cycles=672859 instructions=417301 cache-misses=76
[sample=37] cpu=0 bench=fmref cycles=674265 instructions=417298 cache-misses=64
[sample=38] cpu=0 bench=fmref cycles=708160 instructions=417300 cache-misses=74
[sample=39] cpu=0 bench=fmref cycles=665559 instructions=417299 cache-misses=57
[sample=40] cpu=0 bench=fmref cycles=671815 instructions=417302 cache-misses=59
[sample=41] cpu=0 bench=fmref cycles=663243 instructions=417300 cache-misses=57
[sample=42] cpu=0 bench=fmref cycles=698253 instructions=417300 cache-misses=56
[sample=43] cpu=0 bench=fmref cycles=692423 instructions=417303 cache-misses=56
[sample=44] cpu=0 bench=fmref cycles=673649 instructions=417298 cache-misses=65
[sample=45] cpu=0 bench=fmref cycles=677304 instructions=417301 cache-misses=56
[sample=46] cpu=0 bench=fmref cycles=680882 instructions=417297 cache-misses=64
[sample=47] cpu=0 bench=fmref cycles=684264 instructions=417300 cache-misses=58
[sample=48] cpu=0 bench=fmref cycles=690689 instructions=417301 cache-misses=54
[sample=49] cpu=0 bench=fmref cycles=685903 instructions=417301 cache-misses=61
[sample=50] cpu=0 bench=fmref cycles=958371 instructions=417301 cache-misses=65
[sample=51] cpu=0 bench=fmref cycles=699529 instructions=417300 cache-misses=56
[sample=52] cpu=0 bench=fmref cycles=679822 instructions=417299 cache-misses=57
[sample=53] cpu=0 bench=fmref cycles=667897 instructions=417299 cache-misses=64
[sample=54] cpu=0 bench=fmref cycles=706639 instructions=417298 cache-misses=56
[sample=55] cpu=0 bench=fmref cycles=682104 instructions=417297 cache-misses=57
[sample=56] cpu=0 bench=fmref cycles=663801 instructions=417296 cache-misses=59
[sample=57] cpu=0 bench=fmref cycles=709551 instructions=417297 cache-misses=64
[sample=58] cpu=0 bench=fmref cycles=713940 instructions=417303 cache-misses=62
[sample=59] cpu=0 bench=fmref cycles=669632 instructions=417304 cache-misses=64
[sample=60] cpu=0 bench=fmref cycles=667075 instructions=417300 cache-misses=62
[sample=61] cpu=0 bench=fmref cycles=675109 instructions=417306 cache-misses=63
[sample=62] cpu=0 bench=fmref cycles=699526 instructions=417298 cache-misses=65
[sample=63] cpu=0 bench=fmref cycles=697279 instructions=417299 cache-misses=65
[sample=64] cpu=0 bench=fmref cycles=668966 instructions=417298 cache-misses=60
[sample=65] cpu=0 bench=fmref cycles=677620 instructions=417295 cache-misses=59
[sample=66] cpu=0 bench=fmref cycles=679036 instructions=417301 cache-misses=76
[sample=67] cpu=0 bench=fmref cycles=725271 instructions=417300 cache-misses=63
[sample=68] cpu=0 bench=fmref cycles=675478 instructions=417301 cache-misses=65
[sample=69] cpu=0 bench=fmref cycles=699293 instructions=417302 cache-misses=84
[sample=70] cpu=0 bench=fmref cycles=740205 instructions=417298 cache-misses=59
[sample=71] cpu=0 bench=fmref cycles=690366 instructions=417301 cache-misses=58
[sample=72] cpu=0 bench=fmref cycles=665721 instructions=417298 cache-misses=60
[sample=73] cpu=0 bench=fmref cycles=672606 instructions=417299 cache-misses=68
[sample=74] cpu=0 bench=fmref cycles=682267 instructions=417304 cache-misses=61
[sample=75] cpu=0 bench=fmref cycles=693764 instructions=417296 cache-misses=64
[sample=76] cpu=0 bench=fmref cycles=670597 instructions=417299 cache-misses=55
