[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=885877 instructions=454814 cache-misses=148
[sample=1] cpu=0 bench=fmref cycles=674041 instructions=417303 cache-misses=69
[sample=2] cpu=0 bench=fmref cycles=661132 instructions=417304 cache-misses=67
[sample=3] cpu=0 bench=fmref cycles=666136 instructions=417300 cache-misses=73
[sample=4] cpu=0 bench=fmref cycles=667662 instructions=417302 cache-misses=63
[sample=5] cpu=0 bench=fmref cycles=670389 instructions=417302 cache-misses=65
[sample=6] cpu=0 bench=fmref cycles=663389 instructions=417300 cache-misses=66
[sample=7] cpu=0 bench=fmref cycles=661832 instructions=417299 cache-misses=61
[sample=8] cpu=0 bench=fmref cycles=668985 instructions=417301 cache-misses=70
[sample=9] cpu=0 bench=fmref cycles=666329 instructions=417299 cache-misses=71
[sample=10] cpu=0 bench=fmref cycles=667236 instructions=417303 cache-misses=63
[sample=11] cpu=0 bench=fmref cycles=669023 instructions=417301 cache-misses=72
[sample=12] cpu=0 bench=fmref cycles=668693 instructions=417306 cache-misses=69
[sample=13] cpu=0 bench=fmref cycles=667446 instructions=417305 cache-misses=76
[sample=14] cpu=0 bench=fmref cycles=671025 instructions=417299 cache-misses=68
[sample=15] cpu=0 bench=fmref cycles=665184 instructions=417301 cache-misses=69
[sample=16] cpu=0 bench=fmref cycles=661840 instructions=417299 cache-misses=63
[sample=17] cpu=0 bench=fmref cycles=667096 instructions=417306 cache-misses=63
[sample=18] cpu=0 bench=fmref cycles=670043 instructions=417304 cache-misses=61
[sample=19] cpu=0 bench=fmref cycles=666677 instructions=417305 cache-misses=63
[sample=20] cpu=0 bench=fmref cycles=665495 instructions=417303 cache-misses=61
[sample=21] cpu=0 bench=fmref cycles=667169 instructions=417299 cache-misses=64
[sample=22] cpu=0 bench=fmref cycles=664824 instructions=417301 cache-misses=69
[sample=23] cpu=0 bench=fmref cycles=663384 instructions=417303 cache-misses=60
[sample=24] cpu=0 bench=fmref cycles=663442 instructions=417301 cache-misses=64
[sample=25] cpu=0 bench=fmref cycles=670460 instructions=417302 cache-misses=64
[sample=26] cpu=0 bench=fmref cycles=665942 instructions=417303 cache-misses=61
[sample=27] cpu=0 bench=fmref cycles=667847 instructions=417299 cache-misses=61
[sample=28] cpu=0 bench=fmref cycles=669544 instructions=417302 cache-misses=60
[sample=29] cpu=0 bench=fmref cycles=665873 instructions=417302 cache-misses=58
[sample=30] cpu=0 bench=fmref cycles=666347 instructions=417301 cache-misses=65
[sample=31] cpu=0 bench=fmref cycles=665032 instructions=417304 cache-misses=64
[sample=32] cpu=0 bench=fmref cycles=664709 instructions=417301 cache-misses=66
[sample=33] cpu=0 bench=fmref cycles=665127 instructions=417300 cache-misses=59
[sample=34] cpu=0 bench=fmref cycles=671039 instructions=417304 cache-misses=64
[sample=35] cpu=0 bench=fmref cycles=668515 instructions=417305 cache-misses=57
[sample=36] cpu=0 bench=fmref cycles=671078 instructions=417306 cache-misses=67
[sample=37] cpu=0 bench=fmref cycles=670184 instructions=417300 cache-misses=60
[sample=38] cpu=0 bench=fmref cycles=673837 instructions=417306 cache-misses=69
[sample=39] cpu=0 bench=fmref cycles=661546 instructions=417301 cache-misses=57
[sample=40] cpu=0 bench=fmref cycles=662953 instructions=417306 cache-misses=61
[sample=41] cpu=0 bench=fmref cycles=665446 instructions=417298 cache-misses=62
[sample=42] cpu=0 bench=fmref cycles=665626 instructions=417303 cache-misses=64
[sample=43] cpu=0 bench=fmref cycles=671028 instructions=417308 cache-misses=60
[sample=44] cpu=0 bench=fmref cycles=668810 instructions=417300 cache-misses=63
[sample=45] cpu=0 bench=fmref cycles=663708 instructions=417303 cache-misses=63
[sample=46] cpu=0 bench=fmref cycles=668426 instructions=417301 cache-misses=63
[sample=47] cpu=0 bench=fmref cycles=667388 instructions=417305 cache-misses=67
[sample=48] cpu=0 bench=fmref cycles=665759 instructions=417305 cache-misses=61
[sample=49] cpu=0 bench=fmref cycles=668303 instructions=417302 cache-misses=64
[sample=50] cpu=0 bench=fmref cycles=665321 instructions=417302 cache-misses=61
[sample=51] cpu=0 bench=fmref cycles=669364 instructions=417304 cache-misses=69
[sample=52] cpu=0 bench=fmref cycles=666693 instructions=417299 cache-misses=64
[sample=53] cpu=0 bench=fmref cycles=662510 instructions=417302 cache-misses=59
[sample=54] cpu=0 bench=fmref cycles=660673 instructions=417302 cache-misses=57
[sample=55] cpu=0 bench=fmref cycles=669574 instructions=417305 cache-misses=63
[sample=56] cpu=0 bench=fmref cycles=664578 instructions=417302 cache-misses=74
[sample=57] cpu=0 bench=fmref cycles=663786 instructions=417301 cache-misses=63
[sample=58] cpu=0 bench=fmref cycles=669628 instructions=417301 cache-misses=61
[sample=59] cpu=0 bench=fmref cycles=671969 instructions=417301 cache-misses=60
[sample=60] cpu=0 bench=fmref cycles=674083 instructions=417300 cache-misses=62
[sample=61] cpu=0 bench=fmref cycles=673425 instructions=417307 cache-misses=65
[sample=62] cpu=0 bench=fmref cycles=664438 instructions=417305 cache-misses=63
[sample=63] cpu=0 bench=fmref cycles=666892 instructions=417303 cache-misses=62
[sample=64] cpu=0 bench=fmref cycles=664685 instructions=417300 cache-misses=73
[sample=65] cpu=0 bench=fmref cycles=661143 instructions=417300 cache-misses=62
[sample=66] cpu=0 bench=fmref cycles=671649 instructions=417309 cache-misses=77
[sample=67] cpu=0 bench=fmref cycles=662590 instructions=417302 cache-misses=61
[sample=68] cpu=0 bench=fmref cycles=670192 instructions=417305 cache-misses=56
[sample=69] cpu=0 bench=fmref cycles=667530 instructions=417302 cache-misses=67
[sample=70] cpu=0 bench=fmref cycles=667292 instructions=417303 cache-misses=62
[sample=71] cpu=0 bench=fmref cycles=670684 instructions=417304 cache-misses=78
[sample=72] cpu=0 bench=fmref cycles=664150 instructions=417303 cache-misses=66
[sample=73] cpu=0 bench=fmref cycles=667100 instructions=417302 cache-misses=61
[sample=74] cpu=0 bench=fmref cycles=664315 instructions=417303 cache-misses=66
[sample=75] cpu=0 bench=fmref cycles=662544 instructions=417301 cache-misses=60
[sample=76] cpu=0 bench=fmref cycles=672725 instructions=417308 cache-misses=71
[sample=77] cpu=0 bench=fmref cycles=666333 instructions=417303 cache-misses=60
[sample=78] cpu=0 bench=fmref cycles=665368 instructions=417306 cache-misses=74
[sample=79] cpu=0 bench=fmref cycles=662306 instructions=417301 cache-misses=64
[sample=80] cpu=0 bench=fmref cycles=664589 instructions=417306 cache-misses=61
[sample=81] cpu=0 bench=fmref cycles=668314 instructions=417303 cache-misses=74
[sample=82] cpu=0 bench=fmref cycles=668368 instructions=417302 cache-misses=63
[sample=83] cpu=0 bench=fmref cycles=665830 instructions=417301 cache-misses=59
[sample=84] cpu=0 bench=fmref cycles=662159 instructions=417302 cache-misses=63
[sample=85] cpu=0 bench=fmref cycles=663343 instructions=417302 cache-misses=61
[sample=86] cpu=0 bench=fmref cycles=666221 instructions=417305 cache-misses=69
[sample=87] cpu=0 bench=fmref cycles=669954 instructions=417300 cache-misses=66
[sample=88] cpu=0 bench=fmref cycles=664741 instructions=417300 cache-misses=64
[sample=89] cpu=0 bench=fmref cycles=672876 instructions=417299 cache-misses=61
[sample=90] cpu=0 bench=fmref cycles=664790 instructions=417298 cache-misses=62
[sample=91] cpu=0 bench=fmref cycles=800726 instructions=417300 cache-misses=115
[sample=92] cpu=0 bench=fmref cycles=719484 instructions=417308 cache-misses=91
[sample=93] cpu=0 bench=fmref cycles=671996 instructions=417302 cache-misses=69
[sample=94] cpu=0 bench=fmref cycles=666699 instructions=417304 cache-misses=62
[sample=95] cpu=0 bench=fmref cycles=668342 instructions=417304 cache-misses=64
[sample=96] cpu=0 bench=fmref cycles=667456 instructions=417304 cache-misses=60
[sample=97] cpu=0 bench=fmref cycles=672608 instructions=417311 cache-misses=73
[sample=98] cpu=0 bench=fmref cycles=666322 instructions=417307 cache-misses=60
[sample=99] cpu=0 bench=fmref cycles=666879 instructions=417301 cache-misses=62

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      660673               885877            671041.13            666885.50
  instructions                417298               454814            417677.72            417302.00
  cache-misses                    56                  148                65.98                63.00
