[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=891579 instructions=454814 cache-misses=165
[sample=1] cpu=0 bench=fmref cycles=659593 instructions=417302 cache-misses=76
[sample=2] cpu=0 bench=fmref cycles=660483 instructions=417299 cache-misses=43
[sample=3] cpu=0 bench=fmref cycles=656837 instructions=417301 cache-misses=30
[sample=4] cpu=0 bench=fmref cycles=668807 instructions=417305 cache-misses=74
[sample=5] cpu=0 bench=fmref cycles=670313 instructions=417301 cache-misses=65
[sample=6] cpu=0 bench=fmref cycles=668239 instructions=417304 cache-misses=52
[sample=7] cpu=0 bench=fmref cycles=665073 instructions=417300 cache-misses=50
[sample=8] cpu=0 bench=fmref cycles=670365 instructions=417297 cache-misses=60
[sample=9] cpu=0 bench=fmref cycles=666929 instructions=417300 cache-misses=49
[sample=10] cpu=0 bench=fmref cycles=665201 instructions=417303 cache-misses=59
[sample=11] cpu=0 bench=fmref cycles=661967 instructions=417301 cache-misses=61
[sample=12] cpu=0 bench=fmref cycles=666585 instructions=417301 cache-misses=60
[sample=13] cpu=0 bench=fmref cycles=662420 instructions=417302 cache-misses=65
[sample=14] cpu=0 bench=fmref cycles=664708 instructions=417302 cache-misses=62
[sample=15] cpu=0 bench=fmref cycles=664254 instructions=417298 cache-misses=59
[sample=16] cpu=0 bench=fmref cycles=664751 instructions=417301 cache-misses=68
[sample=17] cpu=0 bench=fmref cycles=667405 instructions=417298 cache-misses=57
[sample=18] cpu=0 bench=fmref cycles=666970 instructions=417296 cache-misses=58
[sample=19] cpu=0 bench=fmref cycles=665743 instructions=417299 cache-misses=59
[sample=20] cpu=0 bench=fmref cycles=669023 instructions=417302 cache-misses=77
[sample=21] cpu=0 bench=fmref cycles=665531 instructions=417297 cache-misses=59
[sample=22] cpu=0 bench=fmref cycles=669665 instructions=417296 cache-misses=69
[sample=23] cpu=0 bench=fmref cycles=662543 instructions=417300 cache-misses=52
[sample=24] cpu=0 bench=fmref cycles=666029 instructions=417300 cache-misses=61
[sample=25] cpu=0 bench=fmref cycles=663210 instructions=417302 cache-misses=52
[sample=26] cpu=0 bench=fmref cycles=668555 instructions=417303 cache-misses=71
[sample=27] cpu=0 bench=fmref cycles=669879 instructions=417300 cache-misses=56
[sample=28] cpu=0 bench=fmref cycles=667780 instructions=417305 cache-misses=53
[sample=29] cpu=0 bench=fmref cycles=666259 instructions=417300 cache-misses=52
[sample=30] cpu=0 bench=fmref cycles=664438 instructions=417301 cache-misses=61
[sample=31] cpu=0 bench=fmref cycles=665265 instructions=417299 cache-misses=67
[sample=32] cpu=0 bench=fmref cycles=665649 instructions=417301 cache-misses=60
[sample=33] cpu=0 bench=fmref cycles=668208 instructions=417298 cache-misses=53
[sample=34] cpu=0 bench=fmref cycles=668608 instructions=417297 cache-misses=54
[sample=35] cpu=0 bench=fmref cycles=670065 instructions=417298 cache-misses=61
[sample=36] cpu=0 bench=fmref cycles=664647 instructions=417300 cache-misses=56
[sample=37] cpu=0 bench=fmref cycles=669007 instructions=417303 cache-misses=63
[sample=38] cpu=0 bench=fmref cycles=664399 instructions=417307 cache-misses=54
[sample=39] cpu=0 bench=fmref cycles=665027 instructions=417298 cache-misses=63
[sample=40] cpu=0 bench=fmref cycles=670304 instructions=417301 cache-misses=67
[sample=41] cpu=0 bench=fmref cycles=663920 instructions=417299 cache-misses=58
[sample=42] cpu=0 bench=fmref cycles=663847 instructions=417298 cache-misses=59
[sample=43] cpu=0 bench=fmref cycles=663407 instructions=417303 cache-misses=54
[sample=44] cpu=0 bench=fmref cycles=664868 instructions=417303 cache-misses=60
[sample=45] cpu=0 bench=fmref cycles=662931 instructions=417302 cache-misses=67
[sample=46] cpu=0 bench=fmref cycles=663670 instructions=417301 cache-misses=65
[sample=47] cpu=0 bench=fmref cycles=664003 instructions=417299 cache-misses=57
[sample=48] cpu=0 bench=fmref cycles=670347 instructions=417300 cache-misses=69
[sample=49] cpu=0 bench=fmref cycles=664499 instructions=417301 cache-misses=67
[sample=50] cpu=0 bench=fmref cycles=666398 instructions=417300 cache-misses=59
[sample=51] cpu=0 bench=fmref cycles=664839 instructions=417297 cache-misses=55
[sample=52] cpu=0 bench=fmref cycles=671280 instructions=417297 cache-misses=49
[sample=53] cpu=0 bench=fmref cycles=670370 instructions=417300 cache-misses=87
[sample=54] cpu=0 bench=fmref cycles=665359 instructions=417301 cache-misses=61
[sample=55] cpu=0 bench=fmref cycles=665444 instructions=417300 cache-misses=49
[sample=56] cpu=0 bench=fmref cycles=663819 instructions=417298 cache-misses=60
[sample=57] cpu=0 bench=fmref cycles=671916 instructions=417299 cache-misses=62
[sample=58] cpu=0 bench=fmref cycles=664945 instructions=417301 cache-misses=50
[sample=59] cpu=0 bench=fmref cycles=667991 instructions=417302 cache-misses=61
[sample=60] cpu=0 bench=fmref cycles=662728 instructions=417302 cache-misses=56
[sample=61] cpu=0 bench=fmref cycles=663368 instructions=417300 cache-misses=60
[sample=62] cpu=0 bench=fmref cycles=663968 instructions=417303 cache-misses=54
[sample=63] cpu=0 bench=fmref cycles=663311 instructions=417295 cache-misses=67
[sample=64] cpu=0 bench=fmref cycles=664206 instructions=417298 cache-misses=64
[sample=65] cpu=0 bench=fmref cycles=664756 instructions=417300 cache-misses=54
[sample=66] cpu=0 bench=fmref cycles=667182 instructions=417300 cache-misses=63
[sample=67] cpu=0 bench=fmref cycles=662641 instructions=417297 cache-misses=55
[sample=68] cpu=0 bench=fmref cycles=664858 instructions=417299 cache-misses=58
[sample=69] cpu=0 bench=fmref cycles=665626 instructions=417301 cache-misses=70
[sample=70] cpu=0 bench=fmref cycles=662343 instructions=417295 cache-misses=57
[sample=71] cpu=0 bench=fmref cycles=663291 instructions=417298 cache-misses=60
[sample=72] cpu=0 bench=fmref cycles=668416 instructions=417297 cache-misses=52
[sample=73] cpu=0 bench=fmref cycles=665569 instructions=417298 cache-misses=54
[sample=74] cpu=0 bench=fmref cycles=662977 instructions=417302 cache-misses=50
[sample=75] cpu=0 bench=fmref cycles=663951 instructions=417300 cache-misses=60
[sample=76] cpu=0 bench=fmref cycles=664912 instructions=417301 cache-misses=56
[sample=77] cpu=0 bench=fmref cycles=660789 instructions=417300 cache-misses=59
[sample=78] cpu=0 bench=fmref cycles=671533 instructions=417303 cache-misses=55
[sample=79] cpu=0 bench=fmref cycles=667774 instructions=417298 cache-misses=53
[sample=80] cpu=0 bench=fmref cycles=668946 instructions=417301 cache-misses=72
[sample=81] cpu=0 bench=fmref cycles=662533 instructions=417295 cache-misses=53
[sample=82] cpu=0 bench=fmref cycles=664038 instructions=417297 cache-misses=60
[sample=83] cpu=0 bench=fmref cycles=667341 instructions=417302 cache-misses=65
[sample=84] cpu=0 bench=fmref cycles=666270 instructions=417297 cache-misses=53
[sample=85] cpu=0 bench=fmref cycles=664819 instructions=417298 cache-misses=61
[sample=86] cpu=0 bench=fmref cycles=667223 instructions=417301 cache-misses=63
[sample=87] cpu=0 bench=fmref cycles=664405 instructions=417301 cache-misses=57
[sample=88] cpu=0 bench=fmref cycles=664718 instructions=417297 cache-misses=54
[sample=89] cpu=0 bench=fmref cycles=665776 instructions=417298 cache-misses=54
[sample=90] cpu=0 bench=fmref cycles=670820 instructions=417298 cache-misses=56
[sample=91] cpu=0 bench=fmref cycles=662675 instructions=417300 cache-misses=58
[sample=92] cpu=0 bench=fmref cycles=665601 instructions=417295 cache-misses=53
