[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=53898 instructions=2953 cache-misses=27
[sample=1] cpu=0 bench=insertsort cycles=16800 instructions=2947 cache-misses=15
[sample=2] cpu=0 bench=insertsort cycles=9397 instructions=2947 cache-misses=12
[sample=3] cpu=0 bench=insertsort cycles=6740 instructions=2947 cache-misses=12
[sample=4] cpu=0 bench=insertsort cycles=7691 instructions=2947 cache-misses=15
[sample=5] cpu=0 bench=insertsort cycles=8248 instructions=2947 cache-misses=9
[sample=6] cpu=0 bench=insertsort cycles=6430 instructions=2947 cache-misses=11
[sample=7] cpu=0 bench=insertsort cycles=6120 instructions=2947 cache-misses=10
[sample=8] cpu=0 bench=insertsort cycles=6113 instructions=2947 cache-misses=10
[sample=9] cpu=0 bench=insertsort cycles=6428 instructions=2947 cache-misses=12
[sample=10] cpu=0 bench=insertsort cycles=6606 instructions=2947 cache-misses=13
[sample=11] cpu=0 bench=insertsort cycles=6548 instructions=2947 cache-misses=12
[sample=12] cpu=0 bench=insertsort cycles=6640 instructions=2947 cache-misses=11
[sample=13] cpu=0 bench=insertsort cycles=10016 instructions=2947 cache-misses=14
[sample=14] cpu=0 bench=insertsort cycles=8478 instructions=2947 cache-misses=12
[sample=15] cpu=0 bench=insertsort cycles=7323 instructions=2947 cache-misses=12
[sample=16] cpu=0 bench=insertsort cycles=4811 instructions=2947 cache-misses=10
[sample=17] cpu=0 bench=insertsort cycles=6335 instructions=2947 cache-misses=9
[sample=18] cpu=0 bench=insertsort cycles=6099 instructions=2946 cache-misses=10
[sample=19] cpu=0 bench=insertsort cycles=9136 instructions=2946 cache-misses=11
[sample=20] cpu=0 bench=insertsort cycles=7887 instructions=2946 cache-misses=9
[sample=21] cpu=0 bench=insertsort cycles=6030 instructions=2946 cache-misses=11
[sample=22] cpu=0 bench=insertsort cycles=7349 instructions=2947 cache-misses=12
[sample=23] cpu=0 bench=insertsort cycles=7446 instructions=2947 cache-misses=10
[sample=24] cpu=0 bench=insertsort cycles=5354 instructions=2947 cache-misses=14
[sample=25] cpu=0 bench=insertsort cycles=6313 instructions=2947 cache-misses=10
[sample=26] cpu=0 bench=insertsort cycles=5860 instructions=2947 cache-misses=9
[sample=27] cpu=0 bench=insertsort cycles=6896 instructions=2947 cache-misses=12
[sample=28] cpu=0 bench=insertsort cycles=12261 instructions=2947 cache-misses=11
[sample=29] cpu=0 bench=insertsort cycles=7467 instructions=2947 cache-misses=12
[sample=30] cpu=0 bench=insertsort cycles=6542 instructions=2947 cache-misses=13
[sample=31] cpu=0 bench=insertsort cycles=7052 instructions=2947 cache-misses=11
[sample=32] cpu=0 bench=insertsort cycles=7542 instructions=2947 cache-misses=14
