[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=893144 instructions=454808 cache-misses=123
[sample=1] cpu=0 bench=fmref cycles=699344 instructions=417302 cache-misses=81
[sample=2] cpu=0 bench=fmref cycles=675378 instructions=417302 cache-misses=56
[sample=3] cpu=0 bench=fmref cycles=665151 instructions=417297 cache-misses=57
[sample=4] cpu=0 bench=fmref cycles=670775 instructions=417301 cache-misses=56
[sample=5] cpu=0 bench=fmref cycles=666725 instructions=417296 cache-misses=57
[sample=6] cpu=0 bench=fmref cycles=668146 instructions=417296 cache-misses=66
[sample=7] cpu=0 bench=fmref cycles=670454 instructions=417299 cache-misses=63
[sample=8] cpu=0 bench=fmref cycles=668739 instructions=417299 cache-misses=63
[sample=9] cpu=0 bench=fmref cycles=663102 instructions=417294 cache-misses=55
[sample=10] cpu=0 bench=fmref cycles=663701 instructions=417298 cache-misses=64
[sample=11] cpu=0 bench=fmref cycles=667352 instructions=417299 cache-misses=60
[sample=12] cpu=0 bench=fmref cycles=664137 instructions=417297 cache-misses=57
[sample=13] cpu=0 bench=fmref cycles=669525 instructions=417293 cache-misses=64
[sample=14] cpu=0 bench=fmref cycles=670085 instructions=417295 cache-misses=55
[sample=15] cpu=0 bench=fmref cycles=664849 instructions=417292 cache-misses=55
[sample=16] cpu=0 bench=fmref cycles=670845 instructions=417298 cache-misses=61
[sample=17] cpu=0 bench=fmref cycles=678005 instructions=417300 cache-misses=65
[sample=18] cpu=0 bench=fmref cycles=669785 instructions=417301 cache-misses=64
[sample=19] cpu=0 bench=fmref cycles=666729 instructions=417301 cache-misses=57
[sample=20] cpu=0 bench=fmref cycles=663388 instructions=417297 cache-misses=54
[sample=21] cpu=0 bench=fmref cycles=665420 instructions=417297 cache-misses=60
[sample=22] cpu=0 bench=fmref cycles=665023 instructions=417303 cache-misses=53
[sample=23] cpu=0 bench=fmref cycles=668867 instructions=417302 cache-misses=64
[sample=24] cpu=0 bench=fmref cycles=673164 instructions=417298 cache-misses=62
[sample=25] cpu=0 bench=fmref cycles=666648 instructions=417296 cache-misses=84
[sample=26] cpu=0 bench=fmref cycles=664507 instructions=417294 cache-misses=57
[sample=27] cpu=0 bench=fmref cycles=661365 instructions=417294 cache-misses=60
[sample=28] cpu=0 bench=fmref cycles=670899 instructions=417297 cache-misses=58
[sample=29] cpu=0 bench=fmref cycles=665957 instructions=417297 cache-misses=57
[sample=30] cpu=0 bench=fmref cycles=670278 instructions=417300 cache-misses=58
[sample=31] cpu=0 bench=fmref cycles=1288890 instructions=417304 cache-misses=113
[sample=32] cpu=0 bench=fmref cycles=688317 instructions=417300 cache-misses=67
[sample=33] cpu=0 bench=fmref cycles=663455 instructions=417302 cache-misses=63
[sample=34] cpu=0 bench=fmref cycles=665506 instructions=417302 cache-misses=58
[sample=35] cpu=0 bench=fmref cycles=670519 instructions=417294 cache-misses=56
[sample=36] cpu=0 bench=fmref cycles=662466 instructions=417300 cache-misses=51
[sample=37] cpu=0 bench=fmref cycles=670950 instructions=417295 cache-misses=55
[sample=38] cpu=0 bench=fmref cycles=671406 instructions=417297 cache-misses=57
[sample=39] cpu=0 bench=fmref cycles=660536 instructions=417302 cache-misses=62
[sample=40] cpu=0 bench=fmref cycles=662157 instructions=417298 cache-misses=56
[sample=41] cpu=0 bench=fmref cycles=668960 instructions=417301 cache-misses=78
[sample=42] cpu=0 bench=fmref cycles=665734 instructions=417293 cache-misses=58
[sample=43] cpu=0 bench=fmref cycles=667995 instructions=417307 cache-misses=51
[sample=44] cpu=0 bench=fmref cycles=665472 instructions=417297 cache-misses=59
[sample=45] cpu=0 bench=fmref cycles=669621 instructions=417295 cache-misses=59
[sample=46] cpu=0 bench=fmref cycles=667212 instructions=417303 cache-misses=58
[sample=47] cpu=0 bench=fmref cycles=667201 instructions=417298 cache-misses=60
[sample=48] cpu=0 bench=fmref cycles=668932 instructions=417304 cache-misses=68
[sample=49] cpu=0 bench=fmref cycles=666297 instructions=417303 cache-misses=60
[sample=50] cpu=0 bench=fmref cycles=661491 instructions=417302 cache-misses=56
[sample=51] cpu=0 bench=fmref cycles=667115 instructions=417302 cache-misses=58
[sample=52] cpu=0 bench=fmref cycles=668064 instructions=417299 cache-misses=61
[sample=53] cpu=0 bench=fmref cycles=667535 instructions=417294 cache-misses=57
[sample=54] cpu=0 bench=fmref cycles=662260 instructions=417302 cache-misses=58
[sample=55] cpu=0 bench=fmref cycles=666492 instructions=417300 cache-misses=57
[sample=56] cpu=0 bench=fmref cycles=664624 instructions=417300 cache-misses=66
[sample=57] cpu=0 bench=fmref cycles=672236 instructions=417296 cache-misses=54
[sample=58] cpu=0 bench=fmref cycles=668140 instructions=417295 cache-misses=59
[sample=59] cpu=0 bench=fmref cycles=665748 instructions=417300 cache-misses=67
[sample=60] cpu=0 bench=fmref cycles=667934 instructions=417297 cache-misses=61
[sample=61] cpu=0 bench=fmref cycles=669113 instructions=417303 cache-misses=59
[sample=62] cpu=0 bench=fmref cycles=666674 instructions=417301 cache-misses=77
[sample=63] cpu=0 bench=fmref cycles=663913 instructions=417299 cache-misses=60
[sample=64] cpu=0 bench=fmref cycles=661759 instructions=417299 cache-misses=64
[sample=65] cpu=0 bench=fmref cycles=668886 instructions=417298 cache-misses=60
[sample=66] cpu=0 bench=fmref cycles=662133 instructions=417296 cache-misses=58
[sample=67] cpu=0 bench=fmref cycles=675165 instructions=417294 cache-misses=75
[sample=68] cpu=0 bench=fmref cycles=672347 instructions=417296 cache-misses=61
[sample=69] cpu=0 bench=fmref cycles=661807 instructions=417300 cache-misses=56
[sample=70] cpu=0 bench=fmref cycles=664587 instructions=417295 cache-misses=65
[sample=71] cpu=0 bench=fmref cycles=669201 instructions=417297 cache-misses=63
[sample=72] cpu=0 bench=fmref cycles=670394 instructions=417305 cache-misses=74
[sample=73] cpu=0 bench=fmref cycles=667345 instructions=417295 cache-misses=63
[sample=74] cpu=0 bench=fmref cycles=681983 instructions=417301 cache-misses=61
[sample=75] cpu=0 bench=fmref cycles=665034 instructions=417298 cache-misses=61
[sample=76] cpu=0 bench=fmref cycles=662938 instructions=417296 cache-misses=57
[sample=77] cpu=0 bench=fmref cycles=674783 instructions=417296 cache-misses=57
[sample=78] cpu=0 bench=fmref cycles=692314 instructions=417304 cache-misses=109
[sample=79] cpu=0 bench=fmref cycles=686807 instructions=417302 cache-misses=65
[sample=80] cpu=0 bench=fmref cycles=674834 instructions=417300 cache-misses=59
[sample=81] cpu=0 bench=fmref cycles=665778 instructions=417305 cache-misses=59
[sample=82] cpu=0 bench=fmref cycles=668041 instructions=417301 cache-misses=56
[sample=83] cpu=0 bench=fmref cycles=665639 instructions=417297 cache-misses=60
[sample=84] cpu=0 bench=fmref cycles=672497 instructions=417297 cache-misses=69
[sample=85] cpu=0 bench=fmref cycles=664583 instructions=417295 cache-misses=56
[sample=86] cpu=0 bench=fmref cycles=666972 instructions=417292 cache-misses=62
[sample=87] cpu=0 bench=fmref cycles=664136 instructions=417301 cache-misses=62
[sample=88] cpu=0 bench=fmref cycles=667772 instructions=417300 cache-misses=56
[sample=89] cpu=0 bench=fmref cycles=664769 instructions=417297 cache-misses=69
[sample=90] cpu=0 bench=fmref cycles=674111 instructions=417296 cache-misses=56
[sample=91] cpu=0 bench=fmref cycles=664637 instructions=417294 cache-misses=63
[sample=92] cpu=0 bench=fmref cycles=673248 instructions=417299 cache-misses=61
[sample=93] cpu=0 bench=fmref cycles=673766 instructions=417297 cache-misses=57
[sample=94] cpu=0 bench=fmref cycles=668145 instructions=417296 cache-misses=70
[sample=95] cpu=0 bench=fmref cycles=668846 instructions=417301 cache-misses=63
[sample=96] cpu=0 bench=fmref cycles=665726 instructions=417301 cache-misses=54
[sample=97] cpu=0 bench=fmref cycles=660505 instructions=417298 cache-misses=53
[sample=98] cpu=0 bench=fmref cycles=663240 instructions=417304 cache-misses=58
[sample=99] cpu=0 bench=fmref cycles=677109 instructions=417304 cache-misses=82

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      660505              1288890            677062.89            667443.50
  instructions                417292               454808            417673.75            417298.50
  cache-misses                    51                  123                62.59                60.00
