[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=905230 instructions=454814 cache-misses=143
[sample=1] cpu=0 bench=fmref cycles=678054 instructions=417295 cache-misses=69
[sample=2] cpu=0 bench=fmref cycles=664957 instructions=417303 cache-misses=59
[sample=3] cpu=0 bench=fmref cycles=671071 instructions=417301 cache-misses=66
[sample=4] cpu=0 bench=fmref cycles=673916 instructions=417300 cache-misses=58
[sample=5] cpu=0 bench=fmref cycles=664617 instructions=417299 cache-misses=52
[sample=6] cpu=0 bench=fmref cycles=674058 instructions=417298 cache-misses=52
[sample=7] cpu=0 bench=fmref cycles=667484 instructions=417301 cache-misses=57
[sample=8] cpu=0 bench=fmref cycles=668494 instructions=417299 cache-misses=59
[sample=9] cpu=0 bench=fmref cycles=665877 instructions=417298 cache-misses=60
[sample=10] cpu=0 bench=fmref cycles=668172 instructions=417298 cache-misses=62
[sample=11] cpu=0 bench=fmref cycles=667798 instructions=417293 cache-misses=65
[sample=12] cpu=0 bench=fmref cycles=663009 instructions=417301 cache-misses=66
[sample=13] cpu=0 bench=fmref cycles=664695 instructions=417297 cache-misses=56
[sample=14] cpu=0 bench=fmref cycles=673036 instructions=417297 cache-misses=88
[sample=15] cpu=0 bench=fmref cycles=660116 instructions=417299 cache-misses=58
[sample=16] cpu=0 bench=fmref cycles=662017 instructions=417299 cache-misses=55
[sample=17] cpu=0 bench=fmref cycles=663901 instructions=417297 cache-misses=48
[sample=18] cpu=0 bench=fmref cycles=670156 instructions=417299 cache-misses=60
[sample=19] cpu=0 bench=fmref cycles=668745 instructions=417296 cache-misses=50
[sample=20] cpu=0 bench=fmref cycles=667066 instructions=417298 cache-misses=63
[sample=21] cpu=0 bench=fmref cycles=662766 instructions=417299 cache-misses=52
[sample=22] cpu=0 bench=fmref cycles=667243 instructions=417300 cache-misses=56
[sample=23] cpu=0 bench=fmref cycles=672946 instructions=417301 cache-misses=76
[sample=24] cpu=0 bench=fmref cycles=668857 instructions=417296 cache-misses=58
[sample=25] cpu=0 bench=fmref cycles=670596 instructions=417299 cache-misses=72
[sample=26] cpu=0 bench=fmref cycles=670582 instructions=417298 cache-misses=74
[sample=27] cpu=0 bench=fmref cycles=664408 instructions=417298 cache-misses=53
[sample=28] cpu=0 bench=fmref cycles=667968 instructions=417292 cache-misses=62
[sample=29] cpu=0 bench=fmref cycles=662185 instructions=417298 cache-misses=55
[sample=30] cpu=0 bench=fmref cycles=673194 instructions=417300 cache-misses=103
[sample=31] cpu=0 bench=fmref cycles=664835 instructions=417304 cache-misses=73
[sample=32] cpu=0 bench=fmref cycles=668051 instructions=417302 cache-misses=58
[sample=33] cpu=0 bench=fmref cycles=670316 instructions=417301 cache-misses=59
[sample=34] cpu=0 bench=fmref cycles=671810 instructions=417298 cache-misses=65
[sample=35] cpu=0 bench=fmref cycles=670131 instructions=417301 cache-misses=64
[sample=36] cpu=0 bench=fmref cycles=663975 instructions=417300 cache-misses=68
[sample=37] cpu=0 bench=fmref cycles=662580 instructions=417299 cache-misses=70
[sample=38] cpu=0 bench=fmref cycles=664921 instructions=417297 cache-misses=63
[sample=39] cpu=0 bench=fmref cycles=667958 instructions=417293 cache-misses=60
[sample=40] cpu=0 bench=fmref cycles=665307 instructions=417300 cache-misses=67
[sample=41] cpu=0 bench=fmref cycles=671839 instructions=417302 cache-misses=85
[sample=42] cpu=0 bench=fmref cycles=670814 instructions=417293 cache-misses=73
[sample=43] cpu=0 bench=fmref cycles=664932 instructions=417299 cache-misses=54
[sample=44] cpu=0 bench=fmref cycles=660714 instructions=417294 cache-misses=50
[sample=45] cpu=0 bench=fmref cycles=670519 instructions=417296 cache-misses=58
[sample=46] cpu=0 bench=fmref cycles=675791 instructions=417296 cache-misses=86
[sample=47] cpu=0 bench=fmref cycles=677683 instructions=417306 cache-misses=72
[sample=48] cpu=0 bench=fmref cycles=662912 instructions=417297 cache-misses=54
[sample=49] cpu=0 bench=fmref cycles=668431 instructions=417300 cache-misses=64
[sample=50] cpu=0 bench=fmref cycles=664937 instructions=417294 cache-misses=59
[sample=51] cpu=0 bench=fmref cycles=670032 instructions=417305 cache-misses=80
[sample=52] cpu=0 bench=fmref cycles=662619 instructions=417297 cache-misses=59
[sample=53] cpu=0 bench=fmref cycles=672823 instructions=417297 cache-misses=57
[sample=54] cpu=0 bench=fmref cycles=667433 instructions=417300 cache-misses=67
[sample=55] cpu=0 bench=fmref cycles=667445 instructions=417298 cache-misses=65
[sample=56] cpu=0 bench=fmref cycles=673227 instructions=417300 cache-misses=81
[sample=57] cpu=0 bench=fmref cycles=673135 instructions=417298 cache-misses=64
[sample=58] cpu=0 bench=fmref cycles=665451 instructions=417295 cache-misses=59
[sample=59] cpu=0 bench=fmref cycles=663945 instructions=417297 cache-misses=66
[sample=60] cpu=0 bench=fmref cycles=668193 instructions=417295 cache-misses=52
[sample=61] cpu=0 bench=fmref cycles=668753 instructions=417293 cache-misses=69
[sample=62] cpu=0 bench=fmref cycles=665728 instructions=417295 cache-misses=68
[sample=63] cpu=0 bench=fmref cycles=662617 instructions=417297 cache-misses=53
[sample=64] cpu=0 bench=fmref cycles=663464 instructions=417302 cache-misses=57
[sample=65] cpu=0 bench=fmref cycles=666306 instructions=417294 cache-misses=62
[sample=66] cpu=0 bench=fmref cycles=665627 instructions=417294 cache-misses=58
[sample=67] cpu=0 bench=fmref cycles=664814 instructions=417296 cache-misses=73
