[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=898171 instructions=454812 cache-misses=145
[sample=1] cpu=0 bench=fmref cycles=676122 instructions=417316 cache-misses=76
[sample=2] cpu=0 bench=fmref cycles=670828 instructions=417304 cache-misses=75
[sample=3] cpu=0 bench=fmref cycles=666040 instructions=417303 cache-misses=74
[sample=4] cpu=0 bench=fmref cycles=663167 instructions=417305 cache-misses=71
[sample=5] cpu=0 bench=fmref cycles=665424 instructions=417301 cache-misses=73
[sample=6] cpu=0 bench=fmref cycles=667487 instructions=417300 cache-misses=65
[sample=7] cpu=0 bench=fmref cycles=670841 instructions=417299 cache-misses=73
[sample=8] cpu=0 bench=fmref cycles=672964 instructions=417301 cache-misses=69
[sample=9] cpu=0 bench=fmref cycles=671004 instructions=417302 cache-misses=67
[sample=10] cpu=0 bench=fmref cycles=666384 instructions=417305 cache-misses=70
[sample=11] cpu=0 bench=fmref cycles=662592 instructions=417306 cache-misses=71
[sample=12] cpu=0 bench=fmref cycles=669155 instructions=417303 cache-misses=69
[sample=13] cpu=0 bench=fmref cycles=669500 instructions=417305 cache-misses=66
[sample=14] cpu=0 bench=fmref cycles=674313 instructions=417303 cache-misses=77
[sample=15] cpu=0 bench=fmref cycles=675020 instructions=417309 cache-misses=61
[sample=16] cpu=0 bench=fmref cycles=670947 instructions=417312 cache-misses=66
[sample=17] cpu=0 bench=fmref cycles=668491 instructions=417308 cache-misses=73
[sample=18] cpu=0 bench=fmref cycles=666423 instructions=417304 cache-misses=73
[sample=19] cpu=0 bench=fmref cycles=671024 instructions=417310 cache-misses=62
[sample=20] cpu=0 bench=fmref cycles=672604 instructions=417303 cache-misses=68
[sample=21] cpu=0 bench=fmref cycles=670758 instructions=417304 cache-misses=70
[sample=22] cpu=0 bench=fmref cycles=919654 instructions=417306 cache-misses=76
[sample=23] cpu=0 bench=fmref cycles=671346 instructions=417303 cache-misses=87
[sample=24] cpu=0 bench=fmref cycles=666008 instructions=417305 cache-misses=73
[sample=25] cpu=0 bench=fmref cycles=665677 instructions=417300 cache-misses=70
[sample=26] cpu=0 bench=fmref cycles=664909 instructions=417309 cache-misses=65
[sample=27] cpu=0 bench=fmref cycles=660906 instructions=417306 cache-misses=69
[sample=28] cpu=0 bench=fmref cycles=671138 instructions=417308 cache-misses=89
[sample=29] cpu=0 bench=fmref cycles=669029 instructions=417302 cache-misses=66
[sample=30] cpu=0 bench=fmref cycles=667961 instructions=417302 cache-misses=70
[sample=31] cpu=0 bench=fmref cycles=672717 instructions=417305 cache-misses=72
[sample=32] cpu=0 bench=fmref cycles=671121 instructions=417302 cache-misses=75
[sample=33] cpu=0 bench=fmref cycles=667352 instructions=417307 cache-misses=83
[sample=34] cpu=0 bench=fmref cycles=663138 instructions=417300 cache-misses=71
[sample=35] cpu=0 bench=fmref cycles=665779 instructions=417306 cache-misses=75
[sample=36] cpu=0 bench=fmref cycles=662065 instructions=417304 cache-misses=67
[sample=37] cpu=0 bench=fmref cycles=665471 instructions=417307 cache-misses=72
[sample=38] cpu=0 bench=fmref cycles=671431 instructions=417303 cache-misses=64
[sample=39] cpu=0 bench=fmref cycles=672955 instructions=417304 cache-misses=95
[sample=40] cpu=0 bench=fmref cycles=667686 instructions=417302 cache-misses=86
