[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=894398 instructions=454813 cache-misses=141
[sample=1] cpu=0 bench=fmref cycles=665152 instructions=417310 cache-misses=67
[sample=2] cpu=0 bench=fmref cycles=668171 instructions=417299 cache-misses=60
[sample=3] cpu=0 bench=fmref cycles=665629 instructions=417301 cache-misses=63
[sample=4] cpu=0 bench=fmref cycles=666715 instructions=417303 cache-misses=57
[sample=5] cpu=0 bench=fmref cycles=666177 instructions=417306 cache-misses=66
[sample=6] cpu=0 bench=fmref cycles=666675 instructions=417300 cache-misses=59
[sample=7] cpu=0 bench=fmref cycles=668224 instructions=417302 cache-misses=56
[sample=8] cpu=0 bench=fmref cycles=666305 instructions=417305 cache-misses=58
[sample=9] cpu=0 bench=fmref cycles=670425 instructions=417296 cache-misses=68
[sample=10] cpu=0 bench=fmref cycles=667714 instructions=417303 cache-misses=60
[sample=11] cpu=0 bench=fmref cycles=667381 instructions=417299 cache-misses=60
[sample=12] cpu=0 bench=fmref cycles=666531 instructions=417305 cache-misses=61
[sample=13] cpu=0 bench=fmref cycles=671928 instructions=417301 cache-misses=71
[sample=14] cpu=0 bench=fmref cycles=665887 instructions=417301 cache-misses=56
[sample=15] cpu=0 bench=fmref cycles=668764 instructions=417301 cache-misses=64
[sample=16] cpu=0 bench=fmref cycles=665441 instructions=417300 cache-misses=59
[sample=17] cpu=0 bench=fmref cycles=668155 instructions=417299 cache-misses=56
[sample=18] cpu=0 bench=fmref cycles=672898 instructions=417303 cache-misses=59
[sample=19] cpu=0 bench=fmref cycles=667531 instructions=417302 cache-misses=83
[sample=20] cpu=0 bench=fmref cycles=679380 instructions=417306 cache-misses=77
[sample=21] cpu=0 bench=fmref cycles=667420 instructions=417299 cache-misses=52
[sample=22] cpu=0 bench=fmref cycles=664843 instructions=417298 cache-misses=58
[sample=23] cpu=0 bench=fmref cycles=664049 instructions=417303 cache-misses=60
[sample=24] cpu=0 bench=fmref cycles=666168 instructions=417296 cache-misses=85
[sample=25] cpu=0 bench=fmref cycles=673072 instructions=417303 cache-misses=75
