[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=47064 instructions=2955 cache-misses=28
[sample=1] cpu=0 bench=insertsort cycles=23496 instructions=2947 cache-misses=14
[sample=2] cpu=0 bench=insertsort cycles=7625 instructions=2946 cache-misses=10
[sample=3] cpu=0 bench=insertsort cycles=7293 instructions=2946 cache-misses=10
[sample=4] cpu=0 bench=insertsort cycles=7372 instructions=2946 cache-misses=11
[sample=5] cpu=0 bench=insertsort cycles=6520 instructions=2946 cache-misses=8
[sample=6] cpu=0 bench=insertsort cycles=7136 instructions=2946 cache-misses=11
[sample=7] cpu=0 bench=insertsort cycles=5515 instructions=2946 cache-misses=13
[sample=8] cpu=0 bench=insertsort cycles=5796 instructions=2946 cache-misses=11
[sample=9] cpu=0 bench=insertsort cycles=7426 instructions=2946 cache-misses=11
[sample=10] cpu=0 bench=insertsort cycles=8385 instructions=2946 cache-misses=13
[sample=11] cpu=0 bench=insertsort cycles=6530 instructions=2946 cache-misses=11
[sample=12] cpu=0 bench=insertsort cycles=7420 instructions=2946 cache-misses=12
[sample=13] cpu=0 bench=insertsort cycles=6055 instructions=2946 cache-misses=11
[sample=14] cpu=0 bench=insertsort cycles=6305 instructions=2946 cache-misses=13
[sample=15] cpu=0 bench=insertsort cycles=5938 instructions=2946 cache-misses=11
[sample=16] cpu=0 bench=insertsort cycles=6710 instructions=2946 cache-misses=12
[sample=17] cpu=0 bench=insertsort cycles=6634 instructions=2946 cache-misses=10
[sample=18] cpu=0 bench=insertsort cycles=6220 instructions=2946 cache-misses=9
[sample=19] cpu=0 bench=insertsort cycles=7181 instructions=2946 cache-misses=13
[sample=20] cpu=0 bench=insertsort cycles=7638 instructions=2946 cache-misses=13
[sample=21] cpu=0 bench=insertsort cycles=12859 instructions=2946 cache-misses=12
[sample=22] cpu=0 bench=insertsort cycles=6992 instructions=2946 cache-misses=10
[sample=23] cpu=0 bench=insertsort cycles=7281 instructions=2946 cache-misses=10
[sample=24] cpu=0 bench=insertsort cycles=7703 instructions=2946 cache-misses=13
[sample=25] cpu=0 bench=insertsort cycles=6983 instructions=2946 cache-misses=13
[sample=26] cpu=0 bench=insertsort cycles=7085 instructions=2946 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=7239 instructions=2946 cache-misses=14
[sample=28] cpu=0 bench=insertsort cycles=6542 instructions=2946 cache-misses=10
[sample=29] cpu=0 bench=insertsort cycles=6706 instructions=2946 cache-misses=13
[sample=30] cpu=0 bench=insertsort cycles=10918 instructions=2946 cache-misses=9
[sample=31] cpu=0 bench=insertsort cycles=11047 instructions=2946 cache-misses=11
[sample=32] cpu=0 bench=insertsort cycles=5229 instructions=2946 cache-misses=7
[sample=33] cpu=0 bench=insertsort cycles=7574 instructions=2946 cache-misses=11
[sample=34] cpu=0 bench=insertsort cycles=8386 instructions=2946 cache-misses=12
[sample=35] cpu=0 bench=insertsort cycles=4903 instructions=2946 cache-misses=10
[sample=36] cpu=0 bench=insertsort cycles=10699 instructions=2946 cache-misses=12
[sample=37] cpu=0 bench=insertsort cycles=8141 instructions=2946 cache-misses=13
[sample=38] cpu=0 bench=insertsort cycles=6959 instructions=2946 cache-misses=13
[sample=39] cpu=0 bench=insertsort cycles=5935 instructions=2946 cache-misses=11
[sample=40] cpu=0 bench=insertsort cycles=6642 instructions=2946 cache-misses=16
[sample=41] cpu=0 bench=insertsort cycles=6530 instructions=2946 cache-misses=10
[sample=42] cpu=0 bench=insertsort cycles=6184 instructions=2946 cache-misses=11
[sample=43] cpu=0 bench=insertsort cycles=9859 instructions=2946 cache-misses=15
[sample=44] cpu=0 bench=insertsort cycles=7353 instructions=2946 cache-misses=13
[sample=45] cpu=0 bench=insertsort cycles=7125 instructions=2946 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=7193 instructions=2946 cache-misses=7
[sample=47] cpu=0 bench=insertsort cycles=7457 instructions=2946 cache-misses=9
[sample=48] cpu=0 bench=insertsort cycles=9065 instructions=2946 cache-misses=15
[sample=49] cpu=0 bench=insertsort cycles=6833 instructions=2946 cache-misses=12
[sample=50] cpu=0 bench=insertsort cycles=13725 instructions=2946 cache-misses=14
[sample=51] cpu=0 bench=insertsort cycles=6928 instructions=2946 cache-misses=12
[sample=52] cpu=0 bench=insertsort cycles=7138 instructions=2946 cache-misses=12
[sample=53] cpu=0 bench=insertsort cycles=6690 instructions=2946 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=13590 instructions=2946 cache-misses=18
[sample=55] cpu=0 bench=insertsort cycles=9034 instructions=2946 cache-misses=13
[sample=56] cpu=0 bench=insertsort cycles=19047 instructions=2946 cache-misses=17
[sample=57] cpu=0 bench=insertsort cycles=9757 instructions=2946 cache-misses=13
[sample=58] cpu=0 bench=insertsort cycles=13413 instructions=2946 cache-misses=13
[sample=59] cpu=0 bench=insertsort cycles=6831 instructions=2946 cache-misses=11
[sample=60] cpu=0 bench=insertsort cycles=6772 instructions=2946 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=7646 instructions=2946 cache-misses=11
[sample=62] cpu=0 bench=insertsort cycles=6973 instructions=2946 cache-misses=12
[sample=63] cpu=0 bench=insertsort cycles=5725 instructions=2946 cache-misses=10
[sample=64] cpu=0 bench=insertsort cycles=7674 instructions=2946 cache-misses=10
[sample=65] cpu=0 bench=insertsort cycles=6023 instructions=2946 cache-misses=10
[sample=66] cpu=0 bench=insertsort cycles=5958 instructions=2946 cache-misses=12
[sample=67] cpu=0 bench=insertsort cycles=14560 instructions=2946 cache-misses=10
[sample=68] cpu=0 bench=insertsort cycles=6482 instructions=2946 cache-misses=12
[sample=69] cpu=0 bench=insertsort cycles=5441 instructions=2946 cache-misses=9
[sample=70] cpu=0 bench=insertsort cycles=6053 instructions=2946 cache-misses=13
[sample=71] cpu=0 bench=insertsort cycles=5235 instructions=2946 cache-misses=14
[sample=72] cpu=0 bench=insertsort cycles=5677 instructions=2946 cache-misses=12
[sample=73] cpu=0 bench=insertsort cycles=5766 instructions=2946 cache-misses=11
[sample=74] cpu=0 bench=insertsort cycles=7247 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=6825 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=6852 instructions=2946 cache-misses=11
[sample=77] cpu=0 bench=insertsort cycles=6887 instructions=2946 cache-misses=12
[sample=78] cpu=0 bench=insertsort cycles=5871 instructions=2946 cache-misses=13
[sample=79] cpu=0 bench=insertsort cycles=6797 instructions=2946 cache-misses=10
[sample=80] cpu=0 bench=insertsort cycles=7252 instructions=2946 cache-misses=10
[sample=81] cpu=0 bench=insertsort cycles=7270 instructions=2946 cache-misses=11
[sample=82] cpu=0 bench=insertsort cycles=7035 instructions=2946 cache-misses=15
[sample=83] cpu=0 bench=insertsort cycles=7730 instructions=2946 cache-misses=11
[sample=84] cpu=0 bench=insertsort cycles=7437 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=11415 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=6921 instructions=2946 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=6884 instructions=2946 cache-misses=10
[sample=88] cpu=0 bench=insertsort cycles=7167 instructions=2946 cache-misses=8
[sample=89] cpu=0 bench=insertsort cycles=5813 instructions=2946 cache-misses=8
[sample=90] cpu=0 bench=insertsort cycles=7212 instructions=2946 cache-misses=13
[sample=91] cpu=0 bench=insertsort cycles=6472 instructions=2946 cache-misses=10
[sample=92] cpu=0 bench=insertsort cycles=7481 instructions=2946 cache-misses=13
[sample=93] cpu=0 bench=insertsort cycles=6341 instructions=2946 cache-misses=10
[sample=94] cpu=0 bench=insertsort cycles=7788 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=8631 instructions=2946 cache-misses=12
[sample=96] cpu=0 bench=insertsort cycles=7410 instructions=2946 cache-misses=10
[sample=97] cpu=0 bench=insertsort cycles=6154 instructions=2946 cache-misses=9
[sample=98] cpu=0 bench=insertsort cycles=6397 instructions=2946 cache-misses=12
[sample=99] cpu=0 bench=insertsort cycles=5904 instructions=2946 cache-misses=11

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4903                47064              8110.12              7060.00
  instructions                  2946                 2955              2946.10              2946.00
  cache-misses                     7                   28                11.76                12.00
