[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=899553 instructions=454814 cache-misses=133
[sample=1] cpu=0 bench=fmref cycles=676161 instructions=417308 cache-misses=80
[sample=2] cpu=0 bench=fmref cycles=669868 instructions=417304 cache-misses=71
[sample=3] cpu=0 bench=fmref cycles=669514 instructions=417304 cache-misses=72
[sample=4] cpu=0 bench=fmref cycles=663310 instructions=417305 cache-misses=59
[sample=5] cpu=0 bench=fmref cycles=666959 instructions=417306 cache-misses=60
[sample=6] cpu=0 bench=fmref cycles=666358 instructions=417302 cache-misses=62
[sample=7] cpu=0 bench=fmref cycles=669950 instructions=417306 cache-misses=81
[sample=8] cpu=0 bench=fmref cycles=665548 instructions=417295 cache-misses=54
[sample=9] cpu=0 bench=fmref cycles=666832 instructions=417297 cache-misses=68
[sample=10] cpu=0 bench=fmref cycles=668296 instructions=417297 cache-misses=64
[sample=11] cpu=0 bench=fmref cycles=663168 instructions=417299 cache-misses=60
[sample=12] cpu=0 bench=fmref cycles=670839 instructions=417296 cache-misses=68
[sample=13] cpu=0 bench=fmref cycles=675092 instructions=417307 cache-misses=61
[sample=14] cpu=0 bench=fmref cycles=672507 instructions=417300 cache-misses=71
[sample=15] cpu=0 bench=fmref cycles=660049 instructions=417297 cache-misses=53
[sample=16] cpu=0 bench=fmref cycles=662270 instructions=417297 cache-misses=56
[sample=17] cpu=0 bench=fmref cycles=662283 instructions=417295 cache-misses=56
[sample=18] cpu=0 bench=fmref cycles=662003 instructions=417299 cache-misses=62
[sample=19] cpu=0 bench=fmref cycles=663319 instructions=417301 cache-misses=68
[sample=20] cpu=0 bench=fmref cycles=662969 instructions=417302 cache-misses=67
[sample=21] cpu=0 bench=fmref cycles=664645 instructions=417297 cache-misses=61
[sample=22] cpu=0 bench=fmref cycles=658258 instructions=417297 cache-misses=59
[sample=23] cpu=0 bench=fmref cycles=663904 instructions=417302 cache-misses=88
[sample=24] cpu=0 bench=fmref cycles=692506 instructions=417301 cache-misses=67
[sample=25] cpu=0 bench=fmref cycles=663583 instructions=417297 cache-misses=69
[sample=26] cpu=0 bench=fmref cycles=665716 instructions=417297 cache-misses=59
[sample=27] cpu=0 bench=fmref cycles=672397 instructions=417298 cache-misses=63
[sample=28] cpu=0 bench=fmref cycles=664836 instructions=417298 cache-misses=61
[sample=29] cpu=0 bench=fmref cycles=669951 instructions=417297 cache-misses=72
[sample=30] cpu=0 bench=fmref cycles=664327 instructions=417304 cache-misses=67
[sample=31] cpu=0 bench=fmref cycles=672459 instructions=417299 cache-misses=61
[sample=32] cpu=0 bench=fmref cycles=670044 instructions=417297 cache-misses=58
[sample=33] cpu=0 bench=fmref cycles=668933 instructions=417298 cache-misses=76
[sample=34] cpu=0 bench=fmref cycles=674363 instructions=417302 cache-misses=89
[sample=35] cpu=0 bench=fmref cycles=667754 instructions=417299 cache-misses=74
[sample=36] cpu=0 bench=fmref cycles=664359 instructions=417292 cache-misses=71
[sample=37] cpu=0 bench=fmref cycles=672613 instructions=417296 cache-misses=68
[sample=38] cpu=0 bench=fmref cycles=670731 instructions=417297 cache-misses=57
[sample=39] cpu=0 bench=fmref cycles=671680 instructions=417305 cache-misses=69
[sample=40] cpu=0 bench=fmref cycles=668740 instructions=417295 cache-misses=61
[sample=41] cpu=0 bench=fmref cycles=665218 instructions=417294 cache-misses=62
[sample=42] cpu=0 bench=fmref cycles=667605 instructions=417296 cache-misses=54
[sample=43] cpu=0 bench=fmref cycles=664804 instructions=417298 cache-misses=59
[sample=44] cpu=0 bench=fmref cycles=672779 instructions=417296 cache-misses=71
[sample=45] cpu=0 bench=fmref cycles=670963 instructions=417302 cache-misses=58
[sample=46] cpu=0 bench=fmref cycles=667089 instructions=417298 cache-misses=63
[sample=47] cpu=0 bench=fmref cycles=664428 instructions=417299 cache-misses=75
[sample=48] cpu=0 bench=fmref cycles=667381 instructions=417300 cache-misses=59
[sample=49] cpu=0 bench=fmref cycles=666219 instructions=417304 cache-misses=80
[sample=50] cpu=0 bench=fmref cycles=669244 instructions=417303 cache-misses=68
[sample=51] cpu=0 bench=fmref cycles=663756 instructions=417308 cache-misses=63
[sample=52] cpu=0 bench=fmref cycles=668015 instructions=417300 cache-misses=65
[sample=53] cpu=0 bench=fmref cycles=667059 instructions=417300 cache-misses=55
[sample=54] cpu=0 bench=fmref cycles=664335 instructions=417298 cache-misses=57
[sample=55] cpu=0 bench=fmref cycles=667703 instructions=417302 cache-misses=70
[sample=56] cpu=0 bench=fmref cycles=670897 instructions=417298 cache-misses=62
[sample=57] cpu=0 bench=fmref cycles=701897 instructions=417303 cache-misses=101
[sample=58] cpu=0 bench=fmref cycles=670396 instructions=417305 cache-misses=57
[sample=59] cpu=0 bench=fmref cycles=665593 instructions=417299 cache-misses=59
[sample=60] cpu=0 bench=fmref cycles=661230 instructions=417295 cache-misses=55
[sample=61] cpu=0 bench=fmref cycles=670097 instructions=417297 cache-misses=74
[sample=62] cpu=0 bench=fmref cycles=662531 instructions=417296 cache-misses=63
[sample=63] cpu=0 bench=fmref cycles=667998 instructions=417293 cache-misses=59
[sample=64] cpu=0 bench=fmref cycles=666229 instructions=417297 cache-misses=69
[sample=65] cpu=0 bench=fmref cycles=668988 instructions=417301 cache-misses=65
[sample=66] cpu=0 bench=fmref cycles=663067 instructions=417301 cache-misses=66
[sample=67] cpu=0 bench=fmref cycles=671776 instructions=417302 cache-misses=63
[sample=68] cpu=0 bench=fmref cycles=663385 instructions=417298 cache-misses=57
[sample=69] cpu=0 bench=fmref cycles=664451 instructions=417296 cache-misses=56
[sample=70] cpu=0 bench=fmref cycles=667639 instructions=417295 cache-misses=61
[sample=71] cpu=0 bench=fmref cycles=663952 instructions=417299 cache-misses=57
[sample=72] cpu=0 bench=fmref cycles=666110 instructions=417301 cache-misses=67
[sample=73] cpu=0 bench=fmref cycles=663307 instructions=417298 cache-misses=64
[sample=74] cpu=0 bench=fmref cycles=666427 instructions=417302 cache-misses=62
[sample=75] cpu=0 bench=fmref cycles=674025 instructions=417296 cache-misses=64
[sample=76] cpu=0 bench=fmref cycles=709503 instructions=417303 cache-misses=103
[sample=77] cpu=0 bench=fmref cycles=686286 instructions=417302 cache-misses=83
[sample=78] cpu=0 bench=fmref cycles=665588 instructions=417301 cache-misses=65
[sample=79] cpu=0 bench=fmref cycles=671888 instructions=417305 cache-misses=58
[sample=80] cpu=0 bench=fmref cycles=670912 instructions=417299 cache-misses=59
[sample=81] cpu=0 bench=fmref cycles=670772 instructions=417298 cache-misses=66
[sample=82] cpu=0 bench=fmref cycles=663188 instructions=417294 cache-misses=63
[sample=83] cpu=0 bench=fmref cycles=664577 instructions=417297 cache-misses=57
[sample=84] cpu=0 bench=fmref cycles=662999 instructions=417296 cache-misses=53
[sample=85] cpu=0 bench=fmref cycles=675060 instructions=417299 cache-misses=73
[sample=86] cpu=0 bench=fmref cycles=665299 instructions=417296 cache-misses=56
[sample=87] cpu=0 bench=fmref cycles=667728 instructions=417297 cache-misses=57
[sample=88] cpu=0 bench=fmref cycles=661038 instructions=417292 cache-misses=62
[sample=89] cpu=0 bench=fmref cycles=666037 instructions=417296 cache-misses=66
[sample=90] cpu=0 bench=fmref cycles=668071 instructions=417296 cache-misses=62
[sample=91] cpu=0 bench=fmref cycles=670609 instructions=417299 cache-misses=60
[sample=92] cpu=0 bench=fmref cycles=664209 instructions=417300 cache-misses=58
[sample=93] cpu=0 bench=fmref cycles=664079 instructions=417295 cache-misses=71
[sample=94] cpu=0 bench=fmref cycles=666018 instructions=417293 cache-misses=67
[sample=95] cpu=0 bench=fmref cycles=664873 instructions=417297 cache-misses=70
[sample=96] cpu=0 bench=fmref cycles=680169 instructions=417298 cache-misses=73
[sample=97] cpu=0 bench=fmref cycles=663681 instructions=417300 cache-misses=64
[sample=98] cpu=0 bench=fmref cycles=662858 instructions=417297 cache-misses=74
[sample=99] cpu=0 bench=fmref cycles=665736 instructions=417302 cache-misses=70

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      658258               899553            670664.18            666895.50
  instructions                417292               454814            417674.21            417298.00
  cache-misses                    53                  133                66.06                63.00
