[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=898148 instructions=454808 cache-misses=124
[sample=1] cpu=0 bench=fmref cycles=688076 instructions=417303 cache-misses=103
[sample=2] cpu=0 bench=fmref cycles=669668 instructions=417300 cache-misses=80
[sample=3] cpu=0 bench=fmref cycles=673714 instructions=417297 cache-misses=76
[sample=4] cpu=0 bench=fmref cycles=665675 instructions=417302 cache-misses=52
[sample=5] cpu=0 bench=fmref cycles=699483 instructions=417304 cache-misses=98
[sample=6] cpu=0 bench=fmref cycles=673998 instructions=417300 cache-misses=65
[sample=7] cpu=0 bench=fmref cycles=666972 instructions=417302 cache-misses=60
[sample=8] cpu=0 bench=fmref cycles=674268 instructions=417302 cache-misses=77
[sample=9] cpu=0 bench=fmref cycles=672446 instructions=417300 cache-misses=56
[sample=10] cpu=0 bench=fmref cycles=669119 instructions=417298 cache-misses=57
[sample=11] cpu=0 bench=fmref cycles=668315 instructions=417300 cache-misses=57
[sample=12] cpu=0 bench=fmref cycles=668720 instructions=417297 cache-misses=60
[sample=13] cpu=0 bench=fmref cycles=669788 instructions=417307 cache-misses=61
[sample=14] cpu=0 bench=fmref cycles=670149 instructions=417297 cache-misses=56
[sample=15] cpu=0 bench=fmref cycles=668025 instructions=417299 cache-misses=54
[sample=16] cpu=0 bench=fmref cycles=668987 instructions=417299 cache-misses=57
[sample=17] cpu=0 bench=fmref cycles=672609 instructions=417298 cache-misses=62
[sample=18] cpu=0 bench=fmref cycles=670973 instructions=417302 cache-misses=63
[sample=19] cpu=0 bench=fmref cycles=666717 instructions=417297 cache-misses=58
[sample=20] cpu=0 bench=fmref cycles=664574 instructions=417297 cache-misses=72
[sample=21] cpu=0 bench=fmref cycles=673053 instructions=417299 cache-misses=60
[sample=22] cpu=0 bench=fmref cycles=670185 instructions=417293 cache-misses=58
[sample=23] cpu=0 bench=fmref cycles=666275 instructions=417297 cache-misses=80
[sample=24] cpu=0 bench=fmref cycles=664451 instructions=417299 cache-misses=57
[sample=25] cpu=0 bench=fmref cycles=666987 instructions=417295 cache-misses=54
[sample=26] cpu=0 bench=fmref cycles=664405 instructions=417294 cache-misses=59
[sample=27] cpu=0 bench=fmref cycles=663599 instructions=417299 cache-misses=65
[sample=28] cpu=0 bench=fmref cycles=667168 instructions=417298 cache-misses=71
[sample=29] cpu=0 bench=fmref cycles=670146 instructions=417303 cache-misses=72
[sample=30] cpu=0 bench=fmref cycles=669592 instructions=417300 cache-misses=64
[sample=31] cpu=0 bench=fmref cycles=669706 instructions=417298 cache-misses=57
[sample=32] cpu=0 bench=fmref cycles=668715 instructions=417296 cache-misses=56
[sample=33] cpu=0 bench=fmref cycles=670356 instructions=417299 cache-misses=53
[sample=34] cpu=0 bench=fmref cycles=665306 instructions=417304 cache-misses=76
[sample=35] cpu=0 bench=fmref cycles=828917 instructions=417301 cache-misses=71
[sample=36] cpu=0 bench=fmref cycles=671822 instructions=417303 cache-misses=69
[sample=37] cpu=0 bench=fmref cycles=663406 instructions=417300 cache-misses=59
[sample=38] cpu=0 bench=fmref cycles=662878 instructions=417298 cache-misses=48
[sample=39] cpu=0 bench=fmref cycles=666600 instructions=417300 cache-misses=59
[sample=40] cpu=0 bench=fmref cycles=665678 instructions=417300 cache-misses=75
[sample=41] cpu=0 bench=fmref cycles=669159 instructions=417302 cache-misses=75
[sample=42] cpu=0 bench=fmref cycles=665725 instructions=417294 cache-misses=55
[sample=43] cpu=0 bench=fmref cycles=662312 instructions=417293 cache-misses=52
[sample=44] cpu=0 bench=fmref cycles=662589 instructions=417299 cache-misses=51
[sample=45] cpu=0 bench=fmref cycles=665438 instructions=417295 cache-misses=63
[sample=46] cpu=0 bench=fmref cycles=664037 instructions=417299 cache-misses=55
[sample=47] cpu=0 bench=fmref cycles=673370 instructions=417300 cache-misses=54
[sample=48] cpu=0 bench=fmref cycles=671580 instructions=417299 cache-misses=78
[sample=49] cpu=0 bench=fmref cycles=672443 instructions=417304 cache-misses=78
[sample=50] cpu=0 bench=fmref cycles=664106 instructions=417301 cache-misses=51
[sample=51] cpu=0 bench=fmref cycles=663064 instructions=417299 cache-misses=56
[sample=52] cpu=0 bench=fmref cycles=738684 instructions=417307 cache-misses=119
[sample=53] cpu=0 bench=fmref cycles=865981 instructions=417297 cache-misses=73
[sample=54] cpu=0 bench=fmref cycles=664693 instructions=417303 cache-misses=51
[sample=55] cpu=0 bench=fmref cycles=672658 instructions=417300 cache-misses=55
[sample=56] cpu=0 bench=fmref cycles=661432 instructions=417299 cache-misses=53
[sample=57] cpu=0 bench=fmref cycles=666765 instructions=417294 cache-misses=64
[sample=58] cpu=0 bench=fmref cycles=660896 instructions=417297 cache-misses=68
[sample=59] cpu=0 bench=fmref cycles=666808 instructions=417296 cache-misses=76
[sample=60] cpu=0 bench=fmref cycles=668937 instructions=417302 cache-misses=54
[sample=61] cpu=0 bench=fmref cycles=667340 instructions=417305 cache-misses=55
[sample=62] cpu=0 bench=fmref cycles=665395 instructions=417300 cache-misses=48
[sample=63] cpu=0 bench=fmref cycles=669379 instructions=417303 cache-misses=56
