[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=879993 instructions=454816 cache-misses=122
[sample=1] cpu=0 bench=fmref cycles=678954 instructions=417303 cache-misses=76
[sample=2] cpu=0 bench=fmref cycles=670224 instructions=417302 cache-misses=75
[sample=3] cpu=0 bench=fmref cycles=665733 instructions=417302 cache-misses=62
[sample=4] cpu=0 bench=fmref cycles=662491 instructions=417297 cache-misses=64
[sample=5] cpu=0 bench=fmref cycles=662897 instructions=417298 cache-misses=74
[sample=6] cpu=0 bench=fmref cycles=669170 instructions=417296 cache-misses=61
[sample=7] cpu=0 bench=fmref cycles=662592 instructions=417299 cache-misses=51
[sample=8] cpu=0 bench=fmref cycles=665891 instructions=417297 cache-misses=54
[sample=9] cpu=0 bench=fmref cycles=664674 instructions=417307 cache-misses=66
[sample=10] cpu=0 bench=fmref cycles=665099 instructions=417296 cache-misses=57
[sample=11] cpu=0 bench=fmref cycles=668666 instructions=417294 cache-misses=67
[sample=12] cpu=0 bench=fmref cycles=672054 instructions=417297 cache-misses=62
[sample=13] cpu=0 bench=fmref cycles=662917 instructions=417297 cache-misses=46
[sample=14] cpu=0 bench=fmref cycles=671034 instructions=417297 cache-misses=68
[sample=15] cpu=0 bench=fmref cycles=662723 instructions=417297 cache-misses=55
[sample=16] cpu=0 bench=fmref cycles=662880 instructions=417299 cache-misses=59
[sample=17] cpu=0 bench=fmref cycles=662968 instructions=417295 cache-misses=51
[sample=18] cpu=0 bench=fmref cycles=671841 instructions=417301 cache-misses=56
[sample=19] cpu=0 bench=fmref cycles=659912 instructions=417295 cache-misses=62
[sample=20] cpu=0 bench=fmref cycles=665439 instructions=417303 cache-misses=60
[sample=21] cpu=0 bench=fmref cycles=667563 instructions=417303 cache-misses=60
[sample=22] cpu=0 bench=fmref cycles=662407 instructions=417296 cache-misses=67
[sample=23] cpu=0 bench=fmref cycles=667021 instructions=417297 cache-misses=49
[sample=24] cpu=0 bench=fmref cycles=664740 instructions=417298 cache-misses=77
[sample=25] cpu=0 bench=fmref cycles=672249 instructions=417298 cache-misses=85
[sample=26] cpu=0 bench=fmref cycles=665733 instructions=417299 cache-misses=58
[sample=27] cpu=0 bench=fmref cycles=666219 instructions=417296 cache-misses=60
[sample=28] cpu=0 bench=fmref cycles=669666 instructions=417297 cache-misses=58
[sample=29] cpu=0 bench=fmref cycles=666176 instructions=417301 cache-misses=60
[sample=30] cpu=0 bench=fmref cycles=665899 instructions=417297 cache-misses=82
[sample=31] cpu=0 bench=fmref cycles=671031 instructions=417304 cache-misses=67
[sample=32] cpu=0 bench=fmref cycles=664755 instructions=417300 cache-misses=60
[sample=33] cpu=0 bench=fmref cycles=664773 instructions=417297 cache-misses=61
[sample=34] cpu=0 bench=fmref cycles=662445 instructions=417301 cache-misses=50
[sample=35] cpu=0 bench=fmref cycles=665824 instructions=417299 cache-misses=60
[sample=36] cpu=0 bench=fmref cycles=663621 instructions=417295 cache-misses=73
[sample=37] cpu=0 bench=fmref cycles=664398 instructions=417297 cache-misses=56
[sample=38] cpu=0 bench=fmref cycles=665235 instructions=417294 cache-misses=59
[sample=39] cpu=0 bench=fmref cycles=668742 instructions=417295 cache-misses=69
[sample=40] cpu=0 bench=fmref cycles=673069 instructions=417293 cache-misses=63
[sample=41] cpu=0 bench=fmref cycles=668080 instructions=417300 cache-misses=73
[sample=42] cpu=0 bench=fmref cycles=669089 instructions=417300 cache-misses=57
[sample=43] cpu=0 bench=fmref cycles=670071 instructions=417297 cache-misses=55
[sample=44] cpu=0 bench=fmref cycles=671703 instructions=417295 cache-misses=81
[sample=45] cpu=0 bench=fmref cycles=669075 instructions=417300 cache-misses=52
[sample=46] cpu=0 bench=fmref cycles=666522 instructions=417300 cache-misses=61
[sample=47] cpu=0 bench=fmref cycles=669953 instructions=417298 cache-misses=75
[sample=48] cpu=0 bench=fmref cycles=667447 instructions=417300 cache-misses=77
[sample=49] cpu=0 bench=fmref cycles=667839 instructions=417302 cache-misses=53
[sample=50] cpu=0 bench=fmref cycles=670082 instructions=417298 cache-misses=85
[sample=51] cpu=0 bench=fmref cycles=662041 instructions=417303 cache-misses=56
[sample=52] cpu=0 bench=fmref cycles=668834 instructions=417298 cache-misses=59
[sample=53] cpu=0 bench=fmref cycles=662722 instructions=417299 cache-misses=67
[sample=54] cpu=0 bench=fmref cycles=669998 instructions=417298 cache-misses=66
[sample=55] cpu=0 bench=fmref cycles=666297 instructions=417298 cache-misses=60
[sample=56] cpu=0 bench=fmref cycles=664466 instructions=417300 cache-misses=56
[sample=57] cpu=0 bench=fmref cycles=670119 instructions=417300 cache-misses=68
[sample=58] cpu=0 bench=fmref cycles=664678 instructions=417302 cache-misses=57
[sample=59] cpu=0 bench=fmref cycles=665294 instructions=417299 cache-misses=70
[sample=60] cpu=0 bench=fmref cycles=666702 instructions=417296 cache-misses=65
[sample=61] cpu=0 bench=fmref cycles=670281 instructions=417299 cache-misses=77
[sample=62] cpu=0 bench=fmref cycles=671967 instructions=417296 cache-misses=65
[sample=63] cpu=0 bench=fmref cycles=671725 instructions=417298 cache-misses=59
[sample=64] cpu=0 bench=fmref cycles=662840 instructions=417302 cache-misses=74
[sample=65] cpu=0 bench=fmref cycles=670921 instructions=417296 cache-misses=57
[sample=66] cpu=0 bench=fmref cycles=667077 instructions=417297 cache-misses=53
[sample=67] cpu=0 bench=fmref cycles=664327 instructions=417300 cache-misses=74
[sample=68] cpu=0 bench=fmref cycles=673567 instructions=417301 cache-misses=87
[sample=69] cpu=0 bench=fmref cycles=666198 instructions=417296 cache-misses=58
[sample=70] cpu=0 bench=fmref cycles=660851 instructions=417299 cache-misses=73
[sample=71] cpu=0 bench=fmref cycles=665263 instructions=417295 cache-misses=73
[sample=72] cpu=0 bench=fmref cycles=666161 instructions=417300 cache-misses=57
[sample=73] cpu=0 bench=fmref cycles=672474 instructions=417302 cache-misses=90
[sample=74] cpu=0 bench=fmref cycles=661395 instructions=417298 cache-misses=63
[sample=75] cpu=0 bench=fmref cycles=706220 instructions=417305 cache-misses=117
[sample=76] cpu=0 bench=fmref cycles=749499 instructions=417307 cache-misses=116
[sample=77] cpu=0 bench=fmref cycles=674292 instructions=417306 cache-misses=60
[sample=78] cpu=0 bench=fmref cycles=669161 instructions=417301 cache-misses=59
[sample=79] cpu=0 bench=fmref cycles=665474 instructions=417302 cache-misses=56
[sample=80] cpu=0 bench=fmref cycles=666828 instructions=417299 cache-misses=57
[sample=81] cpu=0 bench=fmref cycles=666855 instructions=417300 cache-misses=83
[sample=82] cpu=0 bench=fmref cycles=666126 instructions=417304 cache-misses=84
[sample=83] cpu=0 bench=fmref cycles=716816 instructions=417301 cache-misses=88
[sample=84] cpu=0 bench=fmref cycles=666423 instructions=417301 cache-misses=53
[sample=85] cpu=0 bench=fmref cycles=661979 instructions=417303 cache-misses=85
[sample=86] cpu=0 bench=fmref cycles=667547 instructions=417300 cache-misses=60
[sample=87] cpu=0 bench=fmref cycles=666578 instructions=417301 cache-misses=68
[sample=88] cpu=0 bench=fmref cycles=669444 instructions=417301 cache-misses=79
[sample=89] cpu=0 bench=fmref cycles=668139 instructions=417297 cache-misses=52
[sample=90] cpu=0 bench=fmref cycles=662061 instructions=417298 cache-misses=52
[sample=91] cpu=0 bench=fmref cycles=666238 instructions=417297 cache-misses=62
[sample=92] cpu=0 bench=fmref cycles=671177 instructions=417295 cache-misses=64
[sample=93] cpu=0 bench=fmref cycles=667807 instructions=417295 cache-misses=58
[sample=94] cpu=0 bench=fmref cycles=667788 instructions=417298 cache-misses=60
[sample=95] cpu=0 bench=fmref cycles=665944 instructions=417298 cache-misses=62
[sample=96] cpu=0 bench=fmref cycles=664635 instructions=417297 cache-misses=57
[sample=97] cpu=0 bench=fmref cycles=665551 instructions=417296 cache-misses=57
[sample=98] cpu=0 bench=fmref cycles=671623 instructions=417293 cache-misses=70
[sample=99] cpu=0 bench=fmref cycles=671251 instructions=417302 cache-misses=77

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      659912               879993            670912.33            666640.00
  instructions                417293               454816            417674.04            417298.50
  cache-misses                    46                  122                66.11                62.00
