[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=49153 instructions=2954 cache-misses=25
[sample=1] cpu=0 bench=insertsort cycles=30273 instructions=2947 cache-misses=12
[sample=2] cpu=0 bench=insertsort cycles=21599 instructions=2946 cache-misses=16
[sample=3] cpu=0 bench=insertsort cycles=13387 instructions=2947 cache-misses=18
[sample=4] cpu=0 bench=insertsort cycles=6557 instructions=2947 cache-misses=17
[sample=5] cpu=0 bench=insertsort cycles=5980 instructions=2947 cache-misses=12
[sample=6] cpu=0 bench=insertsort cycles=5238 instructions=2947 cache-misses=12
[sample=7] cpu=0 bench=insertsort cycles=5907 instructions=2946 cache-misses=12
[sample=8] cpu=0 bench=insertsort cycles=11637 instructions=2946 cache-misses=17
[sample=9] cpu=0 bench=insertsort cycles=10671 instructions=2946 cache-misses=17
[sample=10] cpu=0 bench=insertsort cycles=6533 instructions=2947 cache-misses=16
[sample=11] cpu=0 bench=insertsort cycles=7536 instructions=2946 cache-misses=13
[sample=12] cpu=0 bench=insertsort cycles=6507 instructions=2946 cache-misses=14
[sample=13] cpu=0 bench=insertsort cycles=6847 instructions=2946 cache-misses=14
[sample=14] cpu=0 bench=insertsort cycles=6786 instructions=2947 cache-misses=10
[sample=15] cpu=0 bench=insertsort cycles=7050 instructions=2947 cache-misses=15
[sample=16] cpu=0 bench=insertsort cycles=6901 instructions=2947 cache-misses=13
[sample=17] cpu=0 bench=insertsort cycles=10007 instructions=2946 cache-misses=13
[sample=18] cpu=0 bench=insertsort cycles=6046 instructions=2947 cache-misses=13
[sample=19] cpu=0 bench=insertsort cycles=6118 instructions=2947 cache-misses=12
[sample=20] cpu=0 bench=insertsort cycles=8776 instructions=2947 cache-misses=14
[sample=21] cpu=0 bench=insertsort cycles=6734 instructions=2946 cache-misses=14
[sample=22] cpu=0 bench=insertsort cycles=41879 instructions=2946 cache-misses=23
[sample=23] cpu=0 bench=insertsort cycles=38155 instructions=2946 cache-misses=20
[sample=24] cpu=0 bench=insertsort cycles=20652 instructions=2946 cache-misses=20
[sample=25] cpu=0 bench=insertsort cycles=7403 instructions=2946 cache-misses=11
[sample=26] cpu=0 bench=insertsort cycles=7780 instructions=2946 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=6865 instructions=2946 cache-misses=13
[sample=28] cpu=0 bench=insertsort cycles=6662 instructions=2946 cache-misses=12
[sample=29] cpu=0 bench=insertsort cycles=5779 instructions=2946 cache-misses=11
[sample=30] cpu=0 bench=insertsort cycles=8778 instructions=2946 cache-misses=12
[sample=31] cpu=0 bench=insertsort cycles=6954 instructions=2946 cache-misses=12
[sample=32] cpu=0 bench=insertsort cycles=6402 instructions=2946 cache-misses=13
[sample=33] cpu=0 bench=insertsort cycles=6414 instructions=2946 cache-misses=11
[sample=34] cpu=0 bench=insertsort cycles=6520 instructions=2946 cache-misses=11
[sample=35] cpu=0 bench=insertsort cycles=14847 instructions=2946 cache-misses=17
[sample=36] cpu=0 bench=insertsort cycles=7960 instructions=2946 cache-misses=15
[sample=37] cpu=0 bench=insertsort cycles=8646 instructions=2946 cache-misses=12
[sample=38] cpu=0 bench=insertsort cycles=6852 instructions=2946 cache-misses=11
[sample=39] cpu=0 bench=insertsort cycles=7470 instructions=2946 cache-misses=11
[sample=40] cpu=0 bench=insertsort cycles=6099 instructions=2946 cache-misses=11
[sample=41] cpu=0 bench=insertsort cycles=10370 instructions=2946 cache-misses=11
[sample=42] cpu=0 bench=insertsort cycles=10450 instructions=2946 cache-misses=13
[sample=43] cpu=0 bench=insertsort cycles=6662 instructions=2946 cache-misses=13
[sample=44] cpu=0 bench=insertsort cycles=7055 instructions=2946 cache-misses=17
[sample=45] cpu=0 bench=insertsort cycles=11819 instructions=2946 cache-misses=13
[sample=46] cpu=0 bench=insertsort cycles=7438 instructions=2946 cache-misses=15
[sample=47] cpu=0 bench=insertsort cycles=6728 instructions=2946 cache-misses=11
[sample=48] cpu=0 bench=insertsort cycles=6705 instructions=2946 cache-misses=14
[sample=49] cpu=0 bench=insertsort cycles=6662 instructions=2946 cache-misses=13
[sample=50] cpu=0 bench=insertsort cycles=9087 instructions=2946 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=6162 instructions=2946 cache-misses=12
[sample=52] cpu=0 bench=insertsort cycles=7573 instructions=2946 cache-misses=13
[sample=53] cpu=0 bench=insertsort cycles=9559 instructions=2946 cache-misses=15
[sample=54] cpu=0 bench=insertsort cycles=7439 instructions=2946 cache-misses=12
[sample=55] cpu=0 bench=insertsort cycles=6171 instructions=2946 cache-misses=13
[sample=56] cpu=0 bench=insertsort cycles=9416 instructions=2946 cache-misses=12
[sample=57] cpu=0 bench=insertsort cycles=7173 instructions=2946 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=7479 instructions=2946 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=7885 instructions=2946 cache-misses=13
[sample=60] cpu=0 bench=insertsort cycles=8301 instructions=2946 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=8018 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=5885 instructions=2946 cache-misses=12
[sample=63] cpu=0 bench=insertsort cycles=7661 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=6401 instructions=2946 cache-misses=14
[sample=65] cpu=0 bench=insertsort cycles=15141 instructions=2946 cache-misses=20
[sample=66] cpu=0 bench=insertsort cycles=14289 instructions=2946 cache-misses=16
[sample=67] cpu=0 bench=insertsort cycles=6457 instructions=2946 cache-misses=13
[sample=68] cpu=0 bench=insertsort cycles=6211 instructions=2946 cache-misses=14
[sample=69] cpu=0 bench=insertsort cycles=7036 instructions=2946 cache-misses=15
[sample=70] cpu=0 bench=insertsort cycles=8251 instructions=2946 cache-misses=13
[sample=71] cpu=0 bench=insertsort cycles=5958 instructions=2946 cache-misses=13
[sample=72] cpu=0 bench=insertsort cycles=7772 instructions=2946 cache-misses=15
