[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=902618 instructions=454807 cache-misses=130
[sample=1] cpu=0 bench=fmref cycles=695412 instructions=417301 cache-misses=74
[sample=2] cpu=0 bench=fmref cycles=667734 instructions=417300 cache-misses=63
[sample=3] cpu=0 bench=fmref cycles=674297 instructions=417304 cache-misses=69
[sample=4] cpu=0 bench=fmref cycles=669368 instructions=417298 cache-misses=54
[sample=5] cpu=0 bench=fmref cycles=664941 instructions=417303 cache-misses=49
[sample=6] cpu=0 bench=fmref cycles=667859 instructions=417299 cache-misses=62
[sample=7] cpu=0 bench=fmref cycles=665752 instructions=417297 cache-misses=55
[sample=8] cpu=0 bench=fmref cycles=669469 instructions=417301 cache-misses=63
[sample=9] cpu=0 bench=fmref cycles=670080 instructions=417299 cache-misses=65
[sample=10] cpu=0 bench=fmref cycles=667660 instructions=417305 cache-misses=67
[sample=11] cpu=0 bench=fmref cycles=666898 instructions=417296 cache-misses=65
[sample=12] cpu=0 bench=fmref cycles=670103 instructions=417304 cache-misses=58
[sample=13] cpu=0 bench=fmref cycles=663293 instructions=417307 cache-misses=61
[sample=14] cpu=0 bench=fmref cycles=666324 instructions=417303 cache-misses=63
[sample=15] cpu=0 bench=fmref cycles=667445 instructions=417297 cache-misses=63
[sample=16] cpu=0 bench=fmref cycles=669991 instructions=417301 cache-misses=59
[sample=17] cpu=0 bench=fmref cycles=671024 instructions=417298 cache-misses=63
[sample=18] cpu=0 bench=fmref cycles=664054 instructions=417301 cache-misses=70
[sample=19] cpu=0 bench=fmref cycles=672153 instructions=417298 cache-misses=79
[sample=20] cpu=0 bench=fmref cycles=669557 instructions=417295 cache-misses=64
[sample=21] cpu=0 bench=fmref cycles=665156 instructions=417297 cache-misses=59
[sample=22] cpu=0 bench=fmref cycles=669595 instructions=417305 cache-misses=66
[sample=23] cpu=0 bench=fmref cycles=671061 instructions=417300 cache-misses=59
[sample=24] cpu=0 bench=fmref cycles=677155 instructions=417304 cache-misses=86
[sample=25] cpu=0 bench=fmref cycles=668492 instructions=417297 cache-misses=68
[sample=26] cpu=0 bench=fmref cycles=667856 instructions=417303 cache-misses=63
[sample=27] cpu=0 bench=fmref cycles=673018 instructions=417303 cache-misses=60
[sample=28] cpu=0 bench=fmref cycles=672000 instructions=417303 cache-misses=59
[sample=29] cpu=0 bench=fmref cycles=670173 instructions=417299 cache-misses=66
[sample=30] cpu=0 bench=fmref cycles=666303 instructions=417303 cache-misses=59
[sample=31] cpu=0 bench=fmref cycles=664877 instructions=417298 cache-misses=52
[sample=32] cpu=0 bench=fmref cycles=670969 instructions=417299 cache-misses=59
[sample=33] cpu=0 bench=fmref cycles=710600 instructions=417304 cache-misses=109
[sample=34] cpu=0 bench=fmref cycles=738020 instructions=417300 cache-misses=84
[sample=35] cpu=0 bench=fmref cycles=690784 instructions=417299 cache-misses=77
[sample=36] cpu=0 bench=fmref cycles=665831 instructions=417298 cache-misses=62
[sample=37] cpu=0 bench=fmref cycles=664695 instructions=417297 cache-misses=71
[sample=38] cpu=0 bench=fmref cycles=672617 instructions=417303 cache-misses=54
[sample=39] cpu=0 bench=fmref cycles=666858 instructions=417302 cache-misses=66
[sample=40] cpu=0 bench=fmref cycles=662517 instructions=417308 cache-misses=55
[sample=41] cpu=0 bench=fmref cycles=669825 instructions=417302 cache-misses=55
[sample=42] cpu=0 bench=fmref cycles=674332 instructions=417298 cache-misses=59
[sample=43] cpu=0 bench=fmref cycles=663367 instructions=417293 cache-misses=57
[sample=44] cpu=0 bench=fmref cycles=663489 instructions=417301 cache-misses=62
[sample=45] cpu=0 bench=fmref cycles=668341 instructions=417301 cache-misses=61
[sample=46] cpu=0 bench=fmref cycles=659405 instructions=417302 cache-misses=58
[sample=47] cpu=0 bench=fmref cycles=666593 instructions=417297 cache-misses=59
[sample=48] cpu=0 bench=fmref cycles=663031 instructions=417301 cache-misses=63
[sample=49] cpu=0 bench=fmref cycles=669774 instructions=417298 cache-misses=61
[sample=50] cpu=0 bench=fmref cycles=665001 instructions=417295 cache-misses=64
[sample=51] cpu=0 bench=fmref cycles=669344 instructions=417299 cache-misses=96
[sample=52] cpu=0 bench=fmref cycles=669619 instructions=417300 cache-misses=68
[sample=53] cpu=0 bench=fmref cycles=665481 instructions=417293 cache-misses=63
[sample=54] cpu=0 bench=fmref cycles=669272 instructions=417295 cache-misses=60
[sample=55] cpu=0 bench=fmref cycles=666731 instructions=417298 cache-misses=63
[sample=56] cpu=0 bench=fmref cycles=670220 instructions=417295 cache-misses=62
[sample=57] cpu=0 bench=fmref cycles=667599 instructions=417296 cache-misses=67
[sample=58] cpu=0 bench=fmref cycles=673029 instructions=417302 cache-misses=51
[sample=59] cpu=0 bench=fmref cycles=671074 instructions=417303 cache-misses=61
[sample=60] cpu=0 bench=fmref cycles=670212 instructions=417302 cache-misses=64
[sample=61] cpu=0 bench=fmref cycles=680949 instructions=417305 cache-misses=83
[sample=62] cpu=0 bench=fmref cycles=669517 instructions=417298 cache-misses=63
[sample=63] cpu=0 bench=fmref cycles=675509 instructions=417301 cache-misses=65
[sample=64] cpu=0 bench=fmref cycles=664104 instructions=417298 cache-misses=55
[sample=65] cpu=0 bench=fmref cycles=663545 instructions=417294 cache-misses=61
[sample=66] cpu=0 bench=fmref cycles=667526 instructions=417299 cache-misses=69
[sample=67] cpu=0 bench=fmref cycles=669952 instructions=417301 cache-misses=69
[sample=68] cpu=0 bench=fmref cycles=662837 instructions=417295 cache-misses=63
[sample=69] cpu=0 bench=fmref cycles=664663 instructions=417297 cache-misses=68
[sample=70] cpu=0 bench=fmref cycles=674299 instructions=417296 cache-misses=61
[sample=71] cpu=0 bench=fmref cycles=664477 instructions=417299 cache-misses=57
[sample=72] cpu=0 bench=fmref cycles=665969 instructions=417294 cache-misses=66
[sample=73] cpu=0 bench=fmref cycles=662300 instructions=417298 cache-misses=53
[sample=74] cpu=0 bench=fmref cycles=667574 instructions=417293 cache-misses=67
[sample=75] cpu=0 bench=fmref cycles=668726 instructions=417300 cache-misses=54
[sample=76] cpu=0 bench=fmref cycles=667771 instructions=417294 cache-misses=58
[sample=77] cpu=0 bench=fmref cycles=671884 instructions=417298 cache-misses=79
[sample=78] cpu=0 bench=fmref cycles=671186 instructions=417297 cache-misses=59
[sample=79] cpu=0 bench=fmref cycles=664083 instructions=417298 cache-misses=64
[sample=80] cpu=0 bench=fmref cycles=667787 instructions=417297 cache-misses=54
[sample=81] cpu=0 bench=fmref cycles=665275 instructions=417298 cache-misses=52
[sample=82] cpu=0 bench=fmref cycles=682350 instructions=417301 cache-misses=97
[sample=83] cpu=0 bench=fmref cycles=666665 instructions=417297 cache-misses=56
[sample=84] cpu=0 bench=fmref cycles=666190 instructions=417298 cache-misses=66
