[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=49582 instructions=2956 cache-misses=23
[sample=1] cpu=0 bench=insertsort cycles=20380 instructions=2947 cache-misses=16
[sample=2] cpu=0 bench=insertsort cycles=6327 instructions=2947 cache-misses=15
[sample=3] cpu=0 bench=insertsort cycles=6220 instructions=2947 cache-misses=14
[sample=4] cpu=0 bench=insertsort cycles=6141 instructions=2947 cache-misses=10
[sample=5] cpu=0 bench=insertsort cycles=5540 instructions=2946 cache-misses=14
[sample=6] cpu=0 bench=insertsort cycles=17236 instructions=2946 cache-misses=14
[sample=7] cpu=0 bench=insertsort cycles=7100 instructions=2946 cache-misses=12
[sample=8] cpu=0 bench=insertsort cycles=8181 instructions=2946 cache-misses=15
[sample=9] cpu=0 bench=insertsort cycles=7446 instructions=2946 cache-misses=13
[sample=10] cpu=0 bench=insertsort cycles=6740 instructions=2946 cache-misses=12
[sample=11] cpu=0 bench=insertsort cycles=6849 instructions=2946 cache-misses=15
[sample=12] cpu=0 bench=insertsort cycles=9107 instructions=2946 cache-misses=15
[sample=13] cpu=0 bench=insertsort cycles=5860 instructions=2946 cache-misses=13
[sample=14] cpu=0 bench=insertsort cycles=7311 instructions=2946 cache-misses=15
[sample=15] cpu=0 bench=insertsort cycles=6577 instructions=2946 cache-misses=11
[sample=16] cpu=0 bench=insertsort cycles=8773 instructions=2946 cache-misses=14
[sample=17] cpu=0 bench=insertsort cycles=6443 instructions=2946 cache-misses=14
[sample=18] cpu=0 bench=insertsort cycles=7465 instructions=2946 cache-misses=9
[sample=19] cpu=0 bench=insertsort cycles=8137 instructions=2946 cache-misses=14
[sample=20] cpu=0 bench=insertsort cycles=6907 instructions=2946 cache-misses=14
[sample=21] cpu=0 bench=insertsort cycles=6615 instructions=2946 cache-misses=11
[sample=22] cpu=0 bench=insertsort cycles=6673 instructions=2946 cache-misses=13
[sample=23] cpu=0 bench=insertsort cycles=6960 instructions=2946 cache-misses=11
[sample=24] cpu=0 bench=insertsort cycles=6267 instructions=2946 cache-misses=12
[sample=25] cpu=0 bench=insertsort cycles=7124 instructions=2947 cache-misses=12
[sample=26] cpu=0 bench=insertsort cycles=7647 instructions=2946 cache-misses=14
[sample=27] cpu=0 bench=insertsort cycles=6330 instructions=2946 cache-misses=13
[sample=28] cpu=0 bench=insertsort cycles=12305 instructions=2946 cache-misses=14
[sample=29] cpu=0 bench=insertsort cycles=9226 instructions=2946 cache-misses=11
[sample=30] cpu=0 bench=insertsort cycles=8389 instructions=2946 cache-misses=14
[sample=31] cpu=0 bench=insertsort cycles=5787 instructions=2946 cache-misses=11
[sample=32] cpu=0 bench=insertsort cycles=9468 instructions=2946 cache-misses=12
[sample=33] cpu=0 bench=insertsort cycles=7299 instructions=2946 cache-misses=13
[sample=34] cpu=0 bench=insertsort cycles=7775 instructions=2946 cache-misses=14
[sample=35] cpu=0 bench=insertsort cycles=7649 instructions=2946 cache-misses=10
