[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=51141 instructions=2954 cache-misses=29
[sample=1] cpu=0 bench=insertsort cycles=19384 instructions=2946 cache-misses=16
[sample=2] cpu=0 bench=insertsort cycles=6811 instructions=2946 cache-misses=15
[sample=3] cpu=0 bench=insertsort cycles=7036 instructions=2946 cache-misses=16
[sample=4] cpu=0 bench=insertsort cycles=11797 instructions=2946 cache-misses=13
[sample=5] cpu=0 bench=insertsort cycles=7314 instructions=2946 cache-misses=13
[sample=6] cpu=0 bench=insertsort cycles=5616 instructions=2946 cache-misses=10
[sample=7] cpu=0 bench=insertsort cycles=6450 instructions=2946 cache-misses=14
[sample=8] cpu=0 bench=insertsort cycles=6864 instructions=2946 cache-misses=12
[sample=9] cpu=0 bench=insertsort cycles=6856 instructions=2946 cache-misses=13
[sample=10] cpu=0 bench=insertsort cycles=7323 instructions=2946 cache-misses=15
[sample=11] cpu=0 bench=insertsort cycles=6838 instructions=2946 cache-misses=14
[sample=12] cpu=0 bench=insertsort cycles=10382 instructions=2946 cache-misses=20
[sample=13] cpu=0 bench=insertsort cycles=7374 instructions=2946 cache-misses=13
[sample=14] cpu=0 bench=insertsort cycles=7100 instructions=2946 cache-misses=16
[sample=15] cpu=0 bench=insertsort cycles=9950 instructions=2946 cache-misses=13
[sample=16] cpu=0 bench=insertsort cycles=7862 instructions=2946 cache-misses=14
[sample=17] cpu=0 bench=insertsort cycles=7554 instructions=2946 cache-misses=12
[sample=18] cpu=0 bench=insertsort cycles=7160 instructions=2946 cache-misses=14
[sample=19] cpu=0 bench=insertsort cycles=12559 instructions=2946 cache-misses=16
[sample=20] cpu=0 bench=insertsort cycles=6448 instructions=2946 cache-misses=14
[sample=21] cpu=0 bench=insertsort cycles=7210 instructions=2946 cache-misses=14
[sample=22] cpu=0 bench=insertsort cycles=6861 instructions=2946 cache-misses=12
[sample=23] cpu=0 bench=insertsort cycles=6794 instructions=2946 cache-misses=11
[sample=24] cpu=0 bench=insertsort cycles=6644 instructions=2946 cache-misses=13
[sample=25] cpu=0 bench=insertsort cycles=5144 instructions=2946 cache-misses=16
[sample=26] cpu=0 bench=insertsort cycles=6398 instructions=2946 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=7353 instructions=2946 cache-misses=11
[sample=28] cpu=0 bench=insertsort cycles=7002 instructions=2946 cache-misses=12
[sample=29] cpu=0 bench=insertsort cycles=7191 instructions=2946 cache-misses=14
[sample=30] cpu=0 bench=insertsort cycles=6777 instructions=2946 cache-misses=13
[sample=31] cpu=0 bench=insertsort cycles=6658 instructions=2946 cache-misses=14
[sample=32] cpu=0 bench=insertsort cycles=6815 instructions=2946 cache-misses=11
[sample=33] cpu=0 bench=insertsort cycles=5600 instructions=2946 cache-misses=11
[sample=34] cpu=0 bench=insertsort cycles=7552 instructions=2946 cache-misses=16
[sample=35] cpu=0 bench=insertsort cycles=7509 instructions=2946 cache-misses=12
[sample=36] cpu=0 bench=insertsort cycles=6800 instructions=2946 cache-misses=11
[sample=37] cpu=0 bench=insertsort cycles=8176 instructions=2946 cache-misses=14
[sample=38] cpu=0 bench=insertsort cycles=6802 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=7789 instructions=2946 cache-misses=15
[sample=40] cpu=0 bench=insertsort cycles=6412 instructions=2946 cache-misses=12
[sample=41] cpu=0 bench=insertsort cycles=7090 instructions=2946 cache-misses=15
[sample=42] cpu=0 bench=insertsort cycles=7303 instructions=2946 cache-misses=14
[sample=43] cpu=0 bench=insertsort cycles=6630 instructions=2946 cache-misses=13
[sample=44] cpu=0 bench=insertsort cycles=6894 instructions=2946 cache-misses=13
[sample=45] cpu=0 bench=insertsort cycles=8449 instructions=2946 cache-misses=11
[sample=46] cpu=0 bench=insertsort cycles=7058 instructions=2946 cache-misses=13
[sample=47] cpu=0 bench=insertsort cycles=7931 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=6724 instructions=2946 cache-misses=14
[sample=49] cpu=0 bench=insertsort cycles=8317 instructions=2946 cache-misses=16
[sample=50] cpu=0 bench=insertsort cycles=7104 instructions=2946 cache-misses=23
[sample=51] cpu=0 bench=insertsort cycles=8381 instructions=2946 cache-misses=17
[sample=52] cpu=0 bench=insertsort cycles=6557 instructions=2946 cache-misses=15
[sample=53] cpu=0 bench=insertsort cycles=5411 instructions=2946 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=6489 instructions=2946 cache-misses=13
[sample=55] cpu=0 bench=insertsort cycles=7346 instructions=2946 cache-misses=12
[sample=56] cpu=0 bench=insertsort cycles=7551 instructions=2946 cache-misses=12
[sample=57] cpu=0 bench=insertsort cycles=6262 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=6335 instructions=2946 cache-misses=14
[sample=59] cpu=0 bench=insertsort cycles=5908 instructions=2946 cache-misses=11
[sample=60] cpu=0 bench=insertsort cycles=5522 instructions=2946 cache-misses=13
[sample=61] cpu=0 bench=insertsort cycles=7440 instructions=2946 cache-misses=13
[sample=62] cpu=0 bench=insertsort cycles=7092 instructions=2946 cache-misses=14
[sample=63] cpu=0 bench=insertsort cycles=6093 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=7239 instructions=2946 cache-misses=14
[sample=65] cpu=0 bench=insertsort cycles=7265 instructions=2946 cache-misses=15
[sample=66] cpu=0 bench=insertsort cycles=6063 instructions=2946 cache-misses=10
[sample=67] cpu=0 bench=insertsort cycles=5234 instructions=2946 cache-misses=13
[sample=68] cpu=0 bench=insertsort cycles=5813 instructions=2946 cache-misses=12
[sample=69] cpu=0 bench=insertsort cycles=6320 instructions=2946 cache-misses=14
[sample=70] cpu=0 bench=insertsort cycles=5056 instructions=2946 cache-misses=12
[sample=71] cpu=0 bench=insertsort cycles=5340 instructions=2946 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=5167 instructions=2946 cache-misses=12
[sample=73] cpu=0 bench=insertsort cycles=5836 instructions=2946 cache-misses=13
[sample=74] cpu=0 bench=insertsort cycles=6238 instructions=2946 cache-misses=13
[sample=75] cpu=0 bench=insertsort cycles=5410 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=13117 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=5196 instructions=2946 cache-misses=13
[sample=78] cpu=0 bench=insertsort cycles=6996 instructions=2946 cache-misses=12
[sample=79] cpu=0 bench=insertsort cycles=5956 instructions=2946 cache-misses=15
[sample=80] cpu=0 bench=insertsort cycles=6314 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=6419 instructions=2946 cache-misses=14
[sample=82] cpu=0 bench=insertsort cycles=6140 instructions=2946 cache-misses=15
[sample=83] cpu=0 bench=insertsort cycles=5494 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=5585 instructions=2946 cache-misses=12
[sample=85] cpu=0 bench=insertsort cycles=5450 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=43362 instructions=2946 cache-misses=17
[sample=87] cpu=0 bench=insertsort cycles=6720 instructions=2946 cache-misses=8
[sample=88] cpu=0 bench=insertsort cycles=8617 instructions=2946 cache-misses=6
[sample=89] cpu=0 bench=insertsort cycles=4697 instructions=2946 cache-misses=6
[sample=90] cpu=0 bench=insertsort cycles=5068 instructions=2946 cache-misses=6
[sample=91] cpu=0 bench=insertsort cycles=4505 instructions=2946 cache-misses=6
[sample=92] cpu=0 bench=insertsort cycles=4961 instructions=2946 cache-misses=5
[sample=93] cpu=0 bench=insertsort cycles=4761 instructions=2946 cache-misses=5
[sample=94] cpu=0 bench=insertsort cycles=4891 instructions=2946 cache-misses=4
[sample=95] cpu=0 bench=insertsort cycles=4601 instructions=2946 cache-misses=4
[sample=96] cpu=0 bench=insertsort cycles=5032 instructions=2946 cache-misses=4
[sample=97] cpu=0 bench=insertsort cycles=4521 instructions=2946 cache-misses=2
[sample=98] cpu=0 bench=insertsort cycles=5025 instructions=2946 cache-misses=5
[sample=99] cpu=0 bench=insertsort cycles=5324 instructions=2946 cache-misses=9

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4505                51141              7669.26              6785.50
  instructions                  2946                 2954              2946.08              2946.00
  cache-misses                     2                   29                12.53                13.00
