[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=891569 instructions=454816 cache-misses=162
[sample=1] cpu=0 bench=fmref cycles=710177 instructions=417308 cache-misses=67
[sample=2] cpu=0 bench=fmref cycles=686464 instructions=417306 cache-misses=63
[sample=3] cpu=0 bench=fmref cycles=676001 instructions=417298 cache-misses=62
[sample=4] cpu=0 bench=fmref cycles=673405 instructions=417301 cache-misses=53
[sample=5] cpu=0 bench=fmref cycles=668468 instructions=417301 cache-misses=60
[sample=6] cpu=0 bench=fmref cycles=677864 instructions=417300 cache-misses=79
[sample=7] cpu=0 bench=fmref cycles=677086 instructions=417295 cache-misses=60
[sample=8] cpu=0 bench=fmref cycles=674803 instructions=417296 cache-misses=62
[sample=9] cpu=0 bench=fmref cycles=666618 instructions=417297 cache-misses=58
[sample=10] cpu=0 bench=fmref cycles=666015 instructions=417296 cache-misses=59
[sample=11] cpu=0 bench=fmref cycles=671467 instructions=417294 cache-misses=61
[sample=12] cpu=0 bench=fmref cycles=807816 instructions=417310 cache-misses=111
[sample=13] cpu=0 bench=fmref cycles=754542 instructions=417305 cache-misses=75
[sample=14] cpu=0 bench=fmref cycles=730737 instructions=417298 cache-misses=60
[sample=15] cpu=0 bench=fmref cycles=712381 instructions=417309 cache-misses=60
[sample=16] cpu=0 bench=fmref cycles=664681 instructions=417298 cache-misses=55
[sample=17] cpu=0 bench=fmref cycles=666368 instructions=417298 cache-misses=64
[sample=18] cpu=0 bench=fmref cycles=668700 instructions=417296 cache-misses=59
[sample=19] cpu=0 bench=fmref cycles=663177 instructions=417303 cache-misses=60
[sample=20] cpu=0 bench=fmref cycles=664747 instructions=417302 cache-misses=68
[sample=21] cpu=0 bench=fmref cycles=773791 instructions=417308 cache-misses=120
[sample=22] cpu=0 bench=fmref cycles=751440 instructions=417306 cache-misses=71
[sample=23] cpu=0 bench=fmref cycles=687334 instructions=417299 cache-misses=69
[sample=24] cpu=0 bench=fmref cycles=677261 instructions=417299 cache-misses=56
[sample=25] cpu=0 bench=fmref cycles=695603 instructions=417302 cache-misses=72
[sample=26] cpu=0 bench=fmref cycles=687790 instructions=417298 cache-misses=54
[sample=27] cpu=0 bench=fmref cycles=668373 instructions=417296 cache-misses=70
[sample=28] cpu=0 bench=fmref cycles=672877 instructions=417298 cache-misses=60
[sample=29] cpu=0 bench=fmref cycles=663756 instructions=417296 cache-misses=70
[sample=30] cpu=0 bench=fmref cycles=683482 instructions=417303 cache-misses=65
[sample=31] cpu=0 bench=fmref cycles=686292 instructions=417297 cache-misses=71
[sample=32] cpu=0 bench=fmref cycles=669703 instructions=417296 cache-misses=78
[sample=33] cpu=0 bench=fmref cycles=667507 instructions=417299 cache-misses=59
[sample=34] cpu=0 bench=fmref cycles=679733 instructions=417296 cache-misses=49
[sample=35] cpu=0 bench=fmref cycles=689481 instructions=417307 cache-misses=62
[sample=36] cpu=0 bench=fmref cycles=668296 instructions=417299 cache-misses=66
[sample=37] cpu=0 bench=fmref cycles=667643 instructions=417292 cache-misses=58
[sample=38] cpu=0 bench=fmref cycles=669383 instructions=417295 cache-misses=78
[sample=39] cpu=0 bench=fmref cycles=666109 instructions=417297 cache-misses=76
[sample=40] cpu=0 bench=fmref cycles=669274 instructions=417305 cache-misses=69
[sample=41] cpu=0 bench=fmref cycles=668673 instructions=417303 cache-misses=77
[sample=42] cpu=0 bench=fmref cycles=668503 instructions=417295 cache-misses=51
[sample=43] cpu=0 bench=fmref cycles=668524 instructions=417297 cache-misses=69
[sample=44] cpu=0 bench=fmref cycles=665293 instructions=417294 cache-misses=67
[sample=45] cpu=0 bench=fmref cycles=680177 instructions=417299 cache-misses=83
[sample=46] cpu=0 bench=fmref cycles=684355 instructions=417297 cache-misses=57
[sample=47] cpu=0 bench=fmref cycles=667888 instructions=417297 cache-misses=58
[sample=48] cpu=0 bench=fmref cycles=663949 instructions=417298 cache-misses=57
[sample=49] cpu=0 bench=fmref cycles=701573 instructions=417298 cache-misses=80
[sample=50] cpu=0 bench=fmref cycles=703662 instructions=417301 cache-misses=52
[sample=51] cpu=0 bench=fmref cycles=680790 instructions=417302 cache-misses=63
[sample=52] cpu=0 bench=fmref cycles=663454 instructions=417300 cache-misses=55
[sample=53] cpu=0 bench=fmref cycles=666533 instructions=417302 cache-misses=66
[sample=54] cpu=0 bench=fmref cycles=716680 instructions=417299 cache-misses=92
[sample=55] cpu=0 bench=fmref cycles=762319 instructions=417300 cache-misses=68
[sample=56] cpu=0 bench=fmref cycles=706989 instructions=417303 cache-misses=63
[sample=57] cpu=0 bench=fmref cycles=666918 instructions=417298 cache-misses=64
[sample=58] cpu=0 bench=fmref cycles=661660 instructions=417297 cache-misses=57
[sample=59] cpu=0 bench=fmref cycles=664932 instructions=417298 cache-misses=87
[sample=60] cpu=0 bench=fmref cycles=665589 instructions=417297 cache-misses=69
[sample=61] cpu=0 bench=fmref cycles=666118 instructions=417302 cache-misses=76
