[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=43119 instructions=2955 cache-misses=27
[sample=1] cpu=0 bench=insertsort cycles=11641 instructions=2947 cache-misses=18
[sample=2] cpu=0 bench=insertsort cycles=7777 instructions=2946 cache-misses=16
[sample=3] cpu=0 bench=insertsort cycles=7278 instructions=2946 cache-misses=16
[sample=4] cpu=0 bench=insertsort cycles=5666 instructions=2946 cache-misses=12
[sample=5] cpu=0 bench=insertsort cycles=5763 instructions=2946 cache-misses=15
[sample=6] cpu=0 bench=insertsort cycles=6460 instructions=2946 cache-misses=9
[sample=7] cpu=0 bench=insertsort cycles=6241 instructions=2946 cache-misses=16
[sample=8] cpu=0 bench=insertsort cycles=7412 instructions=2946 cache-misses=13
[sample=9] cpu=0 bench=insertsort cycles=6394 instructions=2946 cache-misses=11
[sample=10] cpu=0 bench=insertsort cycles=6371 instructions=2946 cache-misses=15
[sample=11] cpu=0 bench=insertsort cycles=7747 instructions=2946 cache-misses=15
[sample=12] cpu=0 bench=insertsort cycles=7100 instructions=2946 cache-misses=12
[sample=13] cpu=0 bench=insertsort cycles=6644 instructions=2946 cache-misses=12
[sample=14] cpu=0 bench=insertsort cycles=6339 instructions=2946 cache-misses=12
[sample=15] cpu=0 bench=insertsort cycles=6774 instructions=2946 cache-misses=10
[sample=16] cpu=0 bench=insertsort cycles=7764 instructions=2946 cache-misses=13
[sample=17] cpu=0 bench=insertsort cycles=7651 instructions=2946 cache-misses=14
[sample=18] cpu=0 bench=insertsort cycles=6670 instructions=2946 cache-misses=12
[sample=19] cpu=0 bench=insertsort cycles=6967 instructions=2946 cache-misses=12
[sample=20] cpu=0 bench=insertsort cycles=6921 instructions=2946 cache-misses=13
[sample=21] cpu=0 bench=insertsort cycles=11473 instructions=2946 cache-misses=15
[sample=22] cpu=0 bench=insertsort cycles=6678 instructions=2946 cache-misses=16
[sample=23] cpu=0 bench=insertsort cycles=8075 instructions=2946 cache-misses=13
