[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=49020 instructions=2954 cache-misses=25
[sample=1] cpu=0 bench=insertsort cycles=15003 instructions=2947 cache-misses=16
[sample=2] cpu=0 bench=insertsort cycles=7246 instructions=2946 cache-misses=13
[sample=3] cpu=0 bench=insertsort cycles=11165 instructions=2946 cache-misses=12
[sample=4] cpu=0 bench=insertsort cycles=10677 instructions=2946 cache-misses=12
[sample=5] cpu=0 bench=insertsort cycles=7545 instructions=2946 cache-misses=12
[sample=6] cpu=0 bench=insertsort cycles=6698 instructions=2946 cache-misses=11
[sample=7] cpu=0 bench=insertsort cycles=7805 instructions=2946 cache-misses=9
[sample=8] cpu=0 bench=insertsort cycles=5412 instructions=2946 cache-misses=8
[sample=9] cpu=0 bench=insertsort cycles=8479 instructions=2946 cache-misses=13
[sample=10] cpu=0 bench=insertsort cycles=7254 instructions=2946 cache-misses=11
[sample=11] cpu=0 bench=insertsort cycles=6169 instructions=2946 cache-misses=11
[sample=12] cpu=0 bench=insertsort cycles=7570 instructions=2946 cache-misses=15
[sample=13] cpu=0 bench=insertsort cycles=8187 instructions=2946 cache-misses=15
[sample=14] cpu=0 bench=insertsort cycles=7216 instructions=2946 cache-misses=9
[sample=15] cpu=0 bench=insertsort cycles=5943 instructions=2946 cache-misses=10
[sample=16] cpu=0 bench=insertsort cycles=7108 instructions=2946 cache-misses=11
[sample=17] cpu=0 bench=insertsort cycles=6309 instructions=2946 cache-misses=11
[sample=18] cpu=0 bench=insertsort cycles=6629 instructions=2946 cache-misses=13
[sample=19] cpu=0 bench=insertsort cycles=6780 instructions=2946 cache-misses=14
[sample=20] cpu=0 bench=insertsort cycles=6642 instructions=2946 cache-misses=10
[sample=21] cpu=0 bench=insertsort cycles=6444 instructions=2946 cache-misses=15
[sample=22] cpu=0 bench=insertsort cycles=7931 instructions=2946 cache-misses=15
[sample=23] cpu=0 bench=insertsort cycles=7720 instructions=2946 cache-misses=14
[sample=24] cpu=0 bench=insertsort cycles=7072 instructions=2946 cache-misses=13
[sample=25] cpu=0 bench=insertsort cycles=8741 instructions=2946 cache-misses=12
[sample=26] cpu=0 bench=insertsort cycles=6017 instructions=2946 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=6019 instructions=2946 cache-misses=11
[sample=28] cpu=0 bench=insertsort cycles=6797 instructions=2946 cache-misses=16
[sample=29] cpu=0 bench=insertsort cycles=6885 instructions=2946 cache-misses=11
[sample=30] cpu=0 bench=insertsort cycles=6315 instructions=2946 cache-misses=12
[sample=31] cpu=0 bench=insertsort cycles=6263 instructions=2946 cache-misses=14
[sample=32] cpu=0 bench=insertsort cycles=6626 instructions=2946 cache-misses=13
[sample=33] cpu=0 bench=insertsort cycles=5591 instructions=2946 cache-misses=9
[sample=34] cpu=0 bench=insertsort cycles=8193 instructions=2946 cache-misses=12
[sample=35] cpu=0 bench=insertsort cycles=6820 instructions=2946 cache-misses=11
[sample=36] cpu=0 bench=insertsort cycles=6711 instructions=2946 cache-misses=12
[sample=37] cpu=0 bench=insertsort cycles=6267 instructions=2946 cache-misses=13
[sample=38] cpu=0 bench=insertsort cycles=7706 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=6169 instructions=2946 cache-misses=14
[sample=40] cpu=0 bench=insertsort cycles=6758 instructions=2946 cache-misses=11
[sample=41] cpu=0 bench=insertsort cycles=5651 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=7474 instructions=2946 cache-misses=17
[sample=43] cpu=0 bench=insertsort cycles=6255 instructions=2946 cache-misses=13
[sample=44] cpu=0 bench=insertsort cycles=6571 instructions=2946 cache-misses=9
[sample=45] cpu=0 bench=insertsort cycles=6691 instructions=2946 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=7523 instructions=2946 cache-misses=12
[sample=47] cpu=0 bench=insertsort cycles=7250 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=5602 instructions=2946 cache-misses=10
[sample=49] cpu=0 bench=insertsort cycles=7763 instructions=2946 cache-misses=11
[sample=50] cpu=0 bench=insertsort cycles=7278 instructions=2946 cache-misses=10
[sample=51] cpu=0 bench=insertsort cycles=6188 instructions=2946 cache-misses=14
[sample=52] cpu=0 bench=insertsort cycles=7247 instructions=2946 cache-misses=14
[sample=53] cpu=0 bench=insertsort cycles=6333 instructions=2946 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=6627 instructions=2946 cache-misses=14
[sample=55] cpu=0 bench=insertsort cycles=7641 instructions=2946 cache-misses=10
[sample=56] cpu=0 bench=insertsort cycles=7078 instructions=2946 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=7436 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=7264 instructions=2946 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=7604 instructions=2946 cache-misses=11
[sample=60] cpu=0 bench=insertsort cycles=6506 instructions=2946 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=7260 instructions=2946 cache-misses=12
[sample=62] cpu=0 bench=insertsort cycles=6460 instructions=2946 cache-misses=9
[sample=63] cpu=0 bench=insertsort cycles=6947 instructions=2946 cache-misses=14
[sample=64] cpu=0 bench=insertsort cycles=7382 instructions=2946 cache-misses=12
[sample=65] cpu=0 bench=insertsort cycles=7302 instructions=2946 cache-misses=13
[sample=66] cpu=0 bench=insertsort cycles=6841 instructions=2946 cache-misses=13
[sample=67] cpu=0 bench=insertsort cycles=8050 instructions=2946 cache-misses=11
[sample=68] cpu=0 bench=insertsort cycles=9613 instructions=2946 cache-misses=10
[sample=69] cpu=0 bench=insertsort cycles=6828 instructions=2946 cache-misses=9
[sample=70] cpu=0 bench=insertsort cycles=6728 instructions=2946 cache-misses=11
[sample=71] cpu=0 bench=insertsort cycles=7194 instructions=2946 cache-misses=14
[sample=72] cpu=0 bench=insertsort cycles=6571 instructions=2946 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=7956 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=6577 instructions=2946 cache-misses=11
[sample=75] cpu=0 bench=insertsort cycles=6607 instructions=2946 cache-misses=14
[sample=76] cpu=0 bench=insertsort cycles=5577 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=6358 instructions=2946 cache-misses=14
[sample=78] cpu=0 bench=insertsort cycles=6461 instructions=2946 cache-misses=15
[sample=79] cpu=0 bench=insertsort cycles=7407 instructions=2946 cache-misses=9
[sample=80] cpu=0 bench=insertsort cycles=6861 instructions=2946 cache-misses=9
[sample=81] cpu=0 bench=insertsort cycles=7058 instructions=2946 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=7323 instructions=2946 cache-misses=8
[sample=83] cpu=0 bench=insertsort cycles=6620 instructions=2946 cache-misses=11
[sample=84] cpu=0 bench=insertsort cycles=7952 instructions=2946 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=6381 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=5969 instructions=2946 cache-misses=12
[sample=87] cpu=0 bench=insertsort cycles=8086 instructions=2946 cache-misses=12
[sample=88] cpu=0 bench=insertsort cycles=6591 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=6092 instructions=2946 cache-misses=12
[sample=90] cpu=0 bench=insertsort cycles=7082 instructions=2946 cache-misses=14
[sample=91] cpu=0 bench=insertsort cycles=5947 instructions=2946 cache-misses=11
[sample=92] cpu=0 bench=insertsort cycles=4972 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=130789 instructions=2946 cache-misses=15
[sample=94] cpu=0 bench=insertsort cycles=8084 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=7000 instructions=2946 cache-misses=11
[sample=96] cpu=0 bench=insertsort cycles=7716 instructions=2946 cache-misses=13
[sample=97] cpu=0 bench=insertsort cycles=7379 instructions=2946 cache-misses=14
[sample=98] cpu=0 bench=insertsort cycles=6507 instructions=2946 cache-misses=14
[sample=99] cpu=0 bench=insertsort cycles=7242 instructions=2946 cache-misses=15

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4972               130789              8756.54              6916.00
  instructions                  2946                 2954              2946.09              2946.00
  cache-misses                     8                   25                12.28                12.00
