[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=885284 instructions=454810 cache-misses=133
[sample=1] cpu=0 bench=fmref cycles=684291 instructions=417311 cache-misses=86
[sample=2] cpu=0 bench=fmref cycles=666975 instructions=417301 cache-misses=71
[sample=3] cpu=0 bench=fmref cycles=666955 instructions=417298 cache-misses=62
[sample=4] cpu=0 bench=fmref cycles=668068 instructions=417300 cache-misses=70
[sample=5] cpu=0 bench=fmref cycles=665998 instructions=417298 cache-misses=64
[sample=6] cpu=0 bench=fmref cycles=666577 instructions=417300 cache-misses=60
[sample=7] cpu=0 bench=fmref cycles=662625 instructions=417301 cache-misses=62
[sample=8] cpu=0 bench=fmref cycles=669300 instructions=417301 cache-misses=60
[sample=9] cpu=0 bench=fmref cycles=671456 instructions=417300 cache-misses=77
[sample=10] cpu=0 bench=fmref cycles=665250 instructions=417300 cache-misses=70
[sample=11] cpu=0 bench=fmref cycles=678495 instructions=417306 cache-misses=93
[sample=12] cpu=0 bench=fmref cycles=670117 instructions=417305 cache-misses=67
[sample=13] cpu=0 bench=fmref cycles=669824 instructions=417307 cache-misses=62
[sample=14] cpu=0 bench=fmref cycles=669769 instructions=417304 cache-misses=55
[sample=15] cpu=0 bench=fmref cycles=674673 instructions=417299 cache-misses=72
[sample=16] cpu=0 bench=fmref cycles=662468 instructions=417300 cache-misses=67
[sample=17] cpu=0 bench=fmref cycles=669447 instructions=417299 cache-misses=61
[sample=18] cpu=0 bench=fmref cycles=669680 instructions=417301 cache-misses=68
[sample=19] cpu=0 bench=fmref cycles=675139 instructions=417298 cache-misses=71
[sample=20] cpu=0 bench=fmref cycles=667869 instructions=417299 cache-misses=72
[sample=21] cpu=0 bench=fmref cycles=674201 instructions=417298 cache-misses=70
[sample=22] cpu=0 bench=fmref cycles=671571 instructions=417304 cache-misses=69
[sample=23] cpu=0 bench=fmref cycles=672612 instructions=417305 cache-misses=59
[sample=24] cpu=0 bench=fmref cycles=667597 instructions=417301 cache-misses=66
[sample=25] cpu=0 bench=fmref cycles=664791 instructions=417300 cache-misses=68
[sample=26] cpu=0 bench=fmref cycles=666199 instructions=417300 cache-misses=69
[sample=27] cpu=0 bench=fmref cycles=665421 instructions=417303 cache-misses=64
[sample=28] cpu=0 bench=fmref cycles=668638 instructions=417303 cache-misses=62
[sample=29] cpu=0 bench=fmref cycles=670773 instructions=417298 cache-misses=68
[sample=30] cpu=0 bench=fmref cycles=672322 instructions=417304 cache-misses=91
[sample=31] cpu=0 bench=fmref cycles=665063 instructions=417302 cache-misses=62
[sample=32] cpu=0 bench=fmref cycles=665818 instructions=417301 cache-misses=61
[sample=33] cpu=0 bench=fmref cycles=664258 instructions=417301 cache-misses=65
[sample=34] cpu=0 bench=fmref cycles=669082 instructions=417301 cache-misses=60
[sample=35] cpu=0 bench=fmref cycles=667504 instructions=417306 cache-misses=71
[sample=36] cpu=0 bench=fmref cycles=666888 instructions=417305 cache-misses=61
[sample=37] cpu=0 bench=fmref cycles=670888 instructions=417299 cache-misses=61
[sample=38] cpu=0 bench=fmref cycles=666086 instructions=417298 cache-misses=64
[sample=39] cpu=0 bench=fmref cycles=668000 instructions=417297 cache-misses=63
[sample=40] cpu=0 bench=fmref cycles=669509 instructions=417305 cache-misses=71
[sample=41] cpu=0 bench=fmref cycles=668161 instructions=417303 cache-misses=65
[sample=42] cpu=0 bench=fmref cycles=673959 instructions=417297 cache-misses=55
[sample=43] cpu=0 bench=fmref cycles=670171 instructions=417299 cache-misses=64
[sample=44] cpu=0 bench=fmref cycles=669014 instructions=417297 cache-misses=56
[sample=45] cpu=0 bench=fmref cycles=672682 instructions=417306 cache-misses=71
[sample=46] cpu=0 bench=fmref cycles=668911 instructions=417298 cache-misses=68
[sample=47] cpu=0 bench=fmref cycles=668774 instructions=417300 cache-misses=64
[sample=48] cpu=0 bench=fmref cycles=685348 instructions=417298 cache-misses=72
[sample=49] cpu=0 bench=fmref cycles=670412 instructions=417297 cache-misses=69
[sample=50] cpu=0 bench=fmref cycles=664842 instructions=417302 cache-misses=59
[sample=51] cpu=0 bench=fmref cycles=676534 instructions=417307 cache-misses=63
[sample=52] cpu=0 bench=fmref cycles=665269 instructions=417298 cache-misses=65
[sample=53] cpu=0 bench=fmref cycles=663030 instructions=417302 cache-misses=58
[sample=54] cpu=0 bench=fmref cycles=697097 instructions=417307 cache-misses=114
[sample=55] cpu=0 bench=fmref cycles=674557 instructions=417303 cache-misses=68
[sample=56] cpu=0 bench=fmref cycles=664800 instructions=417302 cache-misses=70
[sample=57] cpu=0 bench=fmref cycles=666687 instructions=417300 cache-misses=54
[sample=58] cpu=0 bench=fmref cycles=672623 instructions=417301 cache-misses=94
[sample=59] cpu=0 bench=fmref cycles=669588 instructions=417302 cache-misses=71
[sample=60] cpu=0 bench=fmref cycles=668963 instructions=417300 cache-misses=62
[sample=61] cpu=0 bench=fmref cycles=664027 instructions=417298 cache-misses=55
[sample=62] cpu=0 bench=fmref cycles=662384 instructions=417301 cache-misses=57
[sample=63] cpu=0 bench=fmref cycles=673353 instructions=417298 cache-misses=60
[sample=64] cpu=0 bench=fmref cycles=670393 instructions=417301 cache-misses=63
[sample=65] cpu=0 bench=fmref cycles=666453 instructions=417302 cache-misses=58
[sample=66] cpu=0 bench=fmref cycles=667208 instructions=417300 cache-misses=70
[sample=67] cpu=0 bench=fmref cycles=671788 instructions=417307 cache-misses=66
[sample=68] cpu=0 bench=fmref cycles=664409 instructions=417303 cache-misses=59
[sample=69] cpu=0 bench=fmref cycles=671693 instructions=417303 cache-misses=55
[sample=70] cpu=0 bench=fmref cycles=674511 instructions=417304 cache-misses=57
[sample=71] cpu=0 bench=fmref cycles=665202 instructions=417300 cache-misses=49
[sample=72] cpu=0 bench=fmref cycles=670613 instructions=417302 cache-misses=72
[sample=73] cpu=0 bench=fmref cycles=667192 instructions=417301 cache-misses=60
