[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=889202 instructions=454815 cache-misses=170
[sample=1] cpu=0 bench=fmref cycles=740514 instructions=417311 cache-misses=79
[sample=2] cpu=0 bench=fmref cycles=700522 instructions=417302 cache-misses=72
[sample=3] cpu=0 bench=fmref cycles=772514 instructions=417310 cache-misses=81
[sample=4] cpu=0 bench=fmref cycles=736192 instructions=417304 cache-misses=77
[sample=5] cpu=0 bench=fmref cycles=703124 instructions=417301 cache-misses=93
[sample=6] cpu=0 bench=fmref cycles=665803 instructions=417301 cache-misses=66
[sample=7] cpu=0 bench=fmref cycles=670009 instructions=417304 cache-misses=68
[sample=8] cpu=0 bench=fmref cycles=669584 instructions=417303 cache-misses=70
[sample=9] cpu=0 bench=fmref cycles=766375 instructions=417304 cache-misses=88
[sample=10] cpu=0 bench=fmref cycles=785758 instructions=417309 cache-misses=116
[sample=11] cpu=0 bench=fmref cycles=704476 instructions=417304 cache-misses=79
[sample=12] cpu=0 bench=fmref cycles=735567 instructions=417304 cache-misses=78
[sample=13] cpu=0 bench=fmref cycles=667658 instructions=417297 cache-misses=69
[sample=14] cpu=0 bench=fmref cycles=678519 instructions=417306 cache-misses=68
[sample=15] cpu=0 bench=fmref cycles=679516 instructions=417297 cache-misses=72
[sample=16] cpu=0 bench=fmref cycles=666489 instructions=417298 cache-misses=66
[sample=17] cpu=0 bench=fmref cycles=674921 instructions=417310 cache-misses=63
[sample=18] cpu=0 bench=fmref cycles=665032 instructions=417301 cache-misses=60
[sample=19] cpu=0 bench=fmref cycles=677258 instructions=417302 cache-misses=79
[sample=20] cpu=0 bench=fmref cycles=671909 instructions=417298 cache-misses=69
[sample=21] cpu=0 bench=fmref cycles=661946 instructions=417301 cache-misses=64
[sample=22] cpu=0 bench=fmref cycles=672313 instructions=417300 cache-misses=61
[sample=23] cpu=0 bench=fmref cycles=764917 instructions=417307 cache-misses=122
[sample=24] cpu=0 bench=fmref cycles=734507 instructions=417303 cache-misses=82
