[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=895524 instructions=454812 cache-misses=137
[sample=1] cpu=0 bench=fmref cycles=659723 instructions=417307 cache-misses=50
[sample=2] cpu=0 bench=fmref cycles=656834 instructions=417304 cache-misses=38
[sample=3] cpu=0 bench=fmref cycles=681696 instructions=417308 cache-misses=67
[sample=4] cpu=0 bench=fmref cycles=666822 instructions=417303 cache-misses=49
[sample=5] cpu=0 bench=fmref cycles=665815 instructions=417301 cache-misses=75
[sample=6] cpu=0 bench=fmref cycles=676815 instructions=417303 cache-misses=52
[sample=7] cpu=0 bench=fmref cycles=674995 instructions=417303 cache-misses=55
[sample=8] cpu=0 bench=fmref cycles=660908 instructions=417305 cache-misses=51
[sample=9] cpu=0 bench=fmref cycles=664133 instructions=417301 cache-misses=48
[sample=10] cpu=0 bench=fmref cycles=665114 instructions=417304 cache-misses=48
[sample=11] cpu=0 bench=fmref cycles=664783 instructions=417307 cache-misses=55
[sample=12] cpu=0 bench=fmref cycles=669521 instructions=417304 cache-misses=60
[sample=13] cpu=0 bench=fmref cycles=665781 instructions=417304 cache-misses=58
[sample=14] cpu=0 bench=fmref cycles=666557 instructions=417302 cache-misses=55
[sample=15] cpu=0 bench=fmref cycles=663356 instructions=417301 cache-misses=62
[sample=16] cpu=0 bench=fmref cycles=665283 instructions=417306 cache-misses=51
[sample=17] cpu=0 bench=fmref cycles=665655 instructions=417303 cache-misses=51
[sample=18] cpu=0 bench=fmref cycles=663229 instructions=417302 cache-misses=42
[sample=19] cpu=0 bench=fmref cycles=662145 instructions=417307 cache-misses=61
[sample=20] cpu=0 bench=fmref cycles=681592 instructions=417307 cache-misses=63
[sample=21] cpu=0 bench=fmref cycles=672209 instructions=417303 cache-misses=60
[sample=22] cpu=0 bench=fmref cycles=664083 instructions=417309 cache-misses=63
[sample=23] cpu=0 bench=fmref cycles=671386 instructions=417303 cache-misses=65
[sample=24] cpu=0 bench=fmref cycles=665831 instructions=417309 cache-misses=58
[sample=25] cpu=0 bench=fmref cycles=660856 instructions=417307 cache-misses=56
[sample=26] cpu=0 bench=fmref cycles=664266 instructions=417306 cache-misses=53
[sample=27] cpu=0 bench=fmref cycles=663806 instructions=417303 cache-misses=54
[sample=28] cpu=0 bench=fmref cycles=670336 instructions=417305 cache-misses=76
[sample=29] cpu=0 bench=fmref cycles=669662 instructions=417304 cache-misses=54
[sample=30] cpu=0 bench=fmref cycles=663105 instructions=417307 cache-misses=61
[sample=31] cpu=0 bench=fmref cycles=668871 instructions=417303 cache-misses=55
[sample=32] cpu=0 bench=fmref cycles=670833 instructions=417305 cache-misses=70
[sample=33] cpu=0 bench=fmref cycles=669144 instructions=417298 cache-misses=52
[sample=34] cpu=0 bench=fmref cycles=667300 instructions=417305 cache-misses=57
[sample=35] cpu=0 bench=fmref cycles=669772 instructions=417304 cache-misses=51
[sample=36] cpu=0 bench=fmref cycles=675536 instructions=417304 cache-misses=66
[sample=37] cpu=0 bench=fmref cycles=697043 instructions=417308 cache-misses=74
[sample=38] cpu=0 bench=fmref cycles=692095 instructions=417304 cache-misses=75
[sample=39] cpu=0 bench=fmref cycles=665363 instructions=417303 cache-misses=65
[sample=40] cpu=0 bench=fmref cycles=672877 instructions=417302 cache-misses=55
[sample=41] cpu=0 bench=fmref cycles=673953 instructions=417299 cache-misses=55
[sample=42] cpu=0 bench=fmref cycles=670691 instructions=417300 cache-misses=56
[sample=43] cpu=0 bench=fmref cycles=666177 instructions=417303 cache-misses=57
[sample=44] cpu=0 bench=fmref cycles=666822 instructions=417309 cache-misses=55
[sample=45] cpu=0 bench=fmref cycles=663767 instructions=417311 cache-misses=56
[sample=46] cpu=0 bench=fmref cycles=659673 instructions=417304 cache-misses=61
[sample=47] cpu=0 bench=fmref cycles=668195 instructions=417304 cache-misses=53
[sample=48] cpu=0 bench=fmref cycles=694415 instructions=417305 cache-misses=64
[sample=49] cpu=0 bench=fmref cycles=681229 instructions=417308 cache-misses=57
[sample=50] cpu=0 bench=fmref cycles=665229 instructions=417304 cache-misses=60
[sample=51] cpu=0 bench=fmref cycles=664164 instructions=417303 cache-misses=58
[sample=52] cpu=0 bench=fmref cycles=666063 instructions=417302 cache-misses=51
[sample=53] cpu=0 bench=fmref cycles=670055 instructions=417304 cache-misses=57
[sample=54] cpu=0 bench=fmref cycles=667560 instructions=417301 cache-misses=60
[sample=55] cpu=0 bench=fmref cycles=672897 instructions=417303 cache-misses=70
[sample=56] cpu=0 bench=fmref cycles=667314 instructions=417301 cache-misses=54
[sample=57] cpu=0 bench=fmref cycles=666083 instructions=417305 cache-misses=53
[sample=58] cpu=0 bench=fmref cycles=675091 instructions=417301 cache-misses=58
[sample=59] cpu=0 bench=fmref cycles=665947 instructions=417302 cache-misses=53
[sample=60] cpu=0 bench=fmref cycles=666279 instructions=417303 cache-misses=55
[sample=61] cpu=0 bench=fmref cycles=667748 instructions=417308 cache-misses=47
[sample=62] cpu=0 bench=fmref cycles=666447 instructions=417302 cache-misses=60
[sample=63] cpu=0 bench=fmref cycles=670499 instructions=417298 cache-misses=53
[sample=64] cpu=0 bench=fmref cycles=670062 instructions=417301 cache-misses=75
[sample=65] cpu=0 bench=fmref cycles=672947 instructions=417303 cache-misses=66
[sample=66] cpu=0 bench=fmref cycles=667672 instructions=417302 cache-misses=60
[sample=67] cpu=0 bench=fmref cycles=667877 instructions=417303 cache-misses=56
[sample=68] cpu=0 bench=fmref cycles=663089 instructions=417300 cache-misses=61
[sample=69] cpu=0 bench=fmref cycles=667913 instructions=417304 cache-misses=51
[sample=70] cpu=0 bench=fmref cycles=664397 instructions=417306 cache-misses=51
[sample=71] cpu=0 bench=fmref cycles=666416 instructions=417303 cache-misses=54
[sample=72] cpu=0 bench=fmref cycles=674006 instructions=417304 cache-misses=79
[sample=73] cpu=0 bench=fmref cycles=669895 instructions=417306 cache-misses=54
[sample=74] cpu=0 bench=fmref cycles=667067 instructions=417299 cache-misses=53
[sample=75] cpu=0 bench=fmref cycles=665439 instructions=417301 cache-misses=52
[sample=76] cpu=0 bench=fmref cycles=673093 instructions=417301 cache-misses=58
[sample=77] cpu=0 bench=fmref cycles=672440 instructions=417299 cache-misses=72
[sample=78] cpu=0 bench=fmref cycles=669635 instructions=417303 cache-misses=53
[sample=79] cpu=0 bench=fmref cycles=670842 instructions=417303 cache-misses=57
[sample=80] cpu=0 bench=fmref cycles=668174 instructions=417305 cache-misses=53
[sample=81] cpu=0 bench=fmref cycles=664628 instructions=417309 cache-misses=51
[sample=82] cpu=0 bench=fmref cycles=673234 instructions=417305 cache-misses=65
[sample=83] cpu=0 bench=fmref cycles=670541 instructions=417303 cache-misses=57
[sample=84] cpu=0 bench=fmref cycles=665257 instructions=417305 cache-misses=55
[sample=85] cpu=0 bench=fmref cycles=665433 instructions=417304 cache-misses=53
[sample=86] cpu=0 bench=fmref cycles=670132 instructions=417300 cache-misses=56
[sample=87] cpu=0 bench=fmref cycles=668816 instructions=417303 cache-misses=56
[sample=88] cpu=0 bench=fmref cycles=669802 instructions=417307 cache-misses=52
[sample=89] cpu=0 bench=fmref cycles=669812 instructions=417302 cache-misses=79
[sample=90] cpu=0 bench=fmref cycles=674169 instructions=417299 cache-misses=50
[sample=91] cpu=0 bench=fmref cycles=669614 instructions=417311 cache-misses=77
[sample=92] cpu=0 bench=fmref cycles=664218 instructions=417300 cache-misses=57
[sample=93] cpu=0 bench=fmref cycles=666246 instructions=417306 cache-misses=63
[sample=94] cpu=0 bench=fmref cycles=662979 instructions=417307 cache-misses=52
[sample=95] cpu=0 bench=fmref cycles=669568 instructions=417306 cache-misses=71
[sample=96] cpu=0 bench=fmref cycles=666785 instructions=417311 cache-misses=54
[sample=97] cpu=0 bench=fmref cycles=676718 instructions=417302 cache-misses=64
[sample=98] cpu=0 bench=fmref cycles=665989 instructions=417303 cache-misses=51
[sample=99] cpu=0 bench=fmref cycles=667137 instructions=417300 cache-misses=53

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      656834               895524            671189.95            667616.00
  instructions                417298               454812            417678.92            417303.50
  cache-misses                    38                  137                58.72                56.00
