[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=33675 instructions=2954 cache-misses=25
[sample=1] cpu=0 bench=insertsort cycles=9640 instructions=2947 cache-misses=11
[sample=2] cpu=0 bench=insertsort cycles=5742 instructions=2946 cache-misses=4
[sample=3] cpu=0 bench=insertsort cycles=6980 instructions=2946 cache-misses=1
[sample=4] cpu=0 bench=insertsort cycles=5402 instructions=2946 cache-misses=2
[sample=5] cpu=0 bench=insertsort cycles=5205 instructions=2946 cache-misses=1
[sample=6] cpu=0 bench=insertsort cycles=5348 instructions=2946 cache-misses=2
[sample=7] cpu=0 bench=insertsort cycles=8590 instructions=2946 cache-misses=1
[sample=8] cpu=0 bench=insertsort cycles=5078 instructions=2946 cache-misses=1
[sample=9] cpu=0 bench=insertsort cycles=5118 instructions=2946 cache-misses=1
[sample=10] cpu=0 bench=insertsort cycles=5201 instructions=2946 cache-misses=1
[sample=11] cpu=0 bench=insertsort cycles=5081 instructions=2946 cache-misses=1
[sample=12] cpu=0 bench=insertsort cycles=5246 instructions=2947 cache-misses=1
[sample=13] cpu=0 bench=insertsort cycles=5278 instructions=2947 cache-misses=0
[sample=14] cpu=0 bench=insertsort cycles=4495 instructions=2946 cache-misses=1
[sample=15] cpu=0 bench=insertsort cycles=4592 instructions=2946 cache-misses=2
[sample=16] cpu=0 bench=insertsort cycles=4895 instructions=2946 cache-misses=1
[sample=17] cpu=0 bench=insertsort cycles=5331 instructions=2946 cache-misses=1
[sample=18] cpu=0 bench=insertsort cycles=6060 instructions=2946 cache-misses=1
[sample=19] cpu=0 bench=insertsort cycles=10117 instructions=2946 cache-misses=1
[sample=20] cpu=0 bench=insertsort cycles=4503 instructions=2946 cache-misses=1
[sample=21] cpu=0 bench=insertsort cycles=8181 instructions=2946 cache-misses=1
[sample=22] cpu=0 bench=insertsort cycles=5027 instructions=2946 cache-misses=1
[sample=23] cpu=0 bench=insertsort cycles=5029 instructions=2946 cache-misses=1
[sample=24] cpu=0 bench=insertsort cycles=5038 instructions=2946 cache-misses=1
[sample=25] cpu=0 bench=insertsort cycles=4792 instructions=2946 cache-misses=1
[sample=26] cpu=0 bench=insertsort cycles=5023 instructions=2946 cache-misses=1
[sample=27] cpu=0 bench=insertsort cycles=5985 instructions=2946 cache-misses=1
[sample=28] cpu=0 bench=insertsort cycles=5704 instructions=2946 cache-misses=2
[sample=29] cpu=0 bench=insertsort cycles=5619 instructions=2946 cache-misses=1
[sample=30] cpu=0 bench=insertsort cycles=5355 instructions=2946 cache-misses=1
[sample=31] cpu=0 bench=insertsort cycles=5119 instructions=2946 cache-misses=1
[sample=32] cpu=0 bench=insertsort cycles=4738 instructions=2946 cache-misses=1
[sample=33] cpu=0 bench=insertsort cycles=5042 instructions=2946 cache-misses=1
[sample=34] cpu=0 bench=insertsort cycles=4568 instructions=2946 cache-misses=1
[sample=35] cpu=0 bench=insertsort cycles=5749 instructions=2946 cache-misses=1
