[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=MEM  cpu2=MEM  cpu3=MEM
[sample=0] cpu=0 bench=fmref cycles=886810 instructions=454816 cache-misses=130
[sample=1] cpu=0 bench=fmref cycles=661092 instructions=417307 cache-misses=53
[sample=2] cpu=0 bench=fmref cycles=657410 instructions=417299 cache-misses=38
[sample=3] cpu=0 bench=fmref cycles=668443 instructions=417308 cache-misses=62
[sample=4] cpu=0 bench=fmref cycles=664836 instructions=417305 cache-misses=68
[sample=5] cpu=0 bench=fmref cycles=674125 instructions=417305 cache-misses=54
[sample=6] cpu=0 bench=fmref cycles=665554 instructions=417306 cache-misses=54
[sample=7] cpu=0 bench=fmref cycles=672996 instructions=417311 cache-misses=56
[sample=8] cpu=0 bench=fmref cycles=665175 instructions=417302 cache-misses=55
[sample=9] cpu=0 bench=fmref cycles=664097 instructions=417305 cache-misses=48
[sample=10] cpu=0 bench=fmref cycles=666566 instructions=417303 cache-misses=63
[sample=11] cpu=0 bench=fmref cycles=659772 instructions=417301 cache-misses=43
[sample=12] cpu=0 bench=fmref cycles=668265 instructions=417300 cache-misses=49
[sample=13] cpu=0 bench=fmref cycles=665545 instructions=417307 cache-misses=62
[sample=14] cpu=0 bench=fmref cycles=666311 instructions=417304 cache-misses=72
[sample=15] cpu=0 bench=fmref cycles=665274 instructions=417304 cache-misses=54
[sample=16] cpu=0 bench=fmref cycles=661737 instructions=417304 cache-misses=61
[sample=17] cpu=0 bench=fmref cycles=666184 instructions=417306 cache-misses=62
[sample=18] cpu=0 bench=fmref cycles=677089 instructions=417303 cache-misses=58
[sample=19] cpu=0 bench=fmref cycles=664098 instructions=417306 cache-misses=46
[sample=20] cpu=0 bench=fmref cycles=784280 instructions=417309 cache-misses=56
[sample=21] cpu=0 bench=fmref cycles=664065 instructions=417305 cache-misses=55
[sample=22] cpu=0 bench=fmref cycles=661758 instructions=417307 cache-misses=58
[sample=23] cpu=0 bench=fmref cycles=665568 instructions=417302 cache-misses=48
[sample=24] cpu=0 bench=fmref cycles=668853 instructions=417301 cache-misses=63
[sample=25] cpu=0 bench=fmref cycles=671345 instructions=417308 cache-misses=44
[sample=26] cpu=0 bench=fmref cycles=668298 instructions=417305 cache-misses=51
[sample=27] cpu=0 bench=fmref cycles=663055 instructions=417306 cache-misses=73
[sample=28] cpu=0 bench=fmref cycles=667193 instructions=417304 cache-misses=61
[sample=29] cpu=0 bench=fmref cycles=660754 instructions=417307 cache-misses=52
[sample=30] cpu=0 bench=fmref cycles=668522 instructions=417302 cache-misses=53
[sample=31] cpu=0 bench=fmref cycles=660516 instructions=417304 cache-misses=56
[sample=32] cpu=0 bench=fmref cycles=664918 instructions=417302 cache-misses=54
[sample=33] cpu=0 bench=fmref cycles=662722 instructions=417304 cache-misses=68
[sample=34] cpu=0 bench=fmref cycles=667654 instructions=417306 cache-misses=61
[sample=35] cpu=0 bench=fmref cycles=665165 instructions=417304 cache-misses=61
[sample=36] cpu=0 bench=fmref cycles=664958 instructions=417304 cache-misses=63
[sample=37] cpu=0 bench=fmref cycles=663604 instructions=417304 cache-misses=60
[sample=38] cpu=0 bench=fmref cycles=665584 instructions=417311 cache-misses=56
[sample=39] cpu=0 bench=fmref cycles=667189 instructions=417308 cache-misses=53
[sample=40] cpu=0 bench=fmref cycles=662919 instructions=417307 cache-misses=54
[sample=41] cpu=0 bench=fmref cycles=667149 instructions=417306 cache-misses=66
[sample=42] cpu=0 bench=fmref cycles=665310 instructions=417305 cache-misses=60
[sample=43] cpu=0 bench=fmref cycles=661389 instructions=417305 cache-misses=61
[sample=44] cpu=0 bench=fmref cycles=662717 instructions=417303 cache-misses=54
[sample=45] cpu=0 bench=fmref cycles=664383 instructions=417304 cache-misses=64
[sample=46] cpu=0 bench=fmref cycles=660282 instructions=417306 cache-misses=49
[sample=47] cpu=0 bench=fmref cycles=660722 instructions=417306 cache-misses=50
[sample=48] cpu=0 bench=fmref cycles=670120 instructions=417307 cache-misses=52
[sample=49] cpu=0 bench=fmref cycles=662445 instructions=417303 cache-misses=64
[sample=50] cpu=0 bench=fmref cycles=663554 instructions=417303 cache-misses=68
[sample=51] cpu=0 bench=fmref cycles=667151 instructions=417306 cache-misses=53
[sample=52] cpu=0 bench=fmref cycles=664186 instructions=417304 cache-misses=54
[sample=53] cpu=0 bench=fmref cycles=661380 instructions=417304 cache-misses=59
[sample=54] cpu=0 bench=fmref cycles=667890 instructions=417310 cache-misses=71
[sample=55] cpu=0 bench=fmref cycles=662560 instructions=417305 cache-misses=60
[sample=56] cpu=0 bench=fmref cycles=663472 instructions=417309 cache-misses=73
[sample=57] cpu=0 bench=fmref cycles=663092 instructions=417306 cache-misses=55
[sample=58] cpu=0 bench=fmref cycles=668005 instructions=417310 cache-misses=52
[sample=59] cpu=0 bench=fmref cycles=665451 instructions=417306 cache-misses=61
[sample=60] cpu=0 bench=fmref cycles=667398 instructions=417304 cache-misses=44
[sample=61] cpu=0 bench=fmref cycles=670120 instructions=417303 cache-misses=70
[sample=62] cpu=0 bench=fmref cycles=661664 instructions=417306 cache-misses=50
[sample=63] cpu=0 bench=fmref cycles=662172 instructions=417305 cache-misses=59
[sample=64] cpu=0 bench=fmref cycles=663673 instructions=417307 cache-misses=54
[sample=65] cpu=0 bench=fmref cycles=664187 instructions=417301 cache-misses=53
[sample=66] cpu=0 bench=fmref cycles=668038 instructions=417306 cache-misses=57
[sample=67] cpu=0 bench=fmref cycles=668490 instructions=417303 cache-misses=53
[sample=68] cpu=0 bench=fmref cycles=664340 instructions=417303 cache-misses=49
[sample=69] cpu=0 bench=fmref cycles=672285 instructions=417302 cache-misses=67
[sample=70] cpu=0 bench=fmref cycles=663708 instructions=417309 cache-misses=53
[sample=71] cpu=0 bench=fmref cycles=667295 instructions=417306 cache-misses=54
[sample=72] cpu=0 bench=fmref cycles=663075 instructions=417301 cache-misses=47
[sample=73] cpu=0 bench=fmref cycles=669802 instructions=417303 cache-misses=52
[sample=74] cpu=0 bench=fmref cycles=667874 instructions=417304 cache-misses=58
[sample=75] cpu=0 bench=fmref cycles=668293 instructions=417308 cache-misses=60
[sample=76] cpu=0 bench=fmref cycles=669744 instructions=417303 cache-misses=60
[sample=77] cpu=0 bench=fmref cycles=664828 instructions=417302 cache-misses=51
[sample=78] cpu=0 bench=fmref cycles=663680 instructions=417304 cache-misses=52
[sample=79] cpu=0 bench=fmref cycles=664427 instructions=417302 cache-misses=46
[sample=80] cpu=0 bench=fmref cycles=666036 instructions=417301 cache-misses=47
[sample=81] cpu=0 bench=fmref cycles=663161 instructions=417303 cache-misses=60
[sample=82] cpu=0 bench=fmref cycles=662091 instructions=417299 cache-misses=46
[sample=83] cpu=0 bench=fmref cycles=670499 instructions=417307 cache-misses=69
[sample=84] cpu=0 bench=fmref cycles=665779 instructions=417303 cache-misses=60
[sample=85] cpu=0 bench=fmref cycles=666745 instructions=417303 cache-misses=49
[sample=86] cpu=0 bench=fmref cycles=663921 instructions=417301 cache-misses=48
[sample=87] cpu=0 bench=fmref cycles=662201 instructions=417307 cache-misses=53
