[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=757810 instructions=454817 cache-misses=131
[sample=1] cpu=0 bench=fmref cycles=662255 instructions=417305 cache-misses=73
[sample=2] cpu=0 bench=fmref cycles=654573 instructions=417300 cache-misses=62
[sample=3] cpu=0 bench=fmref cycles=654638 instructions=417303 cache-misses=65
[sample=4] cpu=0 bench=fmref cycles=654919 instructions=417304 cache-misses=68
[sample=5] cpu=0 bench=fmref cycles=655240 instructions=417299 cache-misses=77
[sample=6] cpu=0 bench=fmref cycles=654457 instructions=417302 cache-misses=64
[sample=7] cpu=0 bench=fmref cycles=654411 instructions=417301 cache-misses=66
[sample=8] cpu=0 bench=fmref cycles=654685 instructions=417301 cache-misses=66
[sample=9] cpu=0 bench=fmref cycles=654468 instructions=417301 cache-misses=63
[sample=10] cpu=0 bench=fmref cycles=654478 instructions=417302 cache-misses=68
[sample=11] cpu=0 bench=fmref cycles=654329 instructions=417302 cache-misses=61
[sample=12] cpu=0 bench=fmref cycles=654684 instructions=417300 cache-misses=66
[sample=13] cpu=0 bench=fmref cycles=654460 instructions=417303 cache-misses=66
[sample=14] cpu=0 bench=fmref cycles=654465 instructions=417302 cache-misses=64
[sample=15] cpu=0 bench=fmref cycles=654412 instructions=417304 cache-misses=64
[sample=16] cpu=0 bench=fmref cycles=654737 instructions=417301 cache-misses=68
[sample=17] cpu=0 bench=fmref cycles=654833 instructions=417298 cache-misses=64
[sample=18] cpu=0 bench=fmref cycles=654682 instructions=417301 cache-misses=72
[sample=19] cpu=0 bench=fmref cycles=654780 instructions=417299 cache-misses=68
[sample=20] cpu=0 bench=fmref cycles=654833 instructions=417304 cache-misses=65
[sample=21] cpu=0 bench=fmref cycles=654991 instructions=417305 cache-misses=65
[sample=22] cpu=0 bench=fmref cycles=654512 instructions=417302 cache-misses=66
[sample=23] cpu=0 bench=fmref cycles=656430 instructions=417299 cache-misses=69
[sample=24] cpu=0 bench=fmref cycles=654471 instructions=417299 cache-misses=70
[sample=25] cpu=0 bench=fmref cycles=655195 instructions=417304 cache-misses=73
[sample=26] cpu=0 bench=fmref cycles=654465 instructions=417304 cache-misses=63
[sample=27] cpu=0 bench=fmref cycles=654682 instructions=417303 cache-misses=66
[sample=28] cpu=0 bench=fmref cycles=654560 instructions=417306 cache-misses=63
[sample=29] cpu=0 bench=fmref cycles=654496 instructions=417303 cache-misses=70
[sample=30] cpu=0 bench=fmref cycles=654331 instructions=417301 cache-misses=62
[sample=31] cpu=0 bench=fmref cycles=654792 instructions=417307 cache-misses=78
[sample=32] cpu=0 bench=fmref cycles=654926 instructions=417303 cache-misses=73
[sample=33] cpu=0 bench=fmref cycles=655898 instructions=417300 cache-misses=66
[sample=34] cpu=0 bench=fmref cycles=656973 instructions=417305 cache-misses=108
[sample=35] cpu=0 bench=fmref cycles=656402 instructions=417306 cache-misses=65
[sample=36] cpu=0 bench=fmref cycles=654867 instructions=417302 cache-misses=73
[sample=37] cpu=0 bench=fmref cycles=654810 instructions=417300 cache-misses=86
[sample=38] cpu=0 bench=fmref cycles=654647 instructions=417300 cache-misses=63
[sample=39] cpu=0 bench=fmref cycles=654305 instructions=417303 cache-misses=63
[sample=40] cpu=0 bench=fmref cycles=654987 instructions=417302 cache-misses=81
[sample=41] cpu=0 bench=fmref cycles=655733 instructions=417305 cache-misses=97
[sample=42] cpu=0 bench=fmref cycles=655066 instructions=417300 cache-misses=65
[sample=43] cpu=0 bench=fmref cycles=655045 instructions=417302 cache-misses=84
[sample=44] cpu=0 bench=fmref cycles=654543 instructions=417301 cache-misses=68
[sample=45] cpu=0 bench=fmref cycles=654325 instructions=417302 cache-misses=65
[sample=46] cpu=0 bench=fmref cycles=654428 instructions=417301 cache-misses=66
[sample=47] cpu=0 bench=fmref cycles=654502 instructions=417299 cache-misses=66
[sample=48] cpu=0 bench=fmref cycles=655079 instructions=417301 cache-misses=67
[sample=49] cpu=0 bench=fmref cycles=656831 instructions=417307 cache-misses=102
[sample=50] cpu=0 bench=fmref cycles=654944 instructions=417301 cache-misses=65
[sample=51] cpu=0 bench=fmref cycles=654896 instructions=417302 cache-misses=66
[sample=52] cpu=0 bench=fmref cycles=654672 instructions=417299 cache-misses=64
[sample=53] cpu=0 bench=fmref cycles=654563 instructions=417298 cache-misses=66
[sample=54] cpu=0 bench=fmref cycles=654846 instructions=417303 cache-misses=63
[sample=55] cpu=0 bench=fmref cycles=654290 instructions=417301 cache-misses=63
[sample=56] cpu=0 bench=fmref cycles=654724 instructions=417300 cache-misses=67
[sample=57] cpu=0 bench=fmref cycles=654423 instructions=417300 cache-misses=65
[sample=58] cpu=0 bench=fmref cycles=654371 instructions=417302 cache-misses=63
[sample=59] cpu=0 bench=fmref cycles=655671 instructions=417297 cache-misses=69
[sample=60] cpu=0 bench=fmref cycles=654552 instructions=417298 cache-misses=63
[sample=61] cpu=0 bench=fmref cycles=654434 instructions=417301 cache-misses=62
[sample=62] cpu=0 bench=fmref cycles=654914 instructions=417308 cache-misses=82
[sample=63] cpu=0 bench=fmref cycles=654733 instructions=417304 cache-misses=67
[sample=64] cpu=0 bench=fmref cycles=654525 instructions=417298 cache-misses=76
[sample=65] cpu=0 bench=fmref cycles=654956 instructions=417303 cache-misses=61
[sample=66] cpu=0 bench=fmref cycles=654830 instructions=417299 cache-misses=62
[sample=67] cpu=0 bench=fmref cycles=654515 instructions=417305 cache-misses=64
[sample=68] cpu=0 bench=fmref cycles=655609 instructions=417303 cache-misses=72
[sample=69] cpu=0 bench=fmref cycles=654967 instructions=417301 cache-misses=62
[sample=70] cpu=0 bench=fmref cycles=654465 instructions=417304 cache-misses=65
[sample=71] cpu=0 bench=fmref cycles=654840 instructions=417304 cache-misses=64
[sample=72] cpu=0 bench=fmref cycles=654529 instructions=417301 cache-misses=87
[sample=73] cpu=0 bench=fmref cycles=654481 instructions=417300 cache-misses=67
[sample=74] cpu=0 bench=fmref cycles=654516 instructions=417303 cache-misses=62
[sample=75] cpu=0 bench=fmref cycles=654490 instructions=417299 cache-misses=67
[sample=76] cpu=0 bench=fmref cycles=655133 instructions=417300 cache-misses=63
[sample=77] cpu=0 bench=fmref cycles=655468 instructions=417302 cache-misses=65
[sample=78] cpu=0 bench=fmref cycles=654858 instructions=417297 cache-misses=70
[sample=79] cpu=0 bench=fmref cycles=654479 instructions=417298 cache-misses=66
[sample=80] cpu=0 bench=fmref cycles=654666 instructions=417299 cache-misses=61
[sample=81] cpu=0 bench=fmref cycles=657723 instructions=417302 cache-misses=99
