[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=747816 instructions=454818 cache-misses=129
[sample=1] cpu=0 bench=fmref cycles=662448 instructions=417304 cache-misses=83
[sample=2] cpu=0 bench=fmref cycles=654587 instructions=417303 cache-misses=70
[sample=3] cpu=0 bench=fmref cycles=654468 instructions=417305 cache-misses=70
[sample=4] cpu=0 bench=fmref cycles=655348 instructions=417303 cache-misses=69
[sample=5] cpu=0 bench=fmref cycles=654504 instructions=417302 cache-misses=69
[sample=6] cpu=0 bench=fmref cycles=654641 instructions=417304 cache-misses=70
[sample=7] cpu=0 bench=fmref cycles=654468 instructions=417302 cache-misses=69
[sample=8] cpu=0 bench=fmref cycles=654558 instructions=417302 cache-misses=74
[sample=9] cpu=0 bench=fmref cycles=654319 instructions=417299 cache-misses=67
[sample=10] cpu=0 bench=fmref cycles=654747 instructions=417300 cache-misses=68
[sample=11] cpu=0 bench=fmref cycles=654528 instructions=417306 cache-misses=64
[sample=12] cpu=0 bench=fmref cycles=654666 instructions=417304 cache-misses=73
[sample=13] cpu=0 bench=fmref cycles=654810 instructions=417301 cache-misses=75
[sample=14] cpu=0 bench=fmref cycles=654416 instructions=417300 cache-misses=68
[sample=15] cpu=0 bench=fmref cycles=654898 instructions=417306 cache-misses=69
[sample=16] cpu=0 bench=fmref cycles=654386 instructions=417301 cache-misses=65
[sample=17] cpu=0 bench=fmref cycles=654503 instructions=417297 cache-misses=68
[sample=18] cpu=0 bench=fmref cycles=654415 instructions=417305 cache-misses=62
[sample=19] cpu=0 bench=fmref cycles=654546 instructions=417299 cache-misses=69
[sample=20] cpu=0 bench=fmref cycles=654618 instructions=417306 cache-misses=93
[sample=21] cpu=0 bench=fmref cycles=654847 instructions=417303 cache-misses=64
[sample=22] cpu=0 bench=fmref cycles=654409 instructions=417300 cache-misses=68
[sample=23] cpu=0 bench=fmref cycles=654454 instructions=417303 cache-misses=65
[sample=24] cpu=0 bench=fmref cycles=654296 instructions=417297 cache-misses=65
[sample=25] cpu=0 bench=fmref cycles=654477 instructions=417299 cache-misses=65
[sample=26] cpu=0 bench=fmref cycles=654748 instructions=417303 cache-misses=74
[sample=27] cpu=0 bench=fmref cycles=654496 instructions=417306 cache-misses=71
[sample=28] cpu=0 bench=fmref cycles=654546 instructions=417303 cache-misses=71
[sample=29] cpu=0 bench=fmref cycles=654616 instructions=417304 cache-misses=65
[sample=30] cpu=0 bench=fmref cycles=654512 instructions=417301 cache-misses=67
[sample=31] cpu=0 bench=fmref cycles=654440 instructions=417303 cache-misses=64
[sample=32] cpu=0 bench=fmref cycles=654573 instructions=417302 cache-misses=66
[sample=33] cpu=0 bench=fmref cycles=654786 instructions=417303 cache-misses=82
[sample=34] cpu=0 bench=fmref cycles=654526 instructions=417302 cache-misses=67
[sample=35] cpu=0 bench=fmref cycles=654358 instructions=417301 cache-misses=67
[sample=36] cpu=0 bench=fmref cycles=654918 instructions=417302 cache-misses=67
[sample=37] cpu=0 bench=fmref cycles=654502 instructions=417304 cache-misses=63
[sample=38] cpu=0 bench=fmref cycles=654568 instructions=417300 cache-misses=66
[sample=39] cpu=0 bench=fmref cycles=654905 instructions=417299 cache-misses=99
[sample=40] cpu=0 bench=fmref cycles=655049 instructions=417307 cache-misses=92
[sample=41] cpu=0 bench=fmref cycles=654376 instructions=417299 cache-misses=65
[sample=42] cpu=0 bench=fmref cycles=654787 instructions=417300 cache-misses=66
[sample=43] cpu=0 bench=fmref cycles=654418 instructions=417298 cache-misses=65
[sample=44] cpu=0 bench=fmref cycles=654405 instructions=417302 cache-misses=65
[sample=45] cpu=0 bench=fmref cycles=654551 instructions=417298 cache-misses=71
[sample=46] cpu=0 bench=fmref cycles=654437 instructions=417300 cache-misses=62
[sample=47] cpu=0 bench=fmref cycles=654467 instructions=417298 cache-misses=72
[sample=48] cpu=0 bench=fmref cycles=654531 instructions=417301 cache-misses=69
[sample=49] cpu=0 bench=fmref cycles=654436 instructions=417303 cache-misses=64
[sample=50] cpu=0 bench=fmref cycles=654452 instructions=417302 cache-misses=64
[sample=51] cpu=0 bench=fmref cycles=654451 instructions=417302 cache-misses=61
[sample=52] cpu=0 bench=fmref cycles=654709 instructions=417301 cache-misses=97
[sample=53] cpu=0 bench=fmref cycles=654474 instructions=417300 cache-misses=65
[sample=54] cpu=0 bench=fmref cycles=655549 instructions=417297 cache-misses=67
[sample=55] cpu=0 bench=fmref cycles=654903 instructions=417302 cache-misses=63
[sample=56] cpu=0 bench=fmref cycles=654845 instructions=417302 cache-misses=63
[sample=57] cpu=0 bench=fmref cycles=654491 instructions=417303 cache-misses=65
[sample=58] cpu=0 bench=fmref cycles=654834 instructions=417307 cache-misses=74
[sample=59] cpu=0 bench=fmref cycles=654639 instructions=417302 cache-misses=62
[sample=60] cpu=0 bench=fmref cycles=656849 instructions=417306 cache-misses=67
[sample=61] cpu=0 bench=fmref cycles=654310 instructions=417299 cache-misses=65
[sample=62] cpu=0 bench=fmref cycles=654347 instructions=417302 cache-misses=61
[sample=63] cpu=0 bench=fmref cycles=654972 instructions=417301 cache-misses=66
[sample=64] cpu=0 bench=fmref cycles=654707 instructions=417301 cache-misses=63
[sample=65] cpu=0 bench=fmref cycles=654418 instructions=417307 cache-misses=66
[sample=66] cpu=0 bench=fmref cycles=654350 instructions=417303 cache-misses=66
[sample=67] cpu=0 bench=fmref cycles=656584 instructions=417301 cache-misses=68
[sample=68] cpu=0 bench=fmref cycles=654384 instructions=417297 cache-misses=64
[sample=69] cpu=0 bench=fmref cycles=654590 instructions=417301 cache-misses=65
[sample=70] cpu=0 bench=fmref cycles=654327 instructions=417299 cache-misses=67
[sample=71] cpu=0 bench=fmref cycles=655200 instructions=417304 cache-misses=82
[sample=72] cpu=0 bench=fmref cycles=655253 instructions=417298 cache-misses=65
[sample=73] cpu=0 bench=fmref cycles=655401 instructions=417299 cache-misses=67
[sample=74] cpu=0 bench=fmref cycles=654965 instructions=417300 cache-misses=70
[sample=75] cpu=0 bench=fmref cycles=654528 instructions=417298 cache-misses=72
[sample=76] cpu=0 bench=fmref cycles=654802 instructions=417299 cache-misses=68
[sample=77] cpu=0 bench=fmref cycles=654717 instructions=417303 cache-misses=73
[sample=78] cpu=0 bench=fmref cycles=654898 instructions=417302 cache-misses=68
[sample=79] cpu=0 bench=fmref cycles=654429 instructions=417296 cache-misses=68
[sample=80] cpu=0 bench=fmref cycles=654508 instructions=417300 cache-misses=66
[sample=81] cpu=0 bench=fmref cycles=654422 instructions=417296 cache-misses=66
[sample=82] cpu=0 bench=fmref cycles=654501 instructions=417297 cache-misses=72
[sample=83] cpu=0 bench=fmref cycles=654369 instructions=417300 cache-misses=65
[sample=84] cpu=0 bench=fmref cycles=654982 instructions=417300 cache-misses=67
[sample=85] cpu=0 bench=fmref cycles=654487 instructions=417298 cache-misses=65
[sample=86] cpu=0 bench=fmref cycles=654393 instructions=417295 cache-misses=70
[sample=87] cpu=0 bench=fmref cycles=654705 instructions=417301 cache-misses=64
