[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=751265 instructions=454811 cache-misses=143
[sample=1] cpu=0 bench=fmref cycles=677865 instructions=417307 cache-misses=76
[sample=2] cpu=0 bench=fmref cycles=672452 instructions=417305 cache-misses=85
[sample=3] cpu=0 bench=fmref cycles=663462 instructions=417303 cache-misses=71
[sample=4] cpu=0 bench=fmref cycles=656262 instructions=417305 cache-misses=69
[sample=5] cpu=0 bench=fmref cycles=656304 instructions=417301 cache-misses=72
[sample=6] cpu=0 bench=fmref cycles=655768 instructions=417305 cache-misses=70
[sample=7] cpu=0 bench=fmref cycles=657016 instructions=417297 cache-misses=72
[sample=8] cpu=0 bench=fmref cycles=661846 instructions=417298 cache-misses=77
[sample=9] cpu=0 bench=fmref cycles=657588 instructions=417300 cache-misses=80
[sample=10] cpu=0 bench=fmref cycles=688335 instructions=417314 cache-misses=119
[sample=11] cpu=0 bench=fmref cycles=675757 instructions=417307 cache-misses=75
[sample=12] cpu=0 bench=fmref cycles=665317 instructions=417305 cache-misses=73
[sample=13] cpu=0 bench=fmref cycles=665954 instructions=417302 cache-misses=80
[sample=14] cpu=0 bench=fmref cycles=678035 instructions=417305 cache-misses=75
[sample=15] cpu=0 bench=fmref cycles=680715 instructions=417303 cache-misses=70
[sample=16] cpu=0 bench=fmref cycles=683021 instructions=417311 cache-misses=82
[sample=17] cpu=0 bench=fmref cycles=670866 instructions=417308 cache-misses=79
[sample=18] cpu=0 bench=fmref cycles=657737 instructions=417303 cache-misses=69
[sample=19] cpu=0 bench=fmref cycles=662127 instructions=417304 cache-misses=71
[sample=20] cpu=0 bench=fmref cycles=656982 instructions=417301 cache-misses=72
[sample=21] cpu=0 bench=fmref cycles=663014 instructions=417302 cache-misses=101
[sample=22] cpu=0 bench=fmref cycles=661768 instructions=417300 cache-misses=81
[sample=23] cpu=0 bench=fmref cycles=669632 instructions=417305 cache-misses=86
[sample=24] cpu=0 bench=fmref cycles=670149 instructions=417302 cache-misses=77
[sample=25] cpu=0 bench=fmref cycles=689085 instructions=417307 cache-misses=117
[sample=26] cpu=0 bench=fmref cycles=680918 instructions=417307 cache-misses=75
[sample=27] cpu=0 bench=fmref cycles=673983 instructions=417305 cache-misses=72
[sample=28] cpu=0 bench=fmref cycles=669951 instructions=417303 cache-misses=73
[sample=29] cpu=0 bench=fmref cycles=686998 instructions=417306 cache-misses=79
[sample=30] cpu=0 bench=fmref cycles=669426 instructions=417303 cache-misses=76
[sample=31] cpu=0 bench=fmref cycles=656805 instructions=417301 cache-misses=73
[sample=32] cpu=0 bench=fmref cycles=659534 instructions=417309 cache-misses=69
[sample=33] cpu=0 bench=fmref cycles=657276 instructions=417299 cache-misses=66
[sample=34] cpu=0 bench=fmref cycles=659338 instructions=417300 cache-misses=69
[sample=35] cpu=0 bench=fmref cycles=673891 instructions=417300 cache-misses=67
[sample=36] cpu=0 bench=fmref cycles=669483 instructions=417303 cache-misses=78
[sample=37] cpu=0 bench=fmref cycles=668970 instructions=417301 cache-misses=79
[sample=38] cpu=0 bench=fmref cycles=688775 instructions=417312 cache-misses=112
[sample=39] cpu=0 bench=fmref cycles=681886 instructions=417305 cache-misses=80
[sample=40] cpu=0 bench=fmref cycles=660444 instructions=417302 cache-misses=70
[sample=41] cpu=0 bench=fmref cycles=657024 instructions=417302 cache-misses=71
[sample=42] cpu=0 bench=fmref cycles=655861 instructions=417302 cache-misses=70
[sample=43] cpu=0 bench=fmref cycles=657958 instructions=417298 cache-misses=84
[sample=44] cpu=0 bench=fmref cycles=664917 instructions=417305 cache-misses=71
[sample=45] cpu=0 bench=fmref cycles=661773 instructions=417303 cache-misses=87
[sample=46] cpu=0 bench=fmref cycles=676491 instructions=417300 cache-misses=72
[sample=47] cpu=0 bench=fmref cycles=669704 instructions=417304 cache-misses=86
[sample=48] cpu=0 bench=fmref cycles=699781 instructions=417310 cache-misses=120
[sample=49] cpu=0 bench=fmref cycles=680366 instructions=417307 cache-misses=76
[sample=50] cpu=0 bench=fmref cycles=675681 instructions=417306 cache-misses=79
[sample=51] cpu=0 bench=fmref cycles=683040 instructions=417308 cache-misses=109
[sample=52] cpu=0 bench=fmref cycles=675113 instructions=417304 cache-misses=71
[sample=53] cpu=0 bench=fmref cycles=664134 instructions=417303 cache-misses=74
[sample=54] cpu=0 bench=fmref cycles=656165 instructions=417300 cache-misses=72
[sample=55] cpu=0 bench=fmref cycles=656216 instructions=417306 cache-misses=75
[sample=56] cpu=0 bench=fmref cycles=655799 instructions=417308 cache-misses=63
[sample=57] cpu=0 bench=fmref cycles=656621 instructions=417301 cache-misses=75
[sample=58] cpu=0 bench=fmref cycles=661652 instructions=417308 cache-misses=73
[sample=59] cpu=0 bench=fmref cycles=667054 instructions=417300 cache-misses=71
[sample=60] cpu=0 bench=fmref cycles=669205 instructions=417311 cache-misses=67
[sample=61] cpu=0 bench=fmref cycles=660390 instructions=417302 cache-misses=72
[sample=62] cpu=0 bench=fmref cycles=657630 instructions=417301 cache-misses=71
[sample=63] cpu=0 bench=fmref cycles=657652 instructions=417305 cache-misses=93
[sample=64] cpu=0 bench=fmref cycles=659415 instructions=417306 cache-misses=75
[sample=65] cpu=0 bench=fmref cycles=656978 instructions=417301 cache-misses=70
[sample=66] cpu=0 bench=fmref cycles=656988 instructions=417302 cache-misses=72
[sample=67] cpu=0 bench=fmref cycles=655316 instructions=417302 cache-misses=69
[sample=68] cpu=0 bench=fmref cycles=656261 instructions=417305 cache-misses=72
[sample=69] cpu=0 bench=fmref cycles=656548 instructions=417302 cache-misses=69
[sample=70] cpu=0 bench=fmref cycles=658381 instructions=417309 cache-misses=86
[sample=71] cpu=0 bench=fmref cycles=657579 instructions=417301 cache-misses=74
[sample=72] cpu=0 bench=fmref cycles=657351 instructions=417309 cache-misses=71
[sample=73] cpu=0 bench=fmref cycles=656136 instructions=417297 cache-misses=69
[sample=74] cpu=0 bench=fmref cycles=656434 instructions=417303 cache-misses=71
[sample=75] cpu=0 bench=fmref cycles=656082 instructions=417299 cache-misses=73
[sample=76] cpu=0 bench=fmref cycles=658296 instructions=417312 cache-misses=103
[sample=77] cpu=0 bench=fmref cycles=658373 instructions=417306 cache-misses=68
[sample=78] cpu=0 bench=fmref cycles=656401 instructions=417307 cache-misses=72
[sample=79] cpu=0 bench=fmref cycles=661094 instructions=417300 cache-misses=73
[sample=80] cpu=0 bench=fmref cycles=656118 instructions=417305 cache-misses=67
[sample=81] cpu=0 bench=fmref cycles=655604 instructions=417308 cache-misses=65
[sample=82] cpu=0 bench=fmref cycles=667890 instructions=417308 cache-misses=75
[sample=83] cpu=0 bench=fmref cycles=668076 instructions=417312 cache-misses=119
[sample=84] cpu=0 bench=fmref cycles=659243 instructions=417305 cache-misses=76
[sample=85] cpu=0 bench=fmref cycles=656342 instructions=417306 cache-misses=69
[sample=86] cpu=0 bench=fmref cycles=656721 instructions=417300 cache-misses=77
[sample=87] cpu=0 bench=fmref cycles=657811 instructions=417300 cache-misses=78
[sample=88] cpu=0 bench=fmref cycles=659061 instructions=417303 cache-misses=72
[sample=89] cpu=0 bench=fmref cycles=656697 instructions=417296 cache-misses=67
[sample=90] cpu=0 bench=fmref cycles=657197 instructions=417304 cache-misses=73
[sample=91] cpu=0 bench=fmref cycles=656603 instructions=417297 cache-misses=73
[sample=92] cpu=0 bench=fmref cycles=655357 instructions=417303 cache-misses=68
[sample=93] cpu=0 bench=fmref cycles=656991 instructions=417298 cache-misses=76
[sample=94] cpu=0 bench=fmref cycles=657974 instructions=417304 cache-misses=74
[sample=95] cpu=0 bench=fmref cycles=656450 instructions=417302 cache-misses=69
[sample=96] cpu=0 bench=fmref cycles=656981 instructions=417298 cache-misses=74
[sample=97] cpu=0 bench=fmref cycles=656507 instructions=417302 cache-misses=66
[sample=98] cpu=0 bench=fmref cycles=657564 instructions=417302 cache-misses=71
