[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=PIPELINE  cpu2=PIPELINE  cpu3=PIPELINE
[sample=0] cpu=0 bench=fmref cycles=744801 instructions=454812 cache-misses=142
[sample=1] cpu=0 bench=fmref cycles=656180 instructions=417303 cache-misses=68
[sample=2] cpu=0 bench=fmref cycles=655773 instructions=417305 cache-misses=83
[sample=3] cpu=0 bench=fmref cycles=654347 instructions=417296 cache-misses=67
[sample=4] cpu=0 bench=fmref cycles=654527 instructions=417297 cache-misses=77
[sample=5] cpu=0 bench=fmref cycles=654211 instructions=417298 cache-misses=60
[sample=6] cpu=0 bench=fmref cycles=654183 instructions=417302 cache-misses=61
[sample=7] cpu=0 bench=fmref cycles=654211 instructions=417296 cache-misses=58
[sample=8] cpu=0 bench=fmref cycles=654280 instructions=417298 cache-misses=82
[sample=9] cpu=0 bench=fmref cycles=654587 instructions=417302 cache-misses=59
[sample=10] cpu=0 bench=fmref cycles=654784 instructions=417303 cache-misses=78
[sample=11] cpu=0 bench=fmref cycles=654169 instructions=417295 cache-misses=69
[sample=12] cpu=0 bench=fmref cycles=654165 instructions=417296 cache-misses=61
[sample=13] cpu=0 bench=fmref cycles=654246 instructions=417298 cache-misses=66
[sample=14] cpu=0 bench=fmref cycles=654171 instructions=417294 cache-misses=62
[sample=15] cpu=0 bench=fmref cycles=654246 instructions=417301 cache-misses=62
[sample=16] cpu=0 bench=fmref cycles=654233 instructions=417300 cache-misses=52
[sample=17] cpu=0 bench=fmref cycles=654125 instructions=417302 cache-misses=58
[sample=18] cpu=0 bench=fmref cycles=655032 instructions=417306 cache-misses=80
[sample=19] cpu=0 bench=fmref cycles=654325 instructions=417303 cache-misses=68
[sample=20] cpu=0 bench=fmref cycles=654182 instructions=417297 cache-misses=75
[sample=21] cpu=0 bench=fmref cycles=654245 instructions=417298 cache-misses=58
[sample=22] cpu=0 bench=fmref cycles=654199 instructions=417300 cache-misses=56
[sample=23] cpu=0 bench=fmref cycles=654243 instructions=417296 cache-misses=61
[sample=24] cpu=0 bench=fmref cycles=654192 instructions=417302 cache-misses=53
[sample=25] cpu=0 bench=fmref cycles=654568 instructions=417305 cache-misses=77
[sample=26] cpu=0 bench=fmref cycles=654337 instructions=417300 cache-misses=59
[sample=27] cpu=0 bench=fmref cycles=654401 instructions=417310 cache-misses=63
[sample=28] cpu=0 bench=fmref cycles=654257 instructions=417302 cache-misses=53
[sample=29] cpu=0 bench=fmref cycles=654121 instructions=417295 cache-misses=60
[sample=30] cpu=0 bench=fmref cycles=654468 instructions=417305 cache-misses=65
[sample=31] cpu=0 bench=fmref cycles=654408 instructions=417299 cache-misses=67
[sample=32] cpu=0 bench=fmref cycles=654138 instructions=417297 cache-misses=55
[sample=33] cpu=0 bench=fmref cycles=654730 instructions=417298 cache-misses=79
[sample=34] cpu=0 bench=fmref cycles=654185 instructions=417300 cache-misses=60
[sample=35] cpu=0 bench=fmref cycles=654145 instructions=417301 cache-misses=57
[sample=36] cpu=0 bench=fmref cycles=654206 instructions=417296 cache-misses=66
[sample=37] cpu=0 bench=fmref cycles=654360 instructions=417296 cache-misses=77
[sample=38] cpu=0 bench=fmref cycles=654371 instructions=417299 cache-misses=60
[sample=39] cpu=0 bench=fmref cycles=654281 instructions=417298 cache-misses=57
[sample=40] cpu=0 bench=fmref cycles=654404 instructions=417302 cache-misses=56
[sample=41] cpu=0 bench=fmref cycles=654695 instructions=417301 cache-misses=66
[sample=42] cpu=0 bench=fmref cycles=654358 instructions=417303 cache-misses=69
[sample=43] cpu=0 bench=fmref cycles=654399 instructions=417303 cache-misses=80
[sample=44] cpu=0 bench=fmref cycles=654322 instructions=417301 cache-misses=58
[sample=45] cpu=0 bench=fmref cycles=654391 instructions=417299 cache-misses=61
[sample=46] cpu=0 bench=fmref cycles=654548 instructions=417306 cache-misses=62
[sample=47] cpu=0 bench=fmref cycles=654308 instructions=417304 cache-misses=49
[sample=48] cpu=0 bench=fmref cycles=654336 instructions=417298 cache-misses=72
[sample=49] cpu=0 bench=fmref cycles=654290 instructions=417304 cache-misses=65
[sample=50] cpu=0 bench=fmref cycles=654289 instructions=417297 cache-misses=60
[sample=51] cpu=0 bench=fmref cycles=654384 instructions=417299 cache-misses=63
[sample=52] cpu=0 bench=fmref cycles=654406 instructions=417304 cache-misses=60
[sample=53] cpu=0 bench=fmref cycles=654363 instructions=417305 cache-misses=67
[sample=54] cpu=0 bench=fmref cycles=654375 instructions=417296 cache-misses=66
[sample=55] cpu=0 bench=fmref cycles=654270 instructions=417306 cache-misses=63
[sample=56] cpu=0 bench=fmref cycles=654678 instructions=417299 cache-misses=75
[sample=57] cpu=0 bench=fmref cycles=654462 instructions=417304 cache-misses=63
[sample=58] cpu=0 bench=fmref cycles=654571 instructions=417303 cache-misses=69
[sample=59] cpu=0 bench=fmref cycles=654361 instructions=417301 cache-misses=59
[sample=60] cpu=0 bench=fmref cycles=654275 instructions=417304 cache-misses=59
[sample=61] cpu=0 bench=fmref cycles=654378 instructions=417302 cache-misses=58
[sample=62] cpu=0 bench=fmref cycles=654376 instructions=417299 cache-misses=63
[sample=63] cpu=0 bench=fmref cycles=654316 instructions=417301 cache-misses=60
[sample=64] cpu=0 bench=fmref cycles=654863 instructions=417312 cache-misses=86
[sample=65] cpu=0 bench=fmref cycles=654210 instructions=417302 cache-misses=60
[sample=66] cpu=0 bench=fmref cycles=654455 instructions=417300 cache-misses=84
[sample=67] cpu=0 bench=fmref cycles=654352 instructions=417297 cache-misses=57
[sample=68] cpu=0 bench=fmref cycles=654290 instructions=417299 cache-misses=63
[sample=69] cpu=0 bench=fmref cycles=654198 instructions=417302 cache-misses=61
[sample=70] cpu=0 bench=fmref cycles=654262 instructions=417301 cache-misses=59
[sample=71] cpu=0 bench=fmref cycles=654349 instructions=417302 cache-misses=63
[sample=72] cpu=0 bench=fmref cycles=654193 instructions=417295 cache-misses=59
[sample=73] cpu=0 bench=fmref cycles=654309 instructions=417300 cache-misses=62
[sample=74] cpu=0 bench=fmref cycles=654341 instructions=417302 cache-misses=59
[sample=75] cpu=0 bench=fmref cycles=654232 instructions=417302 cache-misses=63
[sample=76] cpu=0 bench=fmref cycles=654227 instructions=417299 cache-misses=51
[sample=77] cpu=0 bench=fmref cycles=654360 instructions=417304 cache-misses=56
[sample=78] cpu=0 bench=fmref cycles=654357 instructions=417304 cache-misses=59
[sample=79] cpu=0 bench=fmref cycles=654667 instructions=417302 cache-misses=71
[sample=80] cpu=0 bench=fmref cycles=654300 instructions=417299 cache-misses=62
[sample=81] cpu=0 bench=fmref cycles=654501 instructions=417303 cache-misses=69
[sample=82] cpu=0 bench=fmref cycles=654272 instructions=417300 cache-misses=61
[sample=83] cpu=0 bench=fmref cycles=654361 instructions=417301 cache-misses=64
[sample=84] cpu=0 bench=fmref cycles=654407 instructions=417300 cache-misses=61
[sample=85] cpu=0 bench=fmref cycles=654371 instructions=417298 cache-misses=66
[sample=86] cpu=0 bench=fmref cycles=654407 instructions=417298 cache-misses=72
[sample=87] cpu=0 bench=fmref cycles=655038 instructions=417309 cache-misses=80
[sample=88] cpu=0 bench=fmref cycles=654282 instructions=417299 cache-misses=67
[sample=89] cpu=0 bench=fmref cycles=654217 instructions=417300 cache-misses=59
[sample=90] cpu=0 bench=fmref cycles=654397 instructions=417301 cache-misses=70
[sample=91] cpu=0 bench=fmref cycles=654349 instructions=417303 cache-misses=58
[sample=92] cpu=0 bench=fmref cycles=654504 instructions=417297 cache-misses=58
[sample=93] cpu=0 bench=fmref cycles=654322 instructions=417296 cache-misses=62
[sample=94] cpu=0 bench=fmref cycles=654693 instructions=417298 cache-misses=70
[sample=95] cpu=0 bench=fmref cycles=654400 instructions=417304 cache-misses=65
[sample=96] cpu=0 bench=fmref cycles=655167 instructions=417307 cache-misses=108
[sample=97] cpu=0 bench=fmref cycles=654366 instructions=417299 cache-misses=72
[sample=98] cpu=0 bench=fmref cycles=654438 instructions=417298 cache-misses=61
[sample=99] cpu=0 bench=fmref cycles=654332 instructions=417299 cache-misses=55

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                      654121               744801            655309.77            654349.00
  instructions                417294               454812            417675.74            417300.50
  cache-misses                    49                  142                65.47                62.00
