[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=PIPELINE  cpu2=PIPELINE  cpu3=PIPELINE
[sample=0] cpu=0 bench=fmref cycles=744884 instructions=454814 cache-misses=150
[sample=1] cpu=0 bench=fmref cycles=656257 instructions=417304 cache-misses=70
[sample=2] cpu=0 bench=fmref cycles=654324 instructions=417302 cache-misses=61
[sample=3] cpu=0 bench=fmref cycles=654363 instructions=417300 cache-misses=59
[sample=4] cpu=0 bench=fmref cycles=654330 instructions=417300 cache-misses=57
[sample=5] cpu=0 bench=fmref cycles=654320 instructions=417301 cache-misses=53
[sample=6] cpu=0 bench=fmref cycles=654486 instructions=417299 cache-misses=56
[sample=7] cpu=0 bench=fmref cycles=654670 instructions=417301 cache-misses=70
[sample=8] cpu=0 bench=fmref cycles=654597 instructions=417298 cache-misses=63
[sample=9] cpu=0 bench=fmref cycles=654395 instructions=417300 cache-misses=59
[sample=10] cpu=0 bench=fmref cycles=654457 instructions=417299 cache-misses=55
[sample=11] cpu=0 bench=fmref cycles=654201 instructions=417299 cache-misses=54
[sample=12] cpu=0 bench=fmref cycles=654195 instructions=417301 cache-misses=51
[sample=13] cpu=0 bench=fmref cycles=654371 instructions=417304 cache-misses=55
[sample=14] cpu=0 bench=fmref cycles=654282 instructions=417300 cache-misses=62
[sample=15] cpu=0 bench=fmref cycles=654488 instructions=417299 cache-misses=77
[sample=16] cpu=0 bench=fmref cycles=654368 instructions=417299 cache-misses=61
[sample=17] cpu=0 bench=fmref cycles=654486 instructions=417304 cache-misses=61
[sample=18] cpu=0 bench=fmref cycles=654442 instructions=417301 cache-misses=63
[sample=19] cpu=0 bench=fmref cycles=654252 instructions=417301 cache-misses=63
[sample=20] cpu=0 bench=fmref cycles=654447 instructions=417301 cache-misses=58
[sample=21] cpu=0 bench=fmref cycles=654375 instructions=417299 cache-misses=64
[sample=22] cpu=0 bench=fmref cycles=654423 instructions=417301 cache-misses=58
[sample=23] cpu=0 bench=fmref cycles=654612 instructions=417301 cache-misses=76
[sample=24] cpu=0 bench=fmref cycles=654348 instructions=417302 cache-misses=58
[sample=25] cpu=0 bench=fmref cycles=654418 instructions=417302 cache-misses=63
[sample=26] cpu=0 bench=fmref cycles=654199 instructions=417301 cache-misses=66
[sample=27] cpu=0 bench=fmref cycles=654138 instructions=417297 cache-misses=62
[sample=28] cpu=0 bench=fmref cycles=654269 instructions=417300 cache-misses=58
[sample=29] cpu=0 bench=fmref cycles=654410 instructions=417300 cache-misses=67
[sample=30] cpu=0 bench=fmref cycles=654386 instructions=417300 cache-misses=62
[sample=31] cpu=0 bench=fmref cycles=654533 instructions=417298 cache-misses=66
[sample=32] cpu=0 bench=fmref cycles=654646 instructions=417303 cache-misses=59
[sample=33] cpu=0 bench=fmref cycles=654454 instructions=417298 cache-misses=60
[sample=34] cpu=0 bench=fmref cycles=654250 instructions=417298 cache-misses=70
[sample=35] cpu=0 bench=fmref cycles=654189 instructions=417302 cache-misses=65
[sample=36] cpu=0 bench=fmref cycles=654109 instructions=417298 cache-misses=59
[sample=37] cpu=0 bench=fmref cycles=654415 instructions=417303 cache-misses=57
[sample=38] cpu=0 bench=fmref cycles=654595 instructions=417305 cache-misses=80
[sample=39] cpu=0 bench=fmref cycles=654459 instructions=417299 cache-misses=66
[sample=40] cpu=0 bench=fmref cycles=654418 instructions=417302 cache-misses=57
[sample=41] cpu=0 bench=fmref cycles=654338 instructions=417302 cache-misses=52
[sample=42] cpu=0 bench=fmref cycles=654207 instructions=417298 cache-misses=55
[sample=43] cpu=0 bench=fmref cycles=654231 instructions=417301 cache-misses=56
[sample=44] cpu=0 bench=fmref cycles=654162 instructions=417301 cache-misses=62
[sample=45] cpu=0 bench=fmref cycles=654330 instructions=417299 cache-misses=66
[sample=46] cpu=0 bench=fmref cycles=654688 instructions=417301 cache-misses=68
[sample=47] cpu=0 bench=fmref cycles=654311 instructions=417301 cache-misses=51
[sample=48] cpu=0 bench=fmref cycles=654272 instructions=417302 cache-misses=59
[sample=49] cpu=0 bench=fmref cycles=654299 instructions=417305 cache-misses=63
[sample=50] cpu=0 bench=fmref cycles=654613 instructions=417304 cache-misses=62
[sample=51] cpu=0 bench=fmref cycles=654252 instructions=417304 cache-misses=55
[sample=52] cpu=0 bench=fmref cycles=654214 instructions=417301 cache-misses=52
[sample=53] cpu=0 bench=fmref cycles=654272 instructions=417302 cache-misses=58
[sample=54] cpu=0 bench=fmref cycles=654546 instructions=417300 cache-misses=75
