[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=adpcm_dec (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=adpcm_dec cycles=342685 instructions=228483 cache-misses=63
[sample=1] cpu=0 bench=adpcm_dec cycles=322448 instructions=228473 cache-misses=54
[sample=2] cpu=0 bench=adpcm_dec cycles=316490 instructions=228472 cache-misses=64
[sample=3] cpu=0 bench=adpcm_dec cycles=315169 instructions=228471 cache-misses=50
[sample=4] cpu=0 bench=adpcm_dec cycles=315013 instructions=228472 cache-misses=47
[sample=5] cpu=0 bench=adpcm_dec cycles=315091 instructions=228473 cache-misses=52
[sample=6] cpu=0 bench=adpcm_dec cycles=315567 instructions=228471 cache-misses=44
[sample=7] cpu=0 bench=adpcm_dec cycles=315294 instructions=228471 cache-misses=58
[sample=8] cpu=0 bench=adpcm_dec cycles=315205 instructions=228469 cache-misses=46
[sample=9] cpu=0 bench=adpcm_dec cycles=315272 instructions=228471 cache-misses=44
[sample=10] cpu=0 bench=adpcm_dec cycles=315187 instructions=228471 cache-misses=45
[sample=11] cpu=0 bench=adpcm_dec cycles=315598 instructions=228472 cache-misses=45
[sample=12] cpu=0 bench=adpcm_dec cycles=315331 instructions=228472 cache-misses=45
[sample=13] cpu=0 bench=adpcm_dec cycles=315353 instructions=228473 cache-misses=50
[sample=14] cpu=0 bench=adpcm_dec cycles=315207 instructions=228471 cache-misses=44
[sample=15] cpu=0 bench=adpcm_dec cycles=316486 instructions=228476 cache-misses=65
[sample=16] cpu=0 bench=adpcm_dec cycles=315027 instructions=228473 cache-misses=50
[sample=17] cpu=0 bench=adpcm_dec cycles=314990 instructions=228476 cache-misses=44
[sample=18] cpu=0 bench=adpcm_dec cycles=315159 instructions=228473 cache-misses=50
[sample=19] cpu=0 bench=adpcm_dec cycles=315201 instructions=228473 cache-misses=47
[sample=20] cpu=0 bench=adpcm_dec cycles=315034 instructions=228470 cache-misses=51
