[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=754368 instructions=454816 cache-misses=124
[sample=1] cpu=0 bench=fmref cycles=668202 instructions=417308 cache-misses=71
[sample=2] cpu=0 bench=fmref cycles=655179 instructions=417298 cache-misses=66
[sample=3] cpu=0 bench=fmref cycles=655141 instructions=417301 cache-misses=76
[sample=4] cpu=0 bench=fmref cycles=656434 instructions=417303 cache-misses=68
[sample=5] cpu=0 bench=fmref cycles=654704 instructions=417306 cache-misses=65
[sample=6] cpu=0 bench=fmref cycles=654511 instructions=417300 cache-misses=70
[sample=7] cpu=0 bench=fmref cycles=654689 instructions=417304 cache-misses=73
[sample=8] cpu=0 bench=fmref cycles=654964 instructions=417300 cache-misses=71
[sample=9] cpu=0 bench=fmref cycles=654695 instructions=417306 cache-misses=67
[sample=10] cpu=0 bench=fmref cycles=655976 instructions=417299 cache-misses=65
[sample=11] cpu=0 bench=fmref cycles=655286 instructions=417303 cache-misses=65
[sample=12] cpu=0 bench=fmref cycles=655908 instructions=417299 cache-misses=66
[sample=13] cpu=0 bench=fmref cycles=655633 instructions=417303 cache-misses=69
[sample=14] cpu=0 bench=fmref cycles=660153 instructions=417299 cache-misses=70
[sample=15] cpu=0 bench=fmref cycles=660186 instructions=417303 cache-misses=71
[sample=16] cpu=0 bench=fmref cycles=658404 instructions=417301 cache-misses=68
[sample=17] cpu=0 bench=fmref cycles=657182 instructions=417299 cache-misses=66
[sample=18] cpu=0 bench=fmref cycles=657669 instructions=417301 cache-misses=70
[sample=19] cpu=0 bench=fmref cycles=658349 instructions=417303 cache-misses=62
[sample=20] cpu=0 bench=fmref cycles=655541 instructions=417301 cache-misses=69
[sample=21] cpu=0 bench=fmref cycles=672950 instructions=417301 cache-misses=66
[sample=22] cpu=0 bench=fmref cycles=663596 instructions=417300 cache-misses=64
[sample=23] cpu=0 bench=fmref cycles=654544 instructions=417296 cache-misses=66
[sample=24] cpu=0 bench=fmref cycles=654542 instructions=417300 cache-misses=66
[sample=25] cpu=0 bench=fmref cycles=654583 instructions=417302 cache-misses=69
[sample=26] cpu=0 bench=fmref cycles=654522 instructions=417304 cache-misses=67
[sample=27] cpu=0 bench=fmref cycles=654488 instructions=417301 cache-misses=67
[sample=28] cpu=0 bench=fmref cycles=654549 instructions=417301 cache-misses=71
[sample=29] cpu=0 bench=fmref cycles=654682 instructions=417297 cache-misses=68
[sample=30] cpu=0 bench=fmref cycles=654464 instructions=417301 cache-misses=68
[sample=31] cpu=0 bench=fmref cycles=654479 instructions=417304 cache-misses=66
[sample=32] cpu=0 bench=fmref cycles=654463 instructions=417304 cache-misses=70
[sample=33] cpu=0 bench=fmref cycles=654465 instructions=417303 cache-misses=69
[sample=34] cpu=0 bench=fmref cycles=654917 instructions=417303 cache-misses=75
[sample=35] cpu=0 bench=fmref cycles=656289 instructions=417305 cache-misses=71
[sample=36] cpu=0 bench=fmref cycles=654951 instructions=417300 cache-misses=69
[sample=37] cpu=0 bench=fmref cycles=654200 instructions=417298 cache-misses=65
[sample=38] cpu=0 bench=fmref cycles=654289 instructions=417299 cache-misses=66
[sample=39] cpu=0 bench=fmref cycles=654619 instructions=417301 cache-misses=62
[sample=40] cpu=0 bench=fmref cycles=654727 instructions=417300 cache-misses=70
[sample=41] cpu=0 bench=fmref cycles=654478 instructions=417301 cache-misses=68
[sample=42] cpu=0 bench=fmref cycles=654447 instructions=417304 cache-misses=65
[sample=43] cpu=0 bench=fmref cycles=654466 instructions=417303 cache-misses=72
[sample=44] cpu=0 bench=fmref cycles=654383 instructions=417308 cache-misses=66
[sample=45] cpu=0 bench=fmref cycles=654912 instructions=417302 cache-misses=73
[sample=46] cpu=0 bench=fmref cycles=654410 instructions=417306 cache-misses=65
[sample=47] cpu=0 bench=fmref cycles=655518 instructions=417303 cache-misses=95
[sample=48] cpu=0 bench=fmref cycles=656306 instructions=417303 cache-misses=99
[sample=49] cpu=0 bench=fmref cycles=659993 instructions=417302 cache-misses=68
[sample=50] cpu=0 bench=fmref cycles=655065 instructions=417306 cache-misses=66
[sample=51] cpu=0 bench=fmref cycles=654592 instructions=417301 cache-misses=68
[sample=52] cpu=0 bench=fmref cycles=654408 instructions=417298 cache-misses=69
[sample=53] cpu=0 bench=fmref cycles=654794 instructions=417305 cache-misses=85
[sample=54] cpu=0 bench=fmref cycles=654317 instructions=417303 cache-misses=67
[sample=55] cpu=0 bench=fmref cycles=655243 instructions=417301 cache-misses=67
[sample=56] cpu=0 bench=fmref cycles=655111 instructions=417302 cache-misses=66
[sample=57] cpu=0 bench=fmref cycles=655034 instructions=417306 cache-misses=66
[sample=58] cpu=0 bench=fmref cycles=654895 instructions=417305 cache-misses=66
[sample=59] cpu=0 bench=fmref cycles=655621 instructions=417304 cache-misses=83
[sample=60] cpu=0 bench=fmref cycles=654747 instructions=417299 cache-misses=67
[sample=61] cpu=0 bench=fmref cycles=654717 instructions=417305 cache-misses=66
[sample=62] cpu=0 bench=fmref cycles=655096 instructions=417301 cache-misses=64
[sample=63] cpu=0 bench=fmref cycles=654474 instructions=417308 cache-misses=68
[sample=64] cpu=0 bench=fmref cycles=655741 instructions=417302 cache-misses=71
[sample=65] cpu=0 bench=fmref cycles=655605 instructions=417301 cache-misses=72
[sample=66] cpu=0 bench=fmref cycles=654889 instructions=417300 cache-misses=66
[sample=67] cpu=0 bench=fmref cycles=654773 instructions=417303 cache-misses=65
[sample=68] cpu=0 bench=fmref cycles=655474 instructions=417311 cache-misses=70
[sample=69] cpu=0 bench=fmref cycles=654637 instructions=417301 cache-misses=69
[sample=70] cpu=0 bench=fmref cycles=654988 instructions=417301 cache-misses=63
[sample=71] cpu=0 bench=fmref cycles=654682 instructions=417301 cache-misses=66
[sample=72] cpu=0 bench=fmref cycles=655895 instructions=417303 cache-misses=92
[sample=73] cpu=0 bench=fmref cycles=655979 instructions=417299 cache-misses=71
[sample=74] cpu=0 bench=fmref cycles=654780 instructions=417302 cache-misses=69
[sample=75] cpu=0 bench=fmref cycles=654972 instructions=417305 cache-misses=71
[sample=76] cpu=0 bench=fmref cycles=654512 instructions=417301 cache-misses=64
[sample=77] cpu=0 bench=fmref cycles=654909 instructions=417299 cache-misses=67
[sample=78] cpu=0 bench=fmref cycles=655015 instructions=417302 cache-misses=80
[sample=79] cpu=0 bench=fmref cycles=654736 instructions=417303 cache-misses=73
[sample=80] cpu=0 bench=fmref cycles=658307 instructions=417306 cache-misses=68
[sample=81] cpu=0 bench=fmref cycles=655062 instructions=417296 cache-misses=65
[sample=82] cpu=0 bench=fmref cycles=654462 instructions=417306 cache-misses=69
[sample=83] cpu=0 bench=fmref cycles=655678 instructions=417300 cache-misses=69
[sample=84] cpu=0 bench=fmref cycles=655021 instructions=417303 cache-misses=70
[sample=85] cpu=0 bench=fmref cycles=655050 instructions=417303 cache-misses=66
[sample=86] cpu=0 bench=fmref cycles=654478 instructions=417300 cache-misses=69
[sample=87] cpu=0 bench=fmref cycles=654480 instructions=417304 cache-misses=64
[sample=88] cpu=0 bench=fmref cycles=654643 instructions=417306 cache-misses=68
[sample=89] cpu=0 bench=fmref cycles=654762 instructions=417299 cache-misses=68
[sample=90] cpu=0 bench=fmref cycles=654350 instructions=417303 cache-misses=69
[sample=91] cpu=0 bench=fmref cycles=654989 instructions=417307 cache-misses=79
[sample=92] cpu=0 bench=fmref cycles=655223 instructions=417307 cache-misses=64
[sample=93] cpu=0 bench=fmref cycles=654784 instructions=417304 cache-misses=67
[sample=94] cpu=0 bench=fmref cycles=654737 instructions=417302 cache-misses=70
[sample=95] cpu=0 bench=fmref cycles=654940 instructions=417303 cache-misses=61
[sample=96] cpu=0 bench=fmref cycles=655148 instructions=417303 cache-misses=63
[sample=97] cpu=0 bench=fmref cycles=655154 instructions=417306 cache-misses=84
[sample=98] cpu=0 bench=fmref cycles=655396 instructions=417301 cache-misses=71
[sample=99] cpu=0 bench=fmref cycles=654829 instructions=417300 cache-misses=66

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu1)
# event                          min                  max                  avg               median
  cycles                      654200               754368            656636.00            654914.50
  instructions                417296               454816            417677.42            417302.00
  cache-misses                    61                  124                69.85                68.00
