[info] offlined cpu1..cpu3 to isolate the active cores
[info] cpu0..cpu0 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=1, lock_freq_khz=1600000
# cpu0=fmref (measured)  (solo: all other cpus offlined)
[sample=0] cpu=0 bench=fmref cycles=769305 instructions=454821 cache-misses=177
[sample=1] cpu=0 bench=fmref cycles=658718 instructions=417308 cache-misses=114
[sample=2] cpu=0 bench=fmref cycles=653914 instructions=417299 cache-misses=52
[sample=3] cpu=0 bench=fmref cycles=653918 instructions=417302 cache-misses=29
[sample=4] cpu=0 bench=fmref cycles=653939 instructions=417298 cache-misses=28
[sample=5] cpu=0 bench=fmref cycles=653807 instructions=417292 cache-misses=22
[sample=6] cpu=0 bench=fmref cycles=653717 instructions=417297 cache-misses=23
[sample=7] cpu=0 bench=fmref cycles=688860 instructions=417309 cache-misses=86
[sample=8] cpu=0 bench=fmref cycles=656451 instructions=417310 cache-misses=65
[sample=9] cpu=0 bench=fmref cycles=654093 instructions=417300 cache-misses=51
[sample=10] cpu=0 bench=fmref cycles=653866 instructions=417296 cache-misses=37
[sample=11] cpu=0 bench=fmref cycles=653727 instructions=417290 cache-misses=26
[sample=12] cpu=0 bench=fmref cycles=653734 instructions=417295 cache-misses=22
[sample=13] cpu=0 bench=fmref cycles=653654 instructions=417291 cache-misses=26
[sample=14] cpu=0 bench=fmref cycles=653613 instructions=417293 cache-misses=20
[sample=15] cpu=0 bench=fmref cycles=653723 instructions=417293 cache-misses=28
[sample=16] cpu=0 bench=fmref cycles=653795 instructions=417294 cache-misses=17
[sample=17] cpu=0 bench=fmref cycles=688271 instructions=417305 cache-misses=96
[sample=18] cpu=0 bench=fmref cycles=690919 instructions=417311 cache-misses=121
[sample=19] cpu=0 bench=fmref cycles=664335 instructions=417308 cache-misses=121
[sample=20] cpu=0 bench=fmref cycles=670340 instructions=417318 cache-misses=153
[sample=21] cpu=0 bench=fmref cycles=669290 instructions=417309 cache-misses=127
[sample=22] cpu=0 bench=fmref cycles=676645 instructions=417309 cache-misses=79
[sample=23] cpu=0 bench=fmref cycles=653892 instructions=417298 cache-misses=37
[sample=24] cpu=0 bench=fmref cycles=653928 instructions=417294 cache-misses=27
[sample=25] cpu=0 bench=fmref cycles=653808 instructions=417296 cache-misses=25
[sample=26] cpu=0 bench=fmref cycles=658373 instructions=417307 cache-misses=78
[sample=27] cpu=0 bench=fmref cycles=656513 instructions=417303 cache-misses=81
[sample=28] cpu=0 bench=fmref cycles=655637 instructions=417307 cache-misses=82
[sample=29] cpu=0 bench=fmref cycles=655435 instructions=417304 cache-misses=76
[sample=30] cpu=0 bench=fmref cycles=655096 instructions=417300 cache-misses=79
[sample=31] cpu=0 bench=fmref cycles=655065 instructions=417303 cache-misses=74
[sample=32] cpu=0 bench=fmref cycles=655604 instructions=417305 cache-misses=109
[sample=33] cpu=0 bench=fmref cycles=655975 instructions=417300 cache-misses=78
[sample=34] cpu=0 bench=fmref cycles=655288 instructions=417300 cache-misses=86
[sample=35] cpu=0 bench=fmref cycles=655310 instructions=417303 cache-misses=83
[sample=36] cpu=0 bench=fmref cycles=654628 instructions=417302 cache-misses=75
[sample=37] cpu=0 bench=fmref cycles=654831 instructions=417299 cache-misses=79
[sample=38] cpu=0 bench=fmref cycles=655281 instructions=417298 cache-misses=82
[sample=39] cpu=0 bench=fmref cycles=656572 instructions=417305 cache-misses=107
[sample=40] cpu=0 bench=fmref cycles=655677 instructions=417299 cache-misses=77
[sample=41] cpu=0 bench=fmref cycles=654798 instructions=417300 cache-misses=82
[sample=42] cpu=0 bench=fmref cycles=654819 instructions=417303 cache-misses=73
[sample=43] cpu=0 bench=fmref cycles=655504 instructions=417302 cache-misses=85
[sample=44] cpu=0 bench=fmref cycles=655017 instructions=417305 cache-misses=82
[sample=45] cpu=0 bench=fmref cycles=655723 instructions=417303 cache-misses=82
[sample=46] cpu=0 bench=fmref cycles=655330 instructions=417306 cache-misses=89
[sample=47] cpu=0 bench=fmref cycles=655207 instructions=417299 cache-misses=70
[sample=48] cpu=0 bench=fmref cycles=655045 instructions=417301 cache-misses=75
[sample=49] cpu=0 bench=fmref cycles=655354 instructions=417299 cache-misses=74
[sample=50] cpu=0 bench=fmref cycles=654695 instructions=417302 cache-misses=72
[sample=51] cpu=0 bench=fmref cycles=654673 instructions=417297 cache-misses=78
[sample=52] cpu=0 bench=fmref cycles=655106 instructions=417309 cache-misses=95
[sample=53] cpu=0 bench=fmref cycles=655658 instructions=417306 cache-misses=74
[sample=54] cpu=0 bench=fmref cycles=655087 instructions=417300 cache-misses=69
[sample=55] cpu=0 bench=fmref cycles=655571 instructions=417295 cache-misses=79
[sample=56] cpu=0 bench=fmref cycles=654986 instructions=417298 cache-misses=81
[sample=57] cpu=0 bench=fmref cycles=655214 instructions=417298 cache-misses=78
[sample=58] cpu=0 bench=fmref cycles=654679 instructions=417303 cache-misses=82
[sample=59] cpu=0 bench=fmref cycles=655856 instructions=417304 cache-misses=92
[sample=60] cpu=0 bench=fmref cycles=655357 instructions=417304 cache-misses=79
[sample=61] cpu=0 bench=fmref cycles=654890 instructions=417302 cache-misses=70
[sample=62] cpu=0 bench=fmref cycles=654739 instructions=417299 cache-misses=82
[sample=63] cpu=0 bench=fmref cycles=654797 instructions=417303 cache-misses=81
[sample=64] cpu=0 bench=fmref cycles=654968 instructions=417306 cache-misses=83
[sample=65] cpu=0 bench=fmref cycles=654871 instructions=417302 cache-misses=85
[sample=66] cpu=0 bench=fmref cycles=656093 instructions=417303 cache-misses=83
[sample=67] cpu=0 bench=fmref cycles=654984 instructions=417304 cache-misses=84
[sample=68] cpu=0 bench=fmref cycles=654800 instructions=417300 cache-misses=79
[sample=69] cpu=0 bench=fmref cycles=654909 instructions=417301 cache-misses=80
[sample=70] cpu=0 bench=fmref cycles=655545 instructions=417299 cache-misses=81
[sample=71] cpu=0 bench=fmref cycles=654799 instructions=417300 cache-misses=67
[sample=72] cpu=0 bench=fmref cycles=655537 instructions=417298 cache-misses=96
[sample=73] cpu=0 bench=fmref cycles=655578 instructions=417301 cache-misses=73
[sample=74] cpu=0 bench=fmref cycles=655490 instructions=417299 cache-misses=81
[sample=75] cpu=0 bench=fmref cycles=655562 instructions=417300 cache-misses=78
[sample=76] cpu=0 bench=fmref cycles=655516 instructions=417298 cache-misses=69
[sample=77] cpu=0 bench=fmref cycles=655187 instructions=417298 cache-misses=85
[sample=78] cpu=0 bench=fmref cycles=654770 instructions=417300 cache-misses=75
[sample=79] cpu=0 bench=fmref cycles=655805 instructions=417305 cache-misses=81
[sample=80] cpu=0 bench=fmref cycles=655125 instructions=417302 cache-misses=76
[sample=81] cpu=0 bench=fmref cycles=655158 instructions=417302 cache-misses=79
[sample=82] cpu=0 bench=fmref cycles=654764 instructions=417303 cache-misses=78
[sample=83] cpu=0 bench=fmref cycles=654690 instructions=417298 cache-misses=74
[sample=84] cpu=0 bench=fmref cycles=655194 instructions=417301 cache-misses=79
[sample=85] cpu=0 bench=fmref cycles=655254 instructions=417301 cache-misses=89
[sample=86] cpu=0 bench=fmref cycles=656409 instructions=417299 cache-misses=76
[sample=87] cpu=0 bench=fmref cycles=655160 instructions=417299 cache-misses=73
[sample=88] cpu=0 bench=fmref cycles=655405 instructions=417303 cache-misses=80
[sample=89] cpu=0 bench=fmref cycles=654886 instructions=417298 cache-misses=75
[sample=90] cpu=0 bench=fmref cycles=654947 instructions=417300 cache-misses=79
[sample=91] cpu=0 bench=fmref cycles=655427 instructions=417301 cache-misses=79
[sample=92] cpu=0 bench=fmref cycles=655267 instructions=417298 cache-misses=81
[sample=93] cpu=0 bench=fmref cycles=655057 instructions=417296 cache-misses=78
[sample=94] cpu=0 bench=fmref cycles=654869 instructions=417299 cache-misses=80
[sample=95] cpu=0 bench=fmref cycles=655360 instructions=417301 cache-misses=75
[sample=96] cpu=0 bench=fmref cycles=655122 instructions=417300 cache-misses=81
[sample=97] cpu=0 bench=fmref cycles=654610 instructions=417301 cache-misses=77
[sample=98] cpu=0 bench=fmref cycles=655183 instructions=417301 cache-misses=82
[sample=99] cpu=0 bench=fmref cycles=654959 instructions=417296 cache-misses=73

