[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=754617 instructions=454816 cache-misses=122
[sample=1] cpu=0 bench=fmref cycles=669163 instructions=417308 cache-misses=77
[sample=2] cpu=0 bench=fmref cycles=663653 instructions=417309 cache-misses=76
[sample=3] cpu=0 bench=fmref cycles=663606 instructions=417299 cache-misses=78
[sample=4] cpu=0 bench=fmref cycles=658148 instructions=417306 cache-misses=80
[sample=5] cpu=0 bench=fmref cycles=657059 instructions=417302 cache-misses=69
[sample=6] cpu=0 bench=fmref cycles=657482 instructions=417302 cache-misses=62
[sample=7] cpu=0 bench=fmref cycles=657736 instructions=417299 cache-misses=67
[sample=8] cpu=0 bench=fmref cycles=658361 instructions=417302 cache-misses=69
[sample=9] cpu=0 bench=fmref cycles=659293 instructions=417301 cache-misses=63
[sample=10] cpu=0 bench=fmref cycles=661786 instructions=417308 cache-misses=76
[sample=11] cpu=0 bench=fmref cycles=664719 instructions=417300 cache-misses=66
[sample=12] cpu=0 bench=fmref cycles=662877 instructions=417302 cache-misses=65
[sample=13] cpu=0 bench=fmref cycles=662409 instructions=417303 cache-misses=74
[sample=14] cpu=0 bench=fmref cycles=661929 instructions=417307 cache-misses=62
[sample=15] cpu=0 bench=fmref cycles=662333 instructions=417302 cache-misses=68
[sample=16] cpu=0 bench=fmref cycles=661876 instructions=417303 cache-misses=61
[sample=17] cpu=0 bench=fmref cycles=668391 instructions=417306 cache-misses=64
[sample=18] cpu=0 bench=fmref cycles=658003 instructions=417301 cache-misses=65
[sample=19] cpu=0 bench=fmref cycles=656984 instructions=417301 cache-misses=61
[sample=20] cpu=0 bench=fmref cycles=658667 instructions=417301 cache-misses=61
[sample=21] cpu=0 bench=fmref cycles=655868 instructions=417303 cache-misses=53
[sample=22] cpu=0 bench=fmref cycles=657179 instructions=417303 cache-misses=59
[sample=23] cpu=0 bench=fmref cycles=654950 instructions=417299 cache-misses=57
[sample=24] cpu=0 bench=fmref cycles=655566 instructions=417307 cache-misses=88
[sample=25] cpu=0 bench=fmref cycles=657368 instructions=417303 cache-misses=62
[sample=26] cpu=0 bench=fmref cycles=654561 instructions=417300 cache-misses=60
[sample=27] cpu=0 bench=fmref cycles=655413 instructions=417303 cache-misses=64
[sample=28] cpu=0 bench=fmref cycles=654914 instructions=417302 cache-misses=62
[sample=29] cpu=0 bench=fmref cycles=654818 instructions=417300 cache-misses=65
[sample=30] cpu=0 bench=fmref cycles=654555 instructions=417300 cache-misses=57
[sample=31] cpu=0 bench=fmref cycles=654557 instructions=417303 cache-misses=67
[sample=32] cpu=0 bench=fmref cycles=655818 instructions=417300 cache-misses=60
[sample=33] cpu=0 bench=fmref cycles=655089 instructions=417299 cache-misses=63
[sample=34] cpu=0 bench=fmref cycles=655359 instructions=417303 cache-misses=63
[sample=35] cpu=0 bench=fmref cycles=655024 instructions=417302 cache-misses=59
[sample=36] cpu=0 bench=fmref cycles=654599 instructions=417304 cache-misses=52
[sample=37] cpu=0 bench=fmref cycles=656199 instructions=417300 cache-misses=66
[sample=38] cpu=0 bench=fmref cycles=656867 instructions=417307 cache-misses=56
[sample=39] cpu=0 bench=fmref cycles=661998 instructions=417306 cache-misses=73
[sample=40] cpu=0 bench=fmref cycles=662208 instructions=417302 cache-misses=72
[sample=41] cpu=0 bench=fmref cycles=657708 instructions=417303 cache-misses=63
[sample=42] cpu=0 bench=fmref cycles=657531 instructions=417301 cache-misses=60
[sample=43] cpu=0 bench=fmref cycles=656961 instructions=417300 cache-misses=68
[sample=44] cpu=0 bench=fmref cycles=656127 instructions=417304 cache-misses=71
[sample=45] cpu=0 bench=fmref cycles=660142 instructions=417302 cache-misses=67
[sample=46] cpu=0 bench=fmref cycles=656998 instructions=417309 cache-misses=77
[sample=47] cpu=0 bench=fmref cycles=657757 instructions=417304 cache-misses=63
[sample=48] cpu=0 bench=fmref cycles=657196 instructions=417301 cache-misses=62
[sample=49] cpu=0 bench=fmref cycles=658506 instructions=417302 cache-misses=64
[sample=50] cpu=0 bench=fmref cycles=658325 instructions=417304 cache-misses=75
[sample=51] cpu=0 bench=fmref cycles=657001 instructions=417303 cache-misses=71
[sample=52] cpu=0 bench=fmref cycles=658384 instructions=417306 cache-misses=63
[sample=53] cpu=0 bench=fmref cycles=659871 instructions=417310 cache-misses=83
[sample=54] cpu=0 bench=fmref cycles=659861 instructions=417304 cache-misses=71
[sample=55] cpu=0 bench=fmref cycles=657166 instructions=417304 cache-misses=75
[sample=56] cpu=0 bench=fmref cycles=656172 instructions=417298 cache-misses=67
[sample=57] cpu=0 bench=fmref cycles=655988 instructions=417303 cache-misses=63
[sample=58] cpu=0 bench=fmref cycles=656733 instructions=417301 cache-misses=63
[sample=59] cpu=0 bench=fmref cycles=656005 instructions=417304 cache-misses=55
[sample=60] cpu=0 bench=fmref cycles=657981 instructions=417303 cache-misses=85
[sample=61] cpu=0 bench=fmref cycles=657608 instructions=417300 cache-misses=73
[sample=62] cpu=0 bench=fmref cycles=657193 instructions=417302 cache-misses=58
[sample=63] cpu=0 bench=fmref cycles=656067 instructions=417303 cache-misses=65
[sample=64] cpu=0 bench=fmref cycles=657519 instructions=417304 cache-misses=65
[sample=65] cpu=0 bench=fmref cycles=660549 instructions=417295 cache-misses=75
[sample=66] cpu=0 bench=fmref cycles=657390 instructions=417299 cache-misses=70
[sample=67] cpu=0 bench=fmref cycles=657902 instructions=417300 cache-misses=87
[sample=68] cpu=0 bench=fmref cycles=658752 instructions=417303 cache-misses=59
[sample=69] cpu=0 bench=fmref cycles=657498 instructions=417300 cache-misses=69
[sample=70] cpu=0 bench=fmref cycles=656998 instructions=417299 cache-misses=59
[sample=71] cpu=0 bench=fmref cycles=658062 instructions=417299 cache-misses=64
[sample=72] cpu=0 bench=fmref cycles=656191 instructions=417299 cache-misses=58
[sample=73] cpu=0 bench=fmref cycles=658124 instructions=417301 cache-misses=58
[sample=74] cpu=0 bench=fmref cycles=657046 instructions=417302 cache-misses=58
[sample=75] cpu=0 bench=fmref cycles=663804 instructions=417303 cache-misses=62
[sample=76] cpu=0 bench=fmref cycles=662494 instructions=417304 cache-misses=66
[sample=77] cpu=0 bench=fmref cycles=656722 instructions=417298 cache-misses=56
[sample=78] cpu=0 bench=fmref cycles=657761 instructions=417301 cache-misses=66
[sample=79] cpu=0 bench=fmref cycles=656314 instructions=417297 cache-misses=73
[sample=80] cpu=0 bench=fmref cycles=658014 instructions=417297 cache-misses=58
[sample=81] cpu=0 bench=fmref cycles=656179 instructions=417301 cache-misses=61
[sample=82] cpu=0 bench=fmref cycles=661290 instructions=417302 cache-misses=71
[sample=83] cpu=0 bench=fmref cycles=660654 instructions=417302 cache-misses=65
[sample=84] cpu=0 bench=fmref cycles=657103 instructions=417299 cache-misses=63
[sample=85] cpu=0 bench=fmref cycles=656819 instructions=417306 cache-misses=65
[sample=86] cpu=0 bench=fmref cycles=656580 instructions=417299 cache-misses=62
[sample=87] cpu=0 bench=fmref cycles=659099 instructions=417304 cache-misses=59
[sample=88] cpu=0 bench=fmref cycles=657389 instructions=417305 cache-misses=62
[sample=89] cpu=0 bench=fmref cycles=659261 instructions=417306 cache-misses=76
[sample=90] cpu=0 bench=fmref cycles=658875 instructions=417300 cache-misses=61
[sample=91] cpu=0 bench=fmref cycles=655972 instructions=417300 cache-misses=59
[sample=92] cpu=0 bench=fmref cycles=656260 instructions=417300 cache-misses=55
[sample=93] cpu=0 bench=fmref cycles=657354 instructions=417299 cache-misses=70
[sample=94] cpu=0 bench=fmref cycles=657120 instructions=417300 cache-misses=70
[sample=95] cpu=0 bench=fmref cycles=661098 instructions=417300 cache-misses=66
[sample=96] cpu=0 bench=fmref cycles=662363 instructions=417306 cache-misses=89
[sample=97] cpu=0 bench=fmref cycles=660670 instructions=417307 cache-misses=88
[sample=98] cpu=0 bench=fmref cycles=655106 instructions=417301 cache-misses=62
[sample=99] cpu=0 bench=fmref cycles=657246 instructions=417300 cache-misses=65

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu1)
# event                          min                  max                  avg               median
  cycles                      654555               754617            659228.61            657490.00
  instructions                417295               454816            417677.33            417302.00
  cache-misses                    52                  122                66.78                65.00
